uniprot,predictive,VIP
P60201,-1.091,0.17681
P60228,2.4113,0.8219
P60468,4.3321,1.6813
P60520,-1.0895,0.47423
P60604,2.1389,0.92566
P60866,2.8652,1.2802
P60891,-5.0496,2.1045
P60983,-0.99819,0.64562
P61011,1.8064,0.52196
P61019,1.2043,0.29979
P61020,-2.1084,0.99465
P61024,-0.96051,0.62335
P61026,1.4303,0.3973
P61077,3.7381,1.3118
P61081,3.7115,1.5329
P61086,1.8227,0.66723
P61160,0.93592,0.42226
P61163,-2.8901,1.3416
P61221,3.9001,1.4255
P61225,-2.9134,1.2912
P61244,-0.14066,0.32828
P61247,0.51209,0.067982
P61254,-0.023732,0.27671
P61289,3.2791,1.2517
P61457,0.27652,0.07259
P61513,1.5625,0.81922
P61587,-1.9318,0.813
P61599,0.74797,0.2061
P61604,3.3121,1.233
P61764,-0.10746,0.10319
P61803,1.8765,0.67918
P61925,0.020199,0.024824
P61927,1.4211,0.35978
P61956,-2.7991,1.0078
P61960,1.4475,0.45825
P61962,-1.5809,0.49649
P61964,1.1197,0.32587
P61966,-2.0997,0.772
P61970,-1.3242,0.69797
P61981,-3.5845,1.4455
P62068,0.15841,0.25894
P62070,-4.6206,1.9596
P62072,0.97706,0.21243
P62081,0.95601,0.61667
P62136,-2.4273,0.78974
P62195,0.73407,0.51757
P62244,-0.8707,0.62636
P62249,-0.55381,0.081121
P62253,0.17366,0.3437
P62258,-3.2897,1.1063
P62263,1.8487,0.89736
P62269,-0.4145,0.38312
P62273,0.99764,0.024814
P62277,0.31056,0.16891
P62280,0.58733,0.018212
P62304,-1.3586,0.47542
P62306,-1.427,0.1818
P62312,-1.9487,0.86797
P62314,0.57782,0.11373
P62316,0.23839,0.091564
P62318,-0.81089,0.59821
P62330,-2.8763,1.0073
P62380,4.0238,1.483
P62424,0.71701,0.026656
P62495,3.7353,1.62
P62633,0.56889,0.36718
P62699,0.39549,0.13121
P62701,0.90041,0.26554
P62745,-2.2757,0.91551
P62750,0.287,0.11771
P62805,-0.2029,0.34694
P62834,-2.5794,1.1532
P62837,-1.5526,0.87298
P62851,0.61614,0.073172
P62854,2.6835,0.89342
P62875,-0.98497,0.4612
P62877,-0.70072,0.35373
P62879,-1.4104,0.77481
P62888,1.1144,0.18553
P62906,1.8091,0.67344
P62917,1.9987,0.85712
P62979,0.88082,0.19896
P63096,1.614,0.7744
P63104,-3.8768,1.784
P63146,0.49593,0.28359
P63151,1.6684,0.92281
P63172,3.8869,1.5467
P63218,1.8261,0.99372
P63241,0.923,0.10641
P63272,1.9178,0.86761
P63279,-3.756,1.5699
P67775,3.1878,1.3985
P67809,3.3103,1.3407
P67812,-0.44348,0.3562
P68032,-3.3491,1.3856
P68366,-0.17607,0.1008
P68431,1.3113,0.23382
P68543,-0.6919,0.21628
P78318,-2.3946,1.2212
P78332,0.7752,0.55367
P78345,2.8396,1.3353
P78346,5.1031,2.0168
P78356,-2.7003,0.89114
P78357,4.7728,1.9784
P78362,2.4074,1.0918
P78371,0.93097,0.13882
P78382,5.5813,2.2839
P78406,0.18772,0.15089
P78527,-1.0424,0.50942
P78537,-3.8979,1.5895
P78563,1.6088,0.44461
P80217,-1.5787,0.79778
P80723,-5.4738,2.4506
P81605,-2.6884,1.2035
P81644,0.25757,0.017375
P82650,3.152,1.283
P82663,2.3526,0.77804
P82673,3.8908,1.6721
P82675,3.383,1.2355
P82909,-1.0451,0.55603
P82912,3.3094,1.1252
P82914,1.5009,0.44278
P82930,0.75866,0.065232
P82932,1.1482,0.27996
P82933,4.4641,1.6187
P82979,-1.9026,0.72678
P83111,-1.1384,0.69065
P83731,1.2079,0.34211
P83876,-0.93828,0.31939
P84022,-1.4577,0.7443
P84077,2.6389,1.1788
P84085,-2.4234,1.1504
P84098,0.93569,0.17159
P84101,-4.0257,1.8493
P84157,-0.50961,0.45107
P84243,-0.32112,0.43126
P85037,-2.6056,0.92053
P86790,1.3681,0.40687
P98155,3.6562,1.517
P98160,-3.5636,1.2446
P98171,-0.76572,0.082372
P98172,1.548,0.53896
P99999,4.921,1.9316
Q00013,-1.1507,0.13899
Q00403,3.5267,1.4807
Q00534,5.1675,2.0571
Q00535,-2.2484,0.9684
Q00537,0.45076,0.2918
Q00577,-0.77613,0.2653
Q00587,-0.7015,0.24027
Q00613,2.1668,0.97414
Q00653,3.9984,1.7234
Q00688,-4.6381,2.054
Q00765,-0.89294,0.65351
Q00796,1.2445,0.24999
Q00839,-1.4779,0.83255
Q00978,-2.2324,0.98569
Q01081,-2.2257,1.1115
Q01085,-1.4597,0.6783
Q01167,1.715,0.59199
Q01201,4.6269,2.0673
Q01415,0.51984,0.35345
Q01432,4.879,1.9414
Q01469,3.9926,1.5974
Q01484,-2.7775,0.89676
Q01581,3.7769,1.5527
Q01650,-0.1627,0.42133
Q01780,2.0391,1.0177
Q01804,1.415,0.81712
Q01813,-2.7138,1.4508
Q01844,-1.2747,0.39378
Q01850,-4.2933,1.7151
Q01970,-4.1373,1.7709
Q02040,1.4848,0.61077
Q02127,-3.0087,1.3544
Q02218,1.129,0.24067
Q02224,0.91672,0.62923
Q02241,0.21187,0.37675
Q02252,-4.9864,1.8993
Q02318,0.52944,0.503
Q02338,1.8576,1.0434
Q02388,0.55728,0.43691
Q02410,-1.0136,0.44846
Q02539,1.1298,0.33836
Q02750,1.7959,0.50813
Q02790,2.5633,1.3578
Q02878,0.95734,0.13
Q02880,0.80279,0.090996
Q02952,-3.5059,1.7623
Q02978,1.5533,0.72589
Q03001,1.01,0.38593
Q03111,-1.8466,0.64395
Q03113,-3.6238,1.2921
Q03135,-4.9525,2.1453
Q03164,0.25754,0.15699
Q03169,2.111,0.7541
Q03188,1.0784,0.70968
Q03247,-3.4014,1.2513
Q03252,-2.4812,0.86187
Q03393,0.84387,0.009636
Q03405,3.1815,1.4062
Q03468,-3.0892,1.1441
Q03701,2.9947,1.4759
Q04637,1.8858,0.52549
Q04695,-3.7815,1.4892
Q04721,-2.8727,1.3723
Q04724,1.6406,0.56135
Q04727,-1.012,0.65437
Q04837,-0.44262,0.10763
Q04864,3.5173,1.6127
Q05048,1.3787,0.37609
Q05086,1.1124,0.57918
Q05193,-4.8696,1.7014
Q05209,5.5077,2.2813
Q05519,0.10458,0.07601
Q05655,-2.7413,1.3637
Q05823,-1.3414,0.29496
Q05932,2.2459,0.99859
Q05BV5,-0.44129,0.11481
Q05BW5,0.67295,0.51352
Q05CN4,0.36651,0.34932
Q05D08,-0.13977,0.055331
Q05D71,0.1268,0.35586
Q05DA4,5.6746,2.4326
Q05DF2,-0.0051545,0.32175
Q05DH5,-0.41845,0.023328
Q06124,-2.6307,1.1232
Q06203,2.4836,1.0337
Q06210,2.5379,0.73819
Q06278,-3.7907,1.5109
Q06330,-0.18387,0.064761
Q06481,0.036792,0.032919
Q06547,-1.8865,0.75086
Q06830,-1.9573,0.92166
Q07000,3.0693,1.0837
Q07021,5.8441,2.3745
Q07157,-5.4401,2.2876
Q07666,-2.0829,1.0649
Q07812,-4.3336,1.7981
Q07817,0.048772,0.0046658
Q07820,1.9444,1.0195
Q07864,0.057909,0.22377
Q07889,-1.029,0.57853
Q07954,0.59953,0.11588
Q07960,-2.5087,1.2416
Q08211,-1.3261,0.79147
Q08257,-1.46,0.85104
Q08378,-4.5702,2.046
Q08379,1.531,0.70891
Q08426,0.87999,0.60471
Q08431,-0.86336,0.073537
Q08499,-1.7357,0.95314
Q08623,3.3904,1.0716
Q08722,3.0031,1.3338
Q08945,0.15242,0.16232
Q08AD1,-0.70506,0.15484
Q08AE8,-0.4866,0.38931
Q08AF3,3.857,1.2393
Q08AG7,-3.515,1.3891
Q08AM6,-4.2454,1.9625
Q08ES8,0.92058,0.23534
Q08J23,5.3131,2.1967
Q09028,-1.6592,0.626
Q09161,0.23311,0.082117
Q09472,0.70421,0.19823
Q09666,-2.1288,1.0752
Q0D2I6,-2.1075,0.71668
Q0IIM8,1.442,0.50157
Q0JRZ9,-2.772,0.974
Q0MQR4,-1.4375,0.095655
Q0PNE2,0.38518,0.11888
Q0VAN5,-1.2344,0.63939
Q0VDC6,0.059067,0.091639
Q0VDF9,-1.304,0.37079
Q0VDG5,-2.3563,0.95273
Q0VG06,0.69752,0.22861
Q0ZGT2,-3.8263,1.7828
Q10567,1.0405,0.54
Q10570,0.45738,0.23901
Q10589,-2.3975,0.90452
Q10713,3.2066,1.5137
Q11201,3.6429,1.4052
Q12768,1.0358,0.17202
Q12769,0.97074,0.23833
Q12770,4.5071,1.8061
Q12772,0.97257,0.63187
Q12778,-0.88487,0.42065
Q12788,0.52585,0.4803
Q12789,0.37617,0.38548
Q12792,-1.2104,0.81166
Q12797,-1.5424,0.75876
Q12800,0.48844,0.4356
Q12802,-1.0565,0.2096
Q12824,-1.0092,0.21022
Q12830,-0.07081,0.038055
Q12841,2.0145,0.64366
Q12846,-3.976,1.8343
Q12849,4.4208,1.908
Q12872,-0.28181,0.042644
Q12873,0.028175,0.011823
Q12882,-0.47503,0.21386
Q12888,1.8055,0.47262
Q12899,-0.2108,0.15417
Q12904,2.4738,0.98837
Q12906,0.30673,0.042554
Q12913,-0.34673,0.41599
Q12929,-5.9186,2.4616
Q12933,-5.5721,2.1907
Q12955,-4.426,1.8512
Q12959,-3.8528,1.83
Q12962,1.4311,0.36177
Q12965,-5.2269,2.2242
Q12972,-1.6615,0.5037
Q12974,-3.7456,1.5058
Q12980,1.5741,0.84239
Q12981,0.61454,0.53965
Q12986,-1.7013,0.53994
Q12996,1.4142,0.62511
Q12999,-2.6425,1.2517
Q13011,-3.2542,1.0662
Q13017,-0.67266,0.13025
Q13033,-0.47085,0.21297
Q13045,-0.05723,0.31482
Q13049,3.9632,1.6211
Q13057,-4.7183,1.9669
Q13077,-0.39116,0.048963
Q13084,1.63,0.66746
Q13085,4.6116,1.7935
Q13088,-1.7141,0.86047
Q13126,0.78877,0.61781
Q13127,-0.23881,0.39752
Q13131,-1.7322,0.78272
Q13136,-1.1639,0.6875
Q13137,-0.017687,0.27825
Q13144,0.8178,0.1486
Q13148,-3.1372,1.0751
Q13151,-1.8878,0.90877
Q13153,-0.33394,0.1137
Q13158,-0.62108,0.40754
Q13177,-0.38969,0.4033
Q13185,-2.281,1.2371
Q13188,0.035011,0.12302
Q13190,-0.67951,0.045927
Q13200,2.4801,0.73882
Q13206,3.791,1.5988
Q13217,5.1376,2.047
Q13219,3.5812,1.4739
Q13228,-3.5152,1.325
Q13232,-2.6536,1.2648
Q13242,0.082768,0.1965
Q13257,1.6891,0.67144
Q13263,-3.7983,1.5415
Q13268,-0.21992,0.16257
Q13275,1.2557,0.59516
Q13277,1.0754,0.50099
Q13283,2.462,0.8661
Q13287,-0.77075,0.40811
Q13308,-4.9477,1.8506
Q13315,0.33417,0.13174
Q13322,5.1807,2.2944
Q13325,0.23946,0.037866
Q13330,-2.5929,0.67597
Q13363,-1.5305,0.4866
Q13371,0.30206,0.088661
Q13393,4.1681,1.9344
Q13395,-0.50271,0.033947
Q13405,3.3763,1.2365
Q13415,-3.1272,1.1106
Q13424,-2.0332,0.6774
Q13425,-0.94339,0.49502
Q13426,-1.6846,0.39978
Q13427,0.71121,0.56013
Q13428,-1.8031,0.53305
Q13432,1.1355,0.17247
Q13433,-2.6842,0.86075
Q13435,-0.96978,0.52128
Q13438,2.3117,0.94211
Q13439,3.6991,1.6475
Q13442,-2.6011,1.1989
Q13443,-0.27992,0.1782
Q13445,-1.9223,0.75015
Q13451,-5.4158,2.1018
Q13454,1.0244,0.47874
Q13459,-1.9345,1.0167
Q13472,0.68334,0.62005
Q13485,0.61186,0.4424
Q13488,0.33361,0.16291
Q13501,2.9924,1.15
Q13503,0.1473,0.14134
Q13509,-0.89718,0.66149
Q13526,-0.76483,0.18857
Q13530,1.6169,0.4724
Q13535,5.0328,2.1966
Q13541,1.5176,0.36122
Q13546,-4.1043,1.6516
Q13563,-4.1366,1.5233
Q13564,-1.7408,0.40837
Q13571,4.9037,2.1261
Q13573,1.0318,0.46951
Q13574,-0.53957,0.043068
Q13588,0.6297,0.4345
Q13595,0.49606,0.015909
Q13596,-2.2352,1.1142
Q13601,3.182,1.5475
Q13608,-0.16511,0.049162
Q13610,2.1695,0.90529
Q13616,0.58598,0.25609
Q13618,-0.3414,0.27063
Q13619,-0.7167,0.4597
Q13625,0.18779,0.28082
Q13627,-2.2975,1.005
Q13637,5.2004,1.939
Q13641,2.5451,1.1073
Q13642,-2.3815,1.3493
Q13643,-5.5134,2.3965
Q13660,0.037313,0.31972
Q13686,0.032488,0.14971
Q13724,4.2999,1.6581
Q13740,-4.5511,1.8578
Q13753,4.0392,1.7352
Q13794,1.7842,0.5573
Q13796,-1.092,0.1543
Q13813,1.7778,0.4214
Q13823,3.5438,1.576
Q13825,-0.60475,0.038277
Q13835,-1.5488,0.43404
Q13838,-0.030988,0.052967
Q13850,-1.9941,0.88947
Q13867,-2.1846,0.50659
Q13868,0.40282,0.40013
Q13884,-2.8501,1.3529
Q13885,-2.6337,1.3201
Q13888,2.7473,1.2168
Q13889,2.6234,0.94655
Q13895,1.971,0.66743
Q13905,-3.7462,1.2951
Q13907,4.8479,1.9969
Q13948,-0.42814,0.015187
Q13951,-2.0078,0.97113
Q13952,-3.3279,1.3014
Q14008,-0.65482,0.57961
Q14011,-5.1681,2.1565
Q14019,-0.56015,0.48102
Q14061,0.4938,0.12295
Q14112,0.097529,0.30174
Q14119,-2.4035,1.0311
Q14123,-5.256,2.1794
Q14139,-0.2317,0.16389
Q14142,-0.56624,0.0016412
Q14147,1.7387,0.74554
Q14149,-0.13372,0.045047
Q14151,0.03615,0.21167
Q14152,2.2373,0.66273
Q14157,2.5677,0.97532
Q14161,-3.6195,1.6678
Q14162,3.6917,1.4163
Q14164,-1.0825,0.3493
Q14165,1.7515,0.4283
Q14181,1.0237,0.67736
Q14186,-0.93699,0.4842
Q14191,-1.7609,0.68941
Q14197,1.8477,0.68761
Q14204,0.041736,0.29261
Q14232,-0.62839,0.37949
Q14240,-3.2137,1.2446
Q14241,2.5737,1.1588
Q14254,-0.49863,0.23829
Q14257,0.9294,0.1666
Q14258,1.4677,0.36764
Q14289,2.9387,1.1581
Q14315,-1.4217,0.7242
Q14320,-2.5075,1.1519
Q14329,-0.27166,0.1578
Q14331,-1.4294,0.42099
Q14344,-5.1041,2.1688
Q14353,-3.2538,1.2732
Q14376,-5.4961,2.1635
Q14393,-2.6894,1.1783
Q14444,0.24944,0.17108
Q14473,0.27524,0.44923
Q14498,-0.77444,0.35132
Q14527,-5.1968,2.098
Q14533,0.57028,0.094763
Q14554,4.3467,1.9675
Q14558,-4.098,1.5399
Q14566,-5.0954,2.014
Q14571,1.4048,0.51475
Q14573,4.3772,1.6922
Q14642,-2.4487,1.0574
Q14643,4.7802,2.1611
Q14644,-1.5727,0.81393
Q14651,-0.0012583,0.18461
Q14667,0.23616,0.14704
Q14669,3.37,1.2811
Q14671,-0.13836,0.22827
Q14677,2.0314,0.85775
Q14680,-1.1293,0.36225
Q14683,-3.2165,1.1196
Q14684,3.4577,1.3746
Q14686,0.89229,0.13505
Q14689,-2.0176,1.011
Q14690,2.6884,0.88317
Q14692,2.3921,0.93659
Q14693,4.9583,1.9455
Q14694,0.49364,0.26316
Q14696,0.52996,0.47251
Q14728,-2.0562,0.95365
Q14764,1.7465,0.53525
Q14766,2.4483,1.0284
Q14767,-3.6884,1.3813
Q14781,0.45642,0.37646
Q14789,-1.0651,0.35839
Q14790,2.7608,1.201
Q147X3,-1.1387,0.75467
Q14807,-2.2574,0.92737
Q14849,3.2975,1.5008
Q14865,-1.8195,0.94035
Q14914,-3.5135,1.6698
Q14966,-0.71518,0.13308
Q14997,5.1352,2.1118
Q14999,-1.1553,0.6759
Q14BN4,1.2244,0.33364
Q14CA1,2.7966,1.4017
Q14CS0,-0.29898,0.39548
Q14D04,0.19223,0.061338
Q14DG0,1.3095,0.70599
Q14TF0,-2.1879,0.65784
Q15003,1.9023,0.53685
Q15004,-0.46825,0.018257
Q15006,2.5552,1.4942
Q15007,2.298,1.108
Q15008,1.6147,0.36754
Q15013,2.6217,0.94349
Q15014,-0.49174,0.37171
Q15018,-2.0424,0.98778
Q15019,-3.7756,1.3068
Q15020,-3.3793,1.1632
Q15022,-2.8547,1.3605
Q15029,1.792,0.77498
Q15031,2.4002,0.93897
Q15036,-2.0502,0.67291
Q15041,-0.65706,0.48183
Q15042,2.4489,1.1238
Q15043,2.051,1.2773
Q15046,0.91612,0.42418
Q15047,-0.5315,0.071352
Q15048,-1.1061,0.30402
Q15050,3.0521,1.4159
Q15052,-2.8681,0.99947
Q15056,-2.2822,1.1125
Q15057,-0.93426,0.14008
Q15058,0.2898,0.36582
Q15059,-5.5642,2.1497
Q15061,1.6841,0.82158
Q15075,1.9917,0.79525
Q15084,2.4016,1.0375
Q15118,1.2774,0.44569
Q15124,-2.0858,0.73378
Q15126,-2.5383,1.2628
Q15147,0.88951,0.49326
Q15149,-2.5361,1.1273
Q15154,1.4787,0.71591
Q15170,-4.6691,1.9593
Q15172,-1.869,0.48349
Q15181,0.82094,0.43853
Q15182,-0.27367,0.2321
Q15257,-2.6477,1.0722
Q15276,-5.0033,2.1121
Q15286,-3.4045,1.6472
Q15293,3.7667,1.5739
Q15311,2.2039,0.74014
Q15327,-0.60979,0.026713
Q15334,-3.2999,1.5939
Q15345,0.81791,0.071519
Q15363,-0.13716,0.2034
Q15366,-0.015013,0.2448
Q15369,1.3588,0.18543
Q15370,-0.53752,0.067744
Q15386,1.5607,0.3731
Q15392,-0.4198,0.39997
Q15393,0.27454,0.10249
Q15397,1.7006,0.7029
Q15398,1.4845,0.42001
Q15404,-3.7955,1.588
Q15417,-5.1615,2.2947
Q15418,2.8087,1.5396
Q15427,-0.32823,0.031835
Q15434,1.7659,0.5765
Q15436,-1.7694,0.95989
Q15437,3.1943,1.0133
Q15438,-3.723,1.6738
Q15459,0.074668,0.17833
Q15464,1.8521,0.70602
Q15528,-0.37571,0.032658
Q15542,-3.2595,1.2942
Q15545,-1.3354,0.21413
Q15554,-1.4926,0.35089
Q15555,0.93844,0.1953
Q15582,2.1943,0.91317
Q15596,0.20005,0.0015893
Q15628,-1.9977,1.0052
Q15633,-1.4472,0.60509
Q15642,-1.7694,0.88066
Q15643,2.6734,1.1927
Q15645,0.81304,0.45854
Q15648,-0.3515,0.081158
Q15650,-0.55123,0.36255
Q15654,-2.748,1.2636
Q15678,-3.1862,1.0408
Q15691,-1.5849,0.92424
Q15695,-0.47565,0.10027
Q15696,-1.5641,0.34083
Q15714,-3.5957,1.4638
Q15717,-1.665,0.92774
Q15738,3.6312,1.3555
Q15742,-3.8333,1.6545
Q15746,-4.8046,2.1028
Q15758,0.080628,0.2009
Q15759,-2.0522,0.84963
Q15773,1.3589,0.41435
Q15785,1.9501,0.59516
Q15786,0.6414,0.3588
Q15796,0.32763,0.37978
Q15800,3.3469,1.3028
Q15813,1.2825,0.69111
Q15814,-2.0764,0.64258
Q15819,-0.0485,0.0010791
Q15833,-0.084231,0.3241
Q15843,-1.0431,0.71802
Q15853,-2.5284,1.2578
Q15904,2.5465,1.021
Q15907,1.3305,0.67141
Q15942,-5.3603,2.2826
Q16181,-4.3247,1.86
Q16186,1.0697,0.24556
Q16222,-0.35801,0.20986
Q16254,0.36547,0.31964
Q16270,-2.3974,0.84495
Q16342,5.0789,2.0497
Q16344,-1.118,0.23186
Q16352,-0.23156,0.020365
Q16401,-1.8217,0.79008
Q16512,-2.2705,0.9273
Q16513,-4.0281,1.7514
Q16514,0.76285,0.32435
Q16531,-2.5294,1.2394
Q16537,-1.0847,0.70271
Q16539,-4.3638,1.9431
Q16563,1.3182,0.61458
Q16566,-1.054,0.23129
Q16576,-0.85736,0.55744
Q16595,-0.30614,0.040644
Q16610,3.6088,1.5111
Q16626,0.15857,0.11643
Q16629,-0.17668,0.2822
Q16630,-1.2929,0.443
Q16643,0.70108,0.21531
Q16658,-2.8075,1.3653
Q16659,-1.6091,0.37795
Q16666,3.2788,1.5633
Q16706,5.7652,2.3015
Q16719,5.4072,2.3174
Q16739,0.8204,0.32162
Q16740,1.5604,0.64313
Q16762,-1.3282,0.68358
Q16763,0.88568,0.46151
Q16775,-1.2071,0.70894
Q16777,-0.20959,0.36086
Q16795,0.036744,0.28814
Q16798,-1.5645,0.41379
Q16822,-0.61082,0.24622
Q16825,-4.1034,1.9454
Q16831,-2.2876,1.1472
Q16851,4.4376,1.841
Q16864,0.60061,0.032042
Q16891,-0.90934,0.53755
Q17R31,0.68117,0.32972
Q19T08,2.1128,1.0118
Q1ED39,4.0108,1.854
Q1HBJ4,-2.0809,1.1196
Q1HDL3,-0.34137,0.29125
Q1KMD3,-3.5234,1.7732
Q1KSF8,-1.8356,0.86431
Q1RMG2,1.2978,0.64826
Q27J81,-3.9582,1.7215
Q28107,-1.1757,0.16622
Q29443,1.5754,0.43997
Q2KHR3,-0.14984,0.014531
Q2KHT3,0.73053,0.39488
Q2KJF1,1.3014,0.30573
Q2L6I0,3.3123,1.4685
Q2LD37,-0.10783,0.22589
Q2M1J6,0.65101,0.023103
Q2M1P5,-0.91242,0.07857
Q2M1Z3,1.7639,0.86249
Q2M2I8,-3.0796,1.1221
Q2M3G4,-2.0298,0.46948
Q2NKM7,0.4471,0.17304
Q2NKX8,-0.21791,0.088369
Q2NL82,3.8142,1.6169
Q2NL98,-1.7825,0.73612
Q2PEG2,-0.63226,0.49978
Q2Q9H2,-4.7625,2.048
Q2T9J0,-0.45975,0.070027
Q2TAA2,-3.1784,1.3586
Q2TAA5,5.7188,2.3097
Q2TAM5,-3.7712,1.3211
Q2TAM9,-2.0052,0.75365
Q2TB10,0.20947,0.029399
Q2TBE0,0.19871,0.36519
Q2TSD0,-0.78032,0.643
Q2V2M9,0.26638,0.26846
Q2VPB7,0.5225,0.49985
Q32MZ4,-2.4336,1.1809
Q32NC0,2.7742,1.3398
Q32P28,3.6214,1.4163
Q32P41,1.3572,0.62629
Q32Q12,0.57612,0.0050538
Q32Q14,0.8589,0.33219
Q3B726,2.443,0.8005
Q3B7J2,0.74547,0.25769
Q3B7T1,1.2297,0.75215
Q3KQV9,-0.4683,0.34707
Q3KQZ1,-3.5593,1.3923
Q3KRA6,-1.0549,0.38233
Q3KRA9,-0.048551,0.27945
Q3KRB4,0.67196,0.010536
Q3LIB4,1.0662,0.36502
Q3MHD2,-0.5211,0.27256
Q3MHN5,0.059958,0.17562
Q3MIH3,-0.78895,0.29445
Q3MIP1,1.0192,0.23399
Q3MIT2,0.31467,0.026665
Q3SZ57,0.47802,0.084642
Q3SZR3,0.58625,0.027544
Q3SZV7,-0.7853,0.45676
Q3T052,-1.0866,0.53505
Q3T8J9,2.1204,0.74946
Q3T906,0.84708,0.14529
Q3V6T2,-1.8887,0.87896
Q3Y5Z3,-5.3719,2.1094
Q3YEC7,-3.7668,1.5105
Q3ZAQ7,-0.093959,0.037946
Q3ZAW8,-0.29284,0.1338
Q3ZBD7,3.0787,1.1701
Q3ZBS7,-0.14883,0.24348
Q3ZCW2,0.43475,0.13551
Q3ZTS5,3.628,1.4462
Q460N5,2.1031,0.76446
Q495G5,2.1229,0.98951
Q496Y1,0.40747,0.32399
Q49A26,-2.1727,0.81782
Q49A88,1.7658,0.78363
Q49AR2,1.1152,0.75486
Q49B96,0.56671,0.22588
Q4ADV7,1.3235,0.47065
Q4FZ45,0.098669,0.023432
Q4G0J3,-2.2103,0.67335
Q4G0N4,-1.2493,0.25388
Q4G0X4,0.15904,0.29607
Q4G148,4.15,1.5566
Q4G176,0.076874,0.0021775
Q4J6C6,4.1015,1.4996
Q4KMP7,-1.1308,0.6705
Q4KMQ2,-4.4663,2.0101
Q4KWH8,0.18552,0.15911
Q4L180,-5.4999,2.3016
Q4LDG9,-0.20159,0.20049
Q4LE36,2.9739,0.91339
Q4LE38,3.7067,1.4714
Q4LE40,-1.1646,0.072132
Q4LE43,-1.435,0.59784
Q4LE48,-3.7346,1.4245
Q4LE51,-0.8359,0.54313
Q4LE53,-4.5071,1.876
Q4LE60,-2.3858,0.98251
Q4LE64,-4.6123,1.8105
Q4LE69,-3.2583,1.1196
Q4LE70,1.0267,0.43694
Q4U2R6,0.50615,0.40955
Q4VB24,-2.6782,1.0717
Q4VBP4,-5.3216,2.1199
Q4VC31,-0.44278,0.15235
Q4VC44,1.1773,0.56701
Q4VXZ2,0.59921,0.26335
Q4ZG55,0.33439,0.38094
Q4ZIN3,3.4341,1.4224
Q504Q3,0.062342,0.037927
Q504R6,-0.0019386,0.29992
Q504W7,1.4102,0.41417
Q52LJ0,-2.5543,0.88271
Q52LW3,-3.6154,1.6715
Q53EN2,-0.72959,0.44782
Q53EP0,4.9454,2.04
Q53ET0,-1.077,0.1825
Q53ET9,-0.24429,0.15686
Q53EW3,0.11816,0.20547
Q53EW4,-2.2411,0.79353
Q53EX5,1.4673,0.75055
Q53EY4,4.6441,1.9672
Q53EY9,2.822,1.3766
Q53EZ4,-0.65434,0.17439
Q53F19,-0.8618,0.41155
Q53F37,0.89275,0.6622
Q53F47,2.2313,1.1597
Q53F53,2.7607,0.88946
Q53F60,-4.5859,2.197
Q53F64,0.55758,0.022244
Q53F76,0.30423,0.38534
Q53FA7,-3.1758,1.0325
Q53FD1,3.2262,1.2342
Q53FE5,-1.7203,0.77103
Q53FE7,-4.5643,1.6363
Q53FE8,-2.1441,1.2619
Q53FI7,-5.51,2.1559
Q53FI8,1.8999,0.9707
Q53FJ5,0.69074,0.051193
Q53FN6,0.32442,0.51267
Q53FN7,-0.63727,0.49064
Q53FP2,-4.1633,1.8963
Q53FP3,-0.84471,0.21394
Q53FP8,-3.9336,1.8561
Q53FR9,-1.7436,0.89366
Q53FT3,-0.44391,0.27684
Q53FV1,-2.2895,1.0316
Q53FW8,1.9331,0.49051
Q53FX5,-1.7532,0.92666
Q53G26,5.5002,2.1828
Q53G44,3.0942,0.97529
Q53G79,1.2437,0.82449
Q53G85,0.80668,0.14131
Q53G99,-3.8993,1.8134
Q53GA4,2.7096,0.89465
Q53GE7,-1.5213,0.89398
Q53GF9,3.477,1.3826
Q53GG0,-5.1991,2.3005
Q53GG5,-1.7708,0.37203
Q53GI2,-0.54916,0.46963
Q53GL6,-0.092493,0.14534
Q53GP2,2.9974,1.0605
Q53GP8,0.76283,0.47893
Q53GQ0,2.3227,1.1307
Q53GR7,5.1699,2.2255
Q53GS7,0.54731,0.25159
Q53GS9,-0.98406,0.088617
Q53GT1,-1.846,0.57922
Q53GZ2,0.99961,0.66749
Q53H12,0.75774,0.63726
Q53H29,-1.5985,0.42531
Q53H47,-1.0391,0.2589
Q53H77,2.1599,1.1204
Q53H82,-5.4521,2.2958
Q53HB3,2.1662,0.79188
Q53HC0,-4.8331,2.0326
Q53HE6,1.0229,0.27155
Q53HF3,5.2406,2.1845
Q53HG7,-1.5837,0.86234
Q53HH3,2.9498,1.3233
Q53HJ4,-0.40927,0.11178
Q53HL1,-0.32219,0.26458
Q53HM1,-0.59667,0.32969
Q53HR1,0.30613,0.022165
Q53HS1,0.049848,0.35645
Q53HV5,1.6424,0.87654
Q53HW0,-1.5271,0.84141
Q53LP3,1.1133,0.29416
Q53QE7,-2.8884,1.0048
Q53QV2,-3.0823,1.0219
Q53R19,-0.19614,0.17635
Q53R41,3.1015,1.2947
Q53RG0,0.11835,0.18342
Q53S08,1.6857,0.64015
Q53S33,-0.16548,0.32449
Q53SS8,-0.48917,0.48592
Q53T59,-4.9431,2.0796
Q53X91,-5.1667,1.9515
Q53XK0,0.70098,0.22384
Q53Y01,1.6872,0.69197
Q53Y03,-1.3272,0.61456
Q53Y06,3.093,1.0757
Q53YD8,-3.4744,1.3401
Q53Z07,2.6312,0.91914
