ensembl,predictive,VIP
ENSG00000168615,-1.0691,0.64484
ENSG00000168621,0.10301,0.0089176
ENSG00000168646,-2.4845,1.4028
ENSG00000168653,1.5825,0.85669
ENSG00000168661,1.3197,0.70877
ENSG00000168672,-3.0087,1.6188
ENSG00000168675,-3.5421,1.7968
ENSG00000168676,-2.2966,1.0952
ENSG00000168679,-0.98974,0.43787
ENSG00000168685,3.7945,2.0055
ENSG00000168701,1.4597,0.7955
ENSG00000168702,3.3425,1.8394
ENSG00000168710,3.2816,1.7503
ENSG00000168724,1.6153,0.73961
ENSG00000168734,1.4794,0.84749
ENSG00000168743,-1.8484,1.0548
ENSG00000168758,1.7999,0.95068
ENSG00000168763,-2.6113,1.4021
ENSG00000168765,-0.019829,0.17492
ENSG00000168769,1.5606,0.86746
ENSG00000168772,2.2095,1.2597
ENSG00000168778,2.9845,1.6143
ENSG00000168779,3.6272,1.999
ENSG00000168781,-2.3993,1.2717
ENSG00000168785,-2.9071,1.6716
ENSG00000168792,-2.6507,1.3894
ENSG00000168795,-1.2256,0.60302
ENSG00000168802,-1.9212,0.98754
ENSG00000168803,-1.6639,0.85993
ENSG00000168806,-0.73412,0.5239
ENSG00000168807,0.63321,0.2848
ENSG00000168811,-1.2424,0.76989
ENSG00000168813,0.4692,0.1629
ENSG00000168818,0.58762,0.41682
ENSG00000168824,-2.242,1.2225
ENSG00000168826,-2.2835,1.2311
ENSG00000168827,1.2873,0.67583
ENSG00000168872,-0.46292,0.22802
ENSG00000168874,1.4881,0.9091
ENSG00000168876,-2.456,1.2611
ENSG00000168883,-0.22138,0.13639
ENSG00000168884,-2.2827,1.1292
ENSG00000168887,-0.47695,0.22092
ENSG00000168890,1.1794,0.69132
ENSG00000168894,0.16189,0.13295
ENSG00000168899,-1.7886,0.91038
ENSG00000168904,1.9519,1.0951
ENSG00000168906,1.3051,0.58046
ENSG00000168913,-0.24141,0.11343
ENSG00000168916,0.028431,0.10442
ENSG00000168917,2.9078,1.5083
ENSG00000168918,-2.9608,1.5951
ENSG00000168924,-1.8741,1.1242
ENSG00000168936,-0.89235,0.47066
ENSG00000168938,0.23731,0.13794
ENSG00000168944,1.4537,0.77732
ENSG00000168952,-0.22245,0.18278
ENSG00000168958,-1.0216,0.57989
ENSG00000168961,0.40442,0.32304
ENSG00000168970,0.93593,0.3867
ENSG00000168993,-3.3851,1.8058
ENSG00000168994,-2.784,1.5876
ENSG00000169016,0.88428,0.49959
ENSG00000169018,-0.19414,0.18082
ENSG00000169019,0.75523,0.30764
ENSG00000169020,-0.73388,0.36218
ENSG00000169021,0.36416,0.21517
ENSG00000169031,-3.6824,1.9482
ENSG00000169032,1.8617,0.99534
ENSG00000169045,-0.65423,0.38531
ENSG00000169047,3.024,1.5177
ENSG00000169057,0.022441,0.054219
ENSG00000169062,-1.9216,1.0752
ENSG00000169067,-0.40516,0.1385
ENSG00000169071,3.1702,1.7499
ENSG00000169083,3.5637,1.801
ENSG00000169085,-2.708,1.4788
ENSG00000169087,1.9884,1.1738
ENSG00000169105,0.80022,0.42475
ENSG00000169116,1.8853,0.93162
ENSG00000169118,-0.73227,0.39831
ENSG00000169122,0.82022,0.52852
ENSG00000169126,-1.8276,1.0529
ENSG00000169129,-3.7411,1.9761
ENSG00000169131,-1.6049,0.73858
ENSG00000169136,2.5395,1.441
ENSG00000169139,3.3466,1.809
ENSG00000169155,-0.54303,0.36247
ENSG00000169169,-3.0518,1.6746
ENSG00000169180,-1.9237,1.1125
ENSG00000169181,-3.1283,1.6906
ENSG00000169184,-3.8005,1.9791
ENSG00000169188,0.64153,0.27511
ENSG00000169189,0.033975,0.029665
ENSG00000169193,1.3064,0.73423
ENSG00000169203,-2.2382,1.1991
ENSG00000169213,-2.3049,1.3168
ENSG00000169217,-2.9275,1.5473
ENSG00000169220,-0.50578,0.2443
ENSG00000169221,0.010493,0.030281
ENSG00000169223,2.1558,1.1654
ENSG00000169228,0.30831,0.19389
ENSG00000169230,0.37095,0.19071
ENSG00000169231,-2.337,1.1856
ENSG00000169239,1.8643,1.0109
ENSG00000169241,1.0131,0.60028
ENSG00000169242,-0.30649,0.054639
ENSG00000169245,3.1617,1.7368
ENSG00000169247,-0.58043,0.42366
ENSG00000169248,2.8536,1.5444
ENSG00000169249,0.47765,0.41701
ENSG00000169251,2.4889,1.3266
ENSG00000169252,-0.19267,0.1789
ENSG00000169255,3.4499,1.8341
ENSG00000169258,-1.7676,0.96633
ENSG00000169288,-1.5455,0.71444
ENSG00000169299,1.5158,0.70151
ENSG00000169330,2.6989,1.4086
ENSG00000169359,3.7375,1.9738
ENSG00000169371,2.8025,1.5438
ENSG00000169372,-1.2756,0.67961
ENSG00000169375,0.58233,0.32822
ENSG00000169379,2.4474,1.2462
ENSG00000169398,-1.3344,0.75207
ENSG00000169403,0.99746,0.62426
ENSG00000169410,0.14512,0.081596
ENSG00000169429,3.4552,1.9359
ENSG00000169432,-2.7426,1.5021
ENSG00000169435,-1.7191,0.81203
ENSG00000169439,-2.332,1.3397
ENSG00000169446,0.7158,0.37685
ENSG00000169490,-1.8409,1.0755
ENSG00000169499,2.2898,1.1914
ENSG00000169504,-2.7805,1.4669
ENSG00000169515,-2.4831,1.2932
ENSG00000169519,1.4977,0.8448
ENSG00000169554,3.1337,1.6864
ENSG00000169564,1.4752,0.75395
ENSG00000169567,-1.0331,0.51488
ENSG00000169570,2.3931,1.3095
ENSG00000169583,-2.7524,1.4805
ENSG00000169592,-0.478,0.3215
ENSG00000169594,2.6387,1.4466
ENSG00000169598,2.4706,1.4212
ENSG00000169599,1.0782,0.63619
ENSG00000169604,-0.86317,0.42472
ENSG00000169607,1.8329,0.98055
ENSG00000169609,0.6948,0.41294
ENSG00000169612,-1.4999,0.69219
ENSG00000169621,-2.4007,1.1439
ENSG00000169629,-0.29788,0.13795
ENSG00000169635,-1.8117,1.0435
ENSG00000169641,-2.0159,1.1044
ENSG00000169660,0.23287,0.1684
ENSG00000169679,1.6646,0.97069
ENSG00000169683,1.6581,0.80495
ENSG00000169684,-1.82,1.0199
ENSG00000169689,0.80687,0.32339
ENSG00000169692,-1.8219,0.94661
ENSG00000169696,-0.24275,0.094043
ENSG00000169710,-2.4198,1.4092
ENSG00000169714,-0.81584,0.53003
ENSG00000169715,-0.29934,0.18483
ENSG00000169718,-1.0168,0.64581
ENSG00000169727,-0.42554,0.25159
ENSG00000169733,-2.9637,1.5534
ENSG00000169738,-0.51572,0.30204
ENSG00000169740,0.62618,0.43084
ENSG00000169750,-3.4382,1.8839
ENSG00000169756,0.61264,0.27168
ENSG00000169760,-1.9468,1.1398
ENSG00000169762,-0.73361,0.36028
ENSG00000169764,-0.028439,0.017733
ENSG00000169813,-0.57353,0.44245
ENSG00000169814,2.606,1.4325
ENSG00000169826,-0.17038,0.16501
ENSG00000169851,-1.8011,1.0819
ENSG00000169855,2.8079,1.5897
ENSG00000169857,-2.7298,1.4602
ENSG00000169860,3.7694,1.9848
ENSG00000169871,-1.6696,0.81169
ENSG00000169884,-1.8995,0.92555
ENSG00000169891,0.98319,0.57377
ENSG00000169895,2.0091,1.0158
ENSG00000169896,-0.42063,0.038343
ENSG00000169902,3.1742,1.7988
ENSG00000169905,0.9666,0.59605
ENSG00000169908,-0.63568,0.49206
ENSG00000169914,0.44191,0.12143
ENSG00000169919,1.1671,0.69983
ENSG00000169925,-2.1635,1.063
ENSG00000169926,-2.7156,1.5319
ENSG00000169933,0.70114,0.27439
ENSG00000169946,-1.1093,0.48758
ENSG00000169951,2.3385,1.1838
ENSG00000169955,-0.35434,0.051195
ENSG00000169957,-1.3242,0.71169
ENSG00000169964,-1.3734,0.66948
ENSG00000169967,1.5078,0.83045
ENSG00000169972,-0.79911,0.53043
ENSG00000169976,0.85786,0.41284
ENSG00000169981,-1.4901,0.88482
ENSG00000169991,-2.7351,1.5348
ENSG00000169992,0.88204,0.57854
ENSG00000170004,-0.1149,0.041382
ENSG00000170006,0.55044,0.38254
ENSG00000170011,-1.3822,0.61529
ENSG00000170017,-2.2884,1.2344
ENSG00000170027,-0.99379,0.53307
ENSG00000170035,1.7601,0.99928
ENSG00000170037,-0.7325,0.30681
ENSG00000170043,-1.82,0.9801
ENSG00000170044,-3.131,1.6474
ENSG00000170049,-2.2451,1.1344
ENSG00000170085,-1.1781,0.58481
ENSG00000170088,1.2779,0.69273
ENSG00000170089,0.055298,0.051182
ENSG00000170099,2.2717,1.3737
ENSG00000170100,-0.75249,0.47425
ENSG00000170113,-1.1242,0.68276
ENSG00000170122,0.42892,0.24546
ENSG00000170142,-1.7136,0.73951
ENSG00000170144,1.2973,0.60637
ENSG00000170145,-1.2549,0.62043
ENSG00000170153,-2.2529,1.1705
ENSG00000170161,1.8284,0.90399
ENSG00000170166,-2.5104,1.4693
ENSG00000170175,-3.4735,1.8666
ENSG00000170185,-0.31917,0.18595
ENSG00000170190,-2.5868,1.3328
ENSG00000170191,0.070147,0.039032
ENSG00000170209,1.0704,0.77147
ENSG00000170214,-2.7091,1.5368
ENSG00000170222,-1.7677,0.86586
ENSG00000170231,3.118,1.7502
ENSG00000170234,-0.51074,0.28449
ENSG00000170242,-1.8818,1.0639
ENSG00000170248,-1.0169,0.61851
ENSG00000170260,-1.1806,0.52054
ENSG00000170264,1.1912,0.684
ENSG00000170265,-2.7491,1.48
ENSG00000170266,3.1939,1.7271
ENSG00000170270,2.6949,1.3999
ENSG00000170275,2.5719,1.3827
ENSG00000170276,-1.6539,0.79144
ENSG00000170290,-2.7133,1.4365
ENSG00000170291,1.7702,0.91898
ENSG00000170293,-0.91956,0.5056
ENSG00000170296,0.90939,0.60829
ENSG00000170310,2.181,1.1708
ENSG00000170312,2.019,1.1771
ENSG00000170315,2.3394,1.2857
ENSG00000170322,1.372,0.7908
ENSG00000170324,-1.6885,0.84144
ENSG00000170325,1.9743,0.97584
ENSG00000170340,2.3297,1.2476
ENSG00000170345,2.2376,1.2186
ENSG00000170348,3.3684,1.7975
ENSG00000170364,-2.0456,1.1047
ENSG00000170365,0.84278,0.53379
ENSG00000170369,2.4079,1.1965
ENSG00000170379,2.1196,1.1516
ENSG00000170381,-2.5403,1.3716
ENSG00000170385,1.2265,0.64655
ENSG00000170390,-3.2446,1.7695
ENSG00000170396,3.2715,1.7102
ENSG00000170412,3.577,1.9202
ENSG00000170417,1.4265,0.67621
ENSG00000170421,-3.3245,1.8546
ENSG00000170425,0.71086,0.26396
ENSG00000170445,0.12984,0.079098
ENSG00000170448,0.51288,0.27107
ENSG00000170456,0.87827,0.50142
ENSG00000170458,3.5652,1.9518
ENSG00000170464,-1.9574,0.93592
ENSG00000170468,-0.56671,0.31054
ENSG00000170469,2.4325,1.3652
ENSG00000170471,0.78394,0.38067
ENSG00000170473,-1.3782,0.6643
ENSG00000170485,2.3677,1.1208
ENSG00000170498,-1.975,1.1484
ENSG00000170502,2.4159,1.3316
ENSG00000170515,-1.2831,0.77943
ENSG00000170522,3.4222,1.8244
ENSG00000170525,3.5025,1.8794
ENSG00000170537,-0.10456,0.09584
ENSG00000170540,0.99844,0.66961
ENSG00000170542,-2.5039,1.4339
ENSG00000170545,0.50469,0.1206
ENSG00000170558,-3.1383,1.6941
ENSG00000170571,-2.8228,1.5223
ENSG00000170577,-1.924,1.1547
ENSG00000170579,2.5266,1.3634
ENSG00000170581,1.3445,0.8021
ENSG00000170584,2.9572,1.6119
ENSG00000170604,0.51555,0.30256
ENSG00000170606,2.2764,1.2119
ENSG00000170608,-3.1185,1.6768
ENSG00000170619,2.5971,1.3401
ENSG00000170624,-2.2818,1.3232
ENSG00000170629,1.5177,0.77215
ENSG00000170631,-0.4352,0.19692
ENSG00000170632,-1.9473,1.0843
ENSG00000170633,-1.6155,0.87587
ENSG00000170634,-1.2275,0.46497
ENSG00000170638,-0.68778,0.46359
ENSG00000170653,-2.5114,1.2907
ENSG00000170677,3.4272,1.8223
ENSG00000170681,1.1809,0.62799
ENSG00000170684,-2.5349,1.4135
ENSG00000170689,-2.7676,1.4001
ENSG00000170703,-2.3079,1.1255
ENSG00000170734,-1.5596,0.85574
ENSG00000170745,-0.96706,0.43231
ENSG00000170759,-0.39327,0.2471
ENSG00000170775,-2.7797,1.5758
ENSG00000170776,1.1467,0.55208
ENSG00000170779,-1.2795,0.82357
ENSG00000170791,0.144,0.15264
ENSG00000170801,-2.192,1.0845
ENSG00000170802,1.4027,0.651
ENSG00000170832,1.3879,0.68596
ENSG00000170835,-2.6203,1.3536
ENSG00000170836,-2.5589,1.2837
ENSG00000170846,2.1731,1.1784
ENSG00000170852,1.2472,0.65773
ENSG00000170854,-0.46819,0.39453
ENSG00000170855,-0.55217,0.27741
ENSG00000170860,-0.074626,0.061718
ENSG00000170871,-0.39131,0.24825
ENSG00000170873,3.3849,1.761
ENSG00000170876,-1.5168,0.76157
ENSG00000170881,-0.23598,0.029593
ENSG00000170889,-1.4928,0.76308
ENSG00000170891,-0.74217,0.34057
ENSG00000170892,0.033411,0.021617
ENSG00000170899,-3.2395,1.773
ENSG00000170903,-2.4463,1.2604
ENSG00000170906,-0.98306,0.49747
ENSG00000170909,-3.3454,1.7941
ENSG00000170915,1.7792,1.0629
ENSG00000170917,0.72085,0.41418
ENSG00000170919,0.19639,0.13519
ENSG00000170921,-0.39657,0.28506
ENSG00000170927,-2.0903,1.1848
ENSG00000170946,1.1479,0.57078
ENSG00000170949,-0.27293,0.13211
ENSG00000170955,-0.92718,0.47588
ENSG00000170961,3.0228,1.5512
ENSG00000170962,1.1821,0.80044
ENSG00000170989,0.99341,0.47206
ENSG00000171016,0.48098,0.21828
ENSG00000171017,0.81381,0.22311
ENSG00000171033,0.19784,0.049629
ENSG00000171044,-2.8226,1.591
ENSG00000171045,-0.32685,0.16973
ENSG00000171055,-1.4385,0.87455
ENSG00000171056,1.1963,0.59898
ENSG00000171067,-1.9193,1.1104
ENSG00000171084,2.5112,1.2196
ENSG00000171097,-1.1996,0.76354
ENSG00000171100,2.1273,1.1698
ENSG00000171103,1.2791,0.74583
ENSG00000171105,1.2298,0.54973
ENSG00000171109,1.3063,0.65617
ENSG00000171121,0.37485,0.17193
ENSG00000171126,-1.5498,0.88973
ENSG00000171130,-2.25,1.236
ENSG00000171132,1.4192,0.73457
ENSG00000171135,0.98273,0.57884
ENSG00000171148,-1.9555,1.1586
ENSG00000171150,-0.24571,0.21722
ENSG00000171155,3.2177,1.7547
ENSG00000171159,0.76381,0.47514
ENSG00000171160,0.7056,0.36846
ENSG00000171161,-0.38299,0.27172
ENSG00000171163,-0.81615,0.46766
ENSG00000171169,2.2376,1.2276
ENSG00000171174,0.87542,0.59034
ENSG00000171202,-0.026517,0.077245
ENSG00000171204,-1.0155,0.3976
ENSG00000171206,-1.6003,0.78366
ENSG00000171208,-0.54451,0.3618
ENSG00000171219,-2.812,1.5394
ENSG00000171222,1.2398,0.6945
ENSG00000171223,0.18296,0.11752
ENSG00000171224,-2.2717,1.2754
ENSG00000171227,2.6781,1.4599
ENSG00000171234,-0.96686,0.41054
ENSG00000171241,0.94154,0.5266
ENSG00000171246,-3.4558,1.7921
ENSG00000171262,1.2773,0.86884
ENSG00000171291,-1.0114,0.66233
ENSG00000171295,2.1167,0.98005
ENSG00000171298,0.75654,0.42593
ENSG00000171302,2.7911,1.4975
ENSG00000171303,3.3551,1.7162
ENSG00000171307,-0.79141,0.4988
ENSG00000171310,3.5482,1.855
ENSG00000171311,0.23971,0.14944
ENSG00000171314,1.4925,0.83166
ENSG00000171316,-3.4241,1.8987
ENSG00000171320,1.8923,0.99628
ENSG00000171345,-2.1202,1.1929
ENSG00000171346,1.052,0.4595
ENSG00000171357,-1.1377,0.72375
ENSG00000171365,2.7054,1.3819
ENSG00000171368,-2.7322,1.4371
ENSG00000171388,1.9378,1.0344
ENSG00000171408,2.8182,1.5676
ENSG00000171421,1.7747,0.90942
ENSG00000171425,-1.0231,0.49762
ENSG00000171428,0.2537,0.25541
ENSG00000171443,-0.016915,0.1094
ENSG00000171444,-0.41569,0.29021
ENSG00000171448,-0.085792,0.052636
ENSG00000171450,0.43598,0.33496
ENSG00000171451,-0.287,0.28678
ENSG00000171453,1.9895,0.97771
ENSG00000171456,-1.3599,0.79502
ENSG00000171462,-3.0193,1.5974
ENSG00000171466,-0.92827,0.57953
ENSG00000171467,2.6718,1.4842
ENSG00000171469,-1.7563,0.91055
ENSG00000171475,-2.9234,1.5026
ENSG00000171476,-1.9868,1.188
ENSG00000171488,-0.22547,0.23255
ENSG00000171490,-2.0633,1.0939
ENSG00000171492,-1.1432,0.64197
ENSG00000171497,0.79947,0.40746
ENSG00000171502,3.5724,1.8954
ENSG00000171503,0.7607,0.20088
ENSG00000171517,3.0827,1.6284
ENSG00000171522,-2.1094,1.0608
ENSG00000171530,2.2074,1.1683
ENSG00000171533,-1.5734,0.81881
ENSG00000171552,-2.694,1.523
ENSG00000171564,0.55891,0.43577
ENSG00000171566,0.29611,0.23707
ENSG00000171574,3.1327,1.6594
ENSG00000171603,-0.31387,0.28281
ENSG00000171604,-1.1149,0.45939
ENSG00000171606,-2.4127,1.3346
ENSG00000171608,0.69461,0.32129
ENSG00000171612,0.99581,0.41297
ENSG00000171617,-1.4062,0.81871
ENSG00000171621,2.2518,1.2379
ENSG00000171631,-3.1236,1.6284
ENSG00000171634,0.97822,0.5373
ENSG00000171649,0.41454,0.19729
ENSG00000171680,-2.8092,1.5268
ENSG00000171681,0.36058,0.29629
ENSG00000171700,1.586,0.8205
ENSG00000171703,0.15733,0.092047
ENSG00000171714,2.5776,1.3738
ENSG00000171720,1.7024,0.88923
ENSG00000171723,1.7957,0.97973
ENSG00000171729,-1.9567,0.99906
ENSG00000171735,-1.5723,0.87876
ENSG00000171757,3.1392,1.674
ENSG00000171763,2.0881,1.1775
ENSG00000171766,0.85512,0.53209
ENSG00000171791,-0.81492,0.52419
ENSG00000171792,0.39635,0.33974
ENSG00000171793,-1.3458,0.82368
ENSG00000171806,1.6674,0.97096
ENSG00000171811,1.62,0.90916
ENSG00000171812,-2.9856,1.5554
ENSG00000171813,-3.4709,1.8445
ENSG00000171823,2.8038,1.5292
ENSG00000171824,-2.0147,1.0316
ENSG00000171827,1.7772,0.9489
ENSG00000171843,-0.87494,0.45808
ENSG00000171848,1.0789,0.4309
ENSG00000171853,0.26045,0.050812
ENSG00000171858,0.18106,0.13268
ENSG00000171860,2.8725,1.5993
ENSG00000171861,1.4284,0.80544
ENSG00000171862,2.1011,1.1621
ENSG00000171863,-1.8663,0.96109
ENSG00000171865,-0.76139,0.50847
ENSG00000171867,2.3495,1.1933
ENSG00000171873,1.1348,0.44182
ENSG00000171877,-2.4704,1.2189
ENSG00000171889,-0.9227,0.47013
ENSG00000171914,-1.9193,1.0816
ENSG00000171928,2.323,1.326
ENSG00000171940,1.8855,1.0048
ENSG00000171943,0.27036,0.23874
ENSG00000171951,2.4903,1.2924
ENSG00000171953,-1.7475,0.95069
ENSG00000171960,-0.20021,0.054407
ENSG00000171962,1.242,0.71409
ENSG00000171970,-1.271,0.63305
ENSG00000171984,1.1021,0.71602
ENSG00000171988,0.32645,0.13499
ENSG00000171992,-3.7205,1.9173
ENSG00000172005,-0.64154,0.35755
ENSG00000172006,-0.65387,0.25847
ENSG00000172007,-0.32,0.12736
ENSG00000172009,0.40393,0.11603
ENSG00000172020,2.9605,1.5701
ENSG00000172031,-3.4479,1.838
ENSG00000172037,-2.4611,1.4186
ENSG00000172046,0.21111,0.22658
ENSG00000172053,-0.016452,0.10193
ENSG00000172057,-3.1105,1.6275
ENSG00000172059,-2.3091,1.2487
ENSG00000172061,3.7477,2.0003
ENSG00000172062,-0.20928,0.063777
ENSG00000172071,1.8918,1.0379
ENSG00000172081,2.4172,1.2667
ENSG00000172086,-2.0303,0.94144
ENSG00000172113,-0.29078,0.13711
ENSG00000172115,1.2406,0.57108
ENSG00000172123,-1.3838,0.74959
ENSG00000172137,2.5082,1.2078
ENSG00000172156,-0.65538,0.13553
ENSG00000172159,1.5461,0.7509
ENSG00000172164,3.6428,1.8923
ENSG00000172167,2.3286,1.3534
ENSG00000172171,0.97635,0.66728
ENSG00000172172,0.33459,0.23956
ENSG00000172175,-0.16535,0.15514
ENSG00000172183,1.6369,0.95915
ENSG00000172197,-1.0491,0.613
ENSG00000172201,1.9885,1.0302
ENSG00000172216,3.1803,1.732
ENSG00000172239,-0.49172,0.14508
ENSG00000172244,2.0029,1.1112
ENSG00000172260,0.71025,0.22239
ENSG00000172262,0.92391,0.40745
ENSG00000172269,1.6389,0.84269
ENSG00000172270,-1.3658,0.7118
ENSG00000172273,-2.7682,1.3363
ENSG00000172292,-0.67318,0.39209
ENSG00000172296,2.5482,1.3798
ENSG00000172301,3.0217,1.5731
ENSG00000172315,2.6613,1.3471
ENSG00000172331,-0.60823,0.16846
ENSG00000172336,0.47577,0.19797
ENSG00000172339,0.36026,0.2098
ENSG00000172340,3.3458,1.7269
ENSG00000172345,-0.37183,0.058316
ENSG00000172346,-3.6877,1.923
ENSG00000172348,-1.2374,0.6377
ENSG00000172350,-2.7976,1.4335
ENSG00000172354,-0.18524,0.14087
ENSG00000172366,-0.40703,0.29367
ENSG00000172375,-0.58956,0.35586
ENSG00000172379,-3.4498,1.7772
ENSG00000172380,-1.6006,0.9523
ENSG00000172382,-0.39466,0.24689
ENSG00000172403,-1.853,1.0524
ENSG00000172409,-1.8766,0.83893
ENSG00000172426,0.42965,0.25887
ENSG00000172428,-0.018515,0.022466
ENSG00000172432,1.3669,0.77112
ENSG00000172456,0.56702,0.36463
ENSG00000172458,-2.3521,1.2696
ENSG00000172461,-2.4107,1.3353
ENSG00000172465,1.807,0.98954
ENSG00000172466,1.3256,0.7142
ENSG00000172469,2.4926,1.3077
ENSG00000172493,1.0522,0.60085
ENSG00000172500,-1.7437,0.90922
ENSG00000172508,-3.1865,1.6297
ENSG00000172530,-0.014815,0.20489
ENSG00000172531,-1.9702,1.036
ENSG00000172534,1.2484,0.54514
ENSG00000172543,3.5658,1.9277
ENSG00000172548,-3.2516,1.8185
ENSG00000172572,2.5197,1.375
ENSG00000172575,0.46428,0.31367
ENSG00000172586,1.2088,0.64806
ENSG00000172590,0.40403,0.17922
ENSG00000172594,3.4759,1.8181
ENSG00000172602,1.5395,1.0132
ENSG00000172613,0.083325,0.10282
ENSG00000172638,-3.0983,1.6233
ENSG00000172661,0.36098,0.34018
ENSG00000172663,-2.1147,1.188
ENSG00000172667,-1.3388,0.76949
ENSG00000172671,0.14499,0.12106
ENSG00000172687,-3.2215,1.7587
ENSG00000172716,-0.32023,0.12771
ENSG00000172725,-1.6233,0.91646
ENSG00000172728,-1.4965,0.82768
ENSG00000172731,-2.3118,1.2684
ENSG00000172732,-2.0295,1.2123
ENSG00000172738,-2.6649,1.2948
ENSG00000172748,-2.4562,1.2219
ENSG00000172757,-2.353,1.3039
ENSG00000172765,-3.6009,1.9797
ENSG00000172766,-0.24863,0.18733
ENSG00000172775,0.16965,0.1422
ENSG00000172780,1.8905,1.0237
ENSG00000172785,1.7574,1.0497
ENSG00000172795,1.3471,0.67612
ENSG00000172803,-2.8209,1.4353
ENSG00000172809,-0.99343,0.43263
ENSG00000172819,2.399,1.2848
ENSG00000172824,0.10627,0.055587
ENSG00000172828,-1.6624,0.71111
ENSG00000172830,-3.5256,1.8492
ENSG00000172831,-2.0174,1.0034
ENSG00000172840,1.3627,0.68731
ENSG00000172845,-0.2252,0.12258
ENSG00000172869,1.2341,0.65523
ENSG00000172878,-0.88957,0.56436
ENSG00000172888,1.1329,0.50838
ENSG00000172889,-0.87589,0.41171
ENSG00000172890,-2.6885,1.3806
ENSG00000172893,-3.1965,1.641
ENSG00000172901,2.8555,1.6167
ENSG00000172915,1.6534,0.79839
ENSG00000172922,1.9448,1.0034
ENSG00000172927,-1.7212,0.968
ENSG00000172932,-0.73571,0.33932
ENSG00000172936,0.45002,0.31
ENSG00000172939,-2.7202,1.5132
ENSG00000172943,1.991,1.0791
ENSG00000172954,0.34595,0.058908
ENSG00000172965,-2.6468,1.5298
ENSG00000172974,0.25708,0.16475
ENSG00000172977,-0.93068,0.3576
ENSG00000172985,-1.8814,0.95034
ENSG00000172986,0.40919,0.32652
ENSG00000172992,-2.7911,1.4943
ENSG00000172995,-2.9102,1.5554
ENSG00000173011,0.28694,0.106
ENSG00000173013,2.4669,1.3107
ENSG00000173020,0.78608,0.38018
ENSG00000173039,-1.5763,0.80751
ENSG00000173040,-2.2298,1.13
ENSG00000173041,0.40579,0.23975
ENSG00000173064,-0.038386,0.024476
ENSG00000173065,-1.4137,0.75829
ENSG00000173068,-0.93091,0.50299
ENSG00000173083,3.5999,1.892
ENSG00000173085,3.5145,1.8482
ENSG00000173110,2.0571,1.067
ENSG00000173113,-0.50191,0.25209
ENSG00000173120,-1.6082,0.76323
ENSG00000173137,-0.5388,0.1606
ENSG00000173141,1.6624,0.82195
ENSG00000173145,-0.39075,0.2848
ENSG00000173153,-2.6424,1.4824
ENSG00000173156,-3.0846,1.6817
ENSG00000173157,2.8834,1.512
ENSG00000173163,-2.0206,1.0819
ENSG00000173166,-0.96714,0.63877
ENSG00000173171,0.57996,0.38282
ENSG00000173193,0.82328,0.53799
ENSG00000173207,0.32334,0.16801
ENSG00000173209,-1.6722,0.83907
ENSG00000173210,-1.2359,0.65701
ENSG00000173212,-2.49,1.3578
ENSG00000173214,1.0455,0.49884
ENSG00000173218,-2.2309,1.1525
ENSG00000173221,3.6632,1.9396
ENSG00000173226,-2.7621,1.5526
ENSG00000173227,-3.5004,1.7868
ENSG00000173230,-0.16065,0.049179
ENSG00000173258,-0.011449,0.079607
ENSG00000173262,0.57346,0.45476
ENSG00000173264,-1.113,0.56803
ENSG00000173267,-1.905,0.93932
ENSG00000173272,-1.8671,1.0581
ENSG00000173273,0.64034,0.3925
ENSG00000173275,-0.1816,0.12686
ENSG00000173276,0.28285,0.096782
ENSG00000173281,2.329,1.2357
ENSG00000173295,0.30014,0.030774
ENSG00000173320,1.1029,0.55866
ENSG00000173327,-1.739,0.88228
ENSG00000173334,-2.2802,1.2631
ENSG00000173349,-1.4216,0.7536
ENSG00000173376,2.2294,1.2364
ENSG00000173402,-2.7935,1.432
ENSG00000173409,0.18625,0.074829
ENSG00000173418,-1.6374,0.89427
ENSG00000173432,2.6684,1.514
ENSG00000173436,-0.50201,0.16704
ENSG00000173442,-2.0075,1.1605
ENSG00000173451,1.6323,0.99077
ENSG00000173456,-2.493,1.2674
ENSG00000173457,-2.1523,1.2442
ENSG00000173465,-1.7709,0.99238
ENSG00000173473,-3.0609,1.6064
ENSG00000173480,1.2071,0.55606
ENSG00000173482,0.88957,0.46651
ENSG00000173486,-0.97315,0.48129
ENSG00000173511,1.155,0.65581
ENSG00000173517,-0.06583,0.056653
ENSG00000173530,-0.064551,0.14084
ENSG00000173531,-0.085142,0.0079739
ENSG00000173535,-1.5673,0.89359
ENSG00000173540,1.2623,0.61435
ENSG00000173542,0.093228,0.029336
ENSG00000173545,-0.17229,0.025795
ENSG00000173546,-2.576,1.4031
ENSG00000173548,-1.109,0.50216
ENSG00000173559,-1.3367,0.81383
ENSG00000173575,-2.1444,1.0606
ENSG00000173581,0.41486,0.2994
ENSG00000173588,2.8731,1.5198
ENSG00000173598,0.9108,0.4895
ENSG00000173599,0.54025,0.3019
ENSG00000173611,0.69006,0.38519
ENSG00000173614,-2.1752,1.0623
ENSG00000173621,-3.0639,1.7309
ENSG00000173638,0.84686,0.3935
ENSG00000173641,-3.2972,1.769
ENSG00000173653,-1.9027,1.0797
ENSG00000173660,-0.067909,0.00055054
ENSG00000173674,1.7489,0.82101
ENSG00000173681,-3.149,1.6575
ENSG00000173692,0.23343,0.11816
ENSG00000173698,1.2359,0.61315
