ensembl,predictive,VIP
ENSG00000142279,-1.2452,0.77377
ENSG00000142303,-1.4323,0.85701
ENSG00000142327,-2.1735,1.1755
ENSG00000142330,-0.22747,0.17737
ENSG00000142396,0.030307,0.16
ENSG00000142408,-2.741,1.3853
ENSG00000142409,-1.9091,0.91846
ENSG00000142444,0.28498,0.25418
ENSG00000142453,-3.327,1.7464
ENSG00000142459,1.6203,0.82406
ENSG00000142494,-2.231,0.93577
ENSG00000142507,-2.0853,1.2286
ENSG00000142528,-0.98871,0.60084
ENSG00000142530,-2.8818,1.453
ENSG00000142534,-3.7756,1.9861
ENSG00000142541,-3.6435,1.8966
ENSG00000142544,-1.7796,0.95931
ENSG00000142546,-1.8264,0.93064
ENSG00000142552,-0.99248,0.32127
ENSG00000142556,0.28617,0.28674
ENSG00000142599,-3.3623,1.7748
ENSG00000142623,2.2153,1.0793
ENSG00000142627,-1.6765,1.0119
ENSG00000142632,0.61239,0.35411
ENSG00000142634,-2.0239,1.0976
ENSG00000142655,-3.0277,1.5831
ENSG00000142657,1.661,0.77688
ENSG00000142661,-3.1428,1.6511
ENSG00000142669,-1.365,0.72773
ENSG00000142675,-3.1015,1.6218
ENSG00000142676,-3.2956,1.7306
ENSG00000142677,0.30115,0.061148
ENSG00000142684,-2.7294,1.4461
ENSG00000142686,1.2686,0.60198
ENSG00000142687,-1.6216,1.0687
ENSG00000142694,0.27166,0.32097
ENSG00000142731,2.4514,1.3366
ENSG00000142733,1.1227,0.41901
ENSG00000142751,0.30631,0.23759
ENSG00000142765,2.1131,1.1506
ENSG00000142784,-2.958,1.5321
ENSG00000142794,1.0743,0.51103
ENSG00000142798,-1.7003,1.0812
ENSG00000142856,0.20189,0.20734
ENSG00000142864,2.7706,1.3694
ENSG00000142867,-0.90642,0.33893
ENSG00000142871,-3.1011,1.6803
ENSG00000142875,2.1256,1.2046
ENSG00000142892,-0.58512,0.44575
ENSG00000142910,-2.3553,1.3323
ENSG00000142920,-2.8506,1.5586
ENSG00000142937,-3.4172,1.7816
ENSG00000142945,2.6352,1.4247
ENSG00000142949,-1.8327,1.1387
ENSG00000142961,1.4402,0.75576
ENSG00000143013,0.94427,0.58943
ENSG00000143033,-0.72104,0.20921
ENSG00000143036,-0.58047,0.41798
ENSG00000143061,-0.96293,0.6906
ENSG00000143067,2.0512,1.1324
ENSG00000143079,-2.8279,1.5305
ENSG00000143093,-0.43214,0.3275
ENSG00000143106,0.61327,0.22049
ENSG00000143126,-0.45963,0.4707
ENSG00000143147,-2.225,1.3764
ENSG00000143149,1.6703,0.87832
ENSG00000143153,1.5518,0.80684
ENSG00000143155,0.93693,0.44327
ENSG00000143156,2.4153,1.295
ENSG00000143157,-0.047347,0.024383
ENSG00000143158,-1.668,0.7062
ENSG00000143162,3.1545,1.7347
ENSG00000143164,-0.34559,0.11506
ENSG00000143178,1.5418,0.70268
ENSG00000143179,-1.6721,1.0152
ENSG00000143183,0.64823,0.21823
ENSG00000143190,-2.8682,1.4808
ENSG00000143195,-0.64071,0.48872
ENSG00000143198,-2.5868,1.4008
ENSG00000143207,0.96674,0.44677
ENSG00000143217,0.29246,0.236
ENSG00000143222,-1.8542,0.97289
ENSG00000143224,-1.601,0.94696
ENSG00000143228,2.7539,1.5452
ENSG00000143248,1.5698,1.005
ENSG00000143252,-1.4372,0.84216
ENSG00000143256,-0.076859,0.028339
ENSG00000143258,-1.7423,1.0309
ENSG00000143294,-0.32044,0.17458
ENSG00000143303,-0.55375,0.23953
ENSG00000143314,-2.1357,1.195
ENSG00000143315,-2.1139,1.2422
ENSG00000143318,-2.9687,1.6329
ENSG00000143319,2.641,1.4042
ENSG00000143320,-0.093249,0.059262
ENSG00000143321,1.6681,0.98369
ENSG00000143322,0.90778,0.42669
ENSG00000143324,0.157,0.036294
ENSG00000143337,1.9154,0.97098
ENSG00000143340,1.3828,0.77821
ENSG00000143341,1.5191,0.73114
ENSG00000143344,1.4982,0.90708
ENSG00000143353,1.5793,0.89079
ENSG00000143363,-2.2048,1.1028
ENSG00000143367,-1.5004,0.78978
ENSG00000143368,-1.5859,0.79437
ENSG00000143369,1.8445,0.91545
ENSG00000143373,-2.7129,1.4517
ENSG00000143374,-0.18623,0.20611
ENSG00000143375,-3.3034,1.7762
ENSG00000143376,0.22514,0.28143
ENSG00000143379,-2.7778,1.6272
ENSG00000143382,0.52799,0.25568
ENSG00000143384,1.3532,0.70827
ENSG00000143387,1.3899,0.8423
ENSG00000143390,-0.50087,0.17717
ENSG00000143393,-1.5654,0.83284
ENSG00000143398,1.3701,0.72271
ENSG00000143401,0.50614,0.31209
ENSG00000143409,-1.6003,0.87988
ENSG00000143416,-2.4408,1.2021
ENSG00000143418,2.2357,1.0588
ENSG00000143420,-2.3085,1.1304
ENSG00000143429,-3.5089,1.8328
ENSG00000143434,-3.0466,1.7408
ENSG00000143436,-2.1119,1.1163
ENSG00000143437,-0.43859,0.035542
ENSG00000143442,0.43425,0.28446
ENSG00000143443,0.19433,0.24422
ENSG00000143450,-0.039207,0.11319
ENSG00000143457,-1.6508,0.81446
ENSG00000143458,0.93208,0.61067
ENSG00000143469,-0.46687,0.1662
ENSG00000143473,-3.2491,1.7149
ENSG00000143476,3.2894,1.7218
ENSG00000143479,3.3406,1.7608
ENSG00000143486,-3.0552,1.6016
ENSG00000143493,3.7548,1.9299
ENSG00000143494,-0.23401,0.011494
ENSG00000143498,3.1764,1.5857
ENSG00000143499,2.6655,1.3211
ENSG00000143502,-3.5883,1.8402
ENSG00000143507,2.37,1.3859
ENSG00000143512,3.2588,1.7199
ENSG00000143514,-2.3172,1.2385
ENSG00000143515,0.13758,0.11287
ENSG00000143537,1.2151,0.46433
ENSG00000143543,1.3272,0.78118
ENSG00000143545,-1.2614,0.54059
ENSG00000143549,2.4782,1.2143
ENSG00000143553,-2.8521,1.4214
ENSG00000143554,-0.80099,0.56127
ENSG00000143569,-1.4189,0.80236
ENSG00000143570,-1.8176,1.0847
ENSG00000143575,0.62264,0.25247
ENSG00000143578,-1.1798,0.55332
ENSG00000143590,-2.5236,1.309
ENSG00000143603,1.2465,0.59518
ENSG00000143612,2.0067,1.0177
ENSG00000143614,-3.3536,1.7865
ENSG00000143621,-0.63166,0.53152
ENSG00000143622,0.62081,0.37297
ENSG00000143624,-2.4069,1.2278
ENSG00000143630,0.6677,0.17036
ENSG00000143631,-2.727,1.4065
ENSG00000143633,-0.53707,0.12184
ENSG00000143641,1.0515,0.35192
ENSG00000143643,2.9951,1.4664
ENSG00000143653,0.79073,0.32661
ENSG00000143669,3.8365,2.0065
ENSG00000143674,-3.2986,1.6779
ENSG00000143702,2.0673,1.1443
ENSG00000143727,0.50132,0.28304
ENSG00000143740,-0.99527,0.28648
ENSG00000143742,-0.30066,0.11824
ENSG00000143748,2.8336,1.3536
ENSG00000143751,1.6586,0.79255
ENSG00000143753,0.78328,0.20088
ENSG00000143756,1.8864,1.051
ENSG00000143761,2.331,1.2756
ENSG00000143771,-0.35077,0.32867
ENSG00000143772,-2.926,1.531
ENSG00000143774,-0.28647,0.24561
ENSG00000143776,3.1538,1.7197
ENSG00000143786,3.2581,1.6197
ENSG00000143793,-1.4924,0.78621
ENSG00000143797,0.23822,0.095261
ENSG00000143799,2.9617,1.5157
ENSG00000143801,-0.1482,0.25424
ENSG00000143811,1.4113,0.80382
ENSG00000143815,0.16062,0.015022
ENSG00000143816,-2.1817,1.1758
ENSG00000143819,-2.5939,1.522
ENSG00000143842,2.8685,1.5942
ENSG00000143845,-1.8495,1.0569
ENSG00000143847,-0.71908,0.55537
ENSG00000143850,-0.39314,0.16021
ENSG00000143862,-1.8305,1.0224
ENSG00000143867,0.43323,0.23988
ENSG00000143870,-0.13559,0.2449
ENSG00000143878,-3.6313,1.8912
ENSG00000143889,3.1058,1.5272
ENSG00000143919,-2.2385,1.1474
ENSG00000143924,0.49105,0.29739
ENSG00000143933,-1.0889,0.63297
ENSG00000143942,1.8804,0.87196
ENSG00000143947,-3.4656,1.8384
ENSG00000143951,-2.5013,1.1806
ENSG00000143952,-0.48443,0.14314
ENSG00000143970,-0.091252,0.047781
ENSG00000143971,1.5055,0.84431
ENSG00000143977,-1.0207,0.52542
ENSG00000143995,0.16468,0.1998
ENSG00000144021,0.87528,0.44695
ENSG00000144026,-1.9691,0.99927
ENSG00000144028,-1.6907,1.0261
ENSG00000144029,-2.4052,1.2866
ENSG00000144034,-1.3581,0.71566
ENSG00000144035,-3.2811,1.7338
ENSG00000144036,-1.9649,1.1317
ENSG00000144040,1.5047,0.80714
ENSG00000144043,-2.7612,1.5816
ENSG00000144048,0.88999,0.57788
ENSG00000144057,-3.0999,1.6891
ENSG00000144061,-1.1149,0.5018
ENSG00000144115,-2.5801,1.402
ENSG00000144118,1.0932,0.60647
ENSG00000144120,-3.0207,1.589
ENSG00000144134,-2.4767,1.187
ENSG00000144136,2.9058,1.4882
ENSG00000144152,0.48595,0.33401
ENSG00000144161,0.74423,0.44809
ENSG00000144182,-0.89096,0.38819
ENSG00000144199,-2.9974,1.5751
ENSG00000144218,1.6767,1.0405
ENSG00000144224,-1.6555,0.74669
ENSG00000144228,1.8573,1.003
ENSG00000144231,2.3008,1.1732
ENSG00000144233,-1.0281,0.62548
ENSG00000144278,-3.5866,1.8419
ENSG00000144283,-1.9462,0.96352
ENSG00000144306,-0.93394,0.45232
ENSG00000144320,-2.2329,1.3162
ENSG00000144354,2.6609,1.3622
ENSG00000144355,1.1976,0.42633
ENSG00000144357,1.5883,0.71783
ENSG00000144362,-0.054966,0.17164
ENSG00000144366,-1.6928,0.85374
ENSG00000144369,-0.91499,0.48029
ENSG00000144381,2.752,1.314
ENSG00000144395,1.7741,0.98442
ENSG00000144401,-1.4783,0.66459
ENSG00000144426,0.28012,0.20178
ENSG00000144445,-0.9815,0.4295
ENSG00000144451,0.54794,0.26809
ENSG00000144452,0.65711,0.46813
ENSG00000144455,-1.8637,1.0879
ENSG00000144468,0.071022,0.14865
ENSG00000144476,-3.3696,1.8189
ENSG00000144481,1.9031,1.012
ENSG00000144485,0.80992,0.34637
ENSG00000144504,-2.6407,1.2606
ENSG00000144524,-3.0108,1.4901
ENSG00000144535,-1.9884,0.98521
ENSG00000144554,1.9316,1.053
ENSG00000144559,-2.2076,1.1803
ENSG00000144560,-2.7755,1.3512
ENSG00000144566,1.3332,0.84301
ENSG00000144567,-2.8458,1.6364
ENSG00000144579,-3.3502,1.7169
ENSG00000144580,3.2084,1.7231
ENSG00000144583,1.7895,0.80159
ENSG00000144589,-0.30432,0.27887
ENSG00000144591,0.17957,0.014167
ENSG00000144597,2.8042,1.4554
ENSG00000144635,0.74308,0.26097
ENSG00000144642,-2.9028,1.5486
ENSG00000144645,2.5802,1.3622
ENSG00000144647,-0.056174,0.18794
ENSG00000144655,0.31057,0.30809
ENSG00000144659,-0.80653,0.36391
ENSG00000144674,0.30905,0.29237
ENSG00000144677,-0.13734,0.10943
ENSG00000144681,-0.72701,0.49278
ENSG00000144711,0.46754,0.23862
ENSG00000144712,-0.059487,0.048673
ENSG00000144713,-3.3678,1.7342
ENSG00000144724,-2.1359,1.2179
ENSG00000144730,-2.3213,1.2688
ENSG00000144736,1.6942,0.97044
ENSG00000144741,-2.2749,1.1838
ENSG00000144744,-0.064367,0.021835
ENSG00000144746,-0.79893,0.50795
ENSG00000144747,1.5384,0.81327
ENSG00000144749,2.8832,1.4896
ENSG00000144791,0.11526,0.018125
ENSG00000144792,-1.6617,0.7733
ENSG00000144802,1.4743,0.83613
ENSG00000144810,-2.6547,1.5194
ENSG00000144815,-2.7074,1.4092
ENSG00000144824,-3.0167,1.5989
ENSG00000144827,0.19562,0.16811
ENSG00000144834,-2.9599,1.5643
ENSG00000144837,0.14003,0.091449
ENSG00000144840,-0.36872,0.056272
ENSG00000144843,1.3411,0.64407
ENSG00000144848,3.3415,1.8392
ENSG00000144857,-2.2238,1.0729
ENSG00000144867,0.90857,0.26153
ENSG00000144868,0.38613,0.1398
ENSG00000144893,-1.0203,0.55423
ENSG00000144895,-0.73744,0.28155
ENSG00000144909,2.2571,1.2353
ENSG00000144935,-2.0928,1.1775
ENSG00000144959,2.2078,1.1072
ENSG00000145012,-1.6794,0.92496
ENSG00000145014,-2.9208,1.5594
ENSG00000145016,1.4844,0.70094
ENSG00000145022,1.5848,0.778
ENSG00000145040,1.8702,0.99507
ENSG00000145041,0.70534,0.29521
ENSG00000145050,1.0931,0.45099
ENSG00000145088,-0.31104,0.2254
ENSG00000145107,3.4066,1.8673
ENSG00000145147,1.3021,0.74648
ENSG00000145191,1.337,0.50159
ENSG00000145214,-0.29608,0.25316
ENSG00000145216,-1.0507,0.3662
ENSG00000145220,0.6941,0.3984
ENSG00000145241,-0.56427,0.24613
ENSG00000145242,1.8657,0.9503
ENSG00000145246,-2.2631,1.3019
ENSG00000145247,-2.3864,1.3431
ENSG00000145284,-1.6877,0.98856
ENSG00000145287,1.8257,1.0504
ENSG00000145293,3.6967,1.9697
ENSG00000145331,0.48762,0.34948
ENSG00000145332,1.5246,0.96707
ENSG00000145335,-2.8318,1.5393
ENSG00000145337,0.95112,0.64706
ENSG00000145348,-0.21211,0.031357
ENSG00000145349,1.0087,0.54626
ENSG00000145354,1.2118,0.71159
ENSG00000145358,3.514,1.87
ENSG00000145362,-0.87543,0.47857
ENSG00000145365,2.8238,1.5273
ENSG00000145375,0.77793,0.49473
ENSG00000145386,2.6188,1.4179
ENSG00000145388,-0.3399,0.10024
ENSG00000145390,2.7881,1.531
ENSG00000145391,2.2674,1.269
ENSG00000145414,1.0625,0.61251
ENSG00000145416,-2.8655,1.483
ENSG00000145423,-2.8472,1.5526
ENSG00000145425,-3.238,1.6467
ENSG00000145431,0.59067,0.22952
ENSG00000145439,-0.021619,0.00028942
ENSG00000145476,-0.42223,0.046305
ENSG00000145491,-2.6658,1.339
ENSG00000145494,-2.334,1.2078
ENSG00000145495,-0.70967,0.40208
ENSG00000145536,-1.2175,0.79963
ENSG00000145545,-1.5546,0.9087
ENSG00000145555,1.8989,1.0001
ENSG00000145569,-0.38434,0.38511
ENSG00000145592,-3.4921,1.7885
ENSG00000145604,2.2616,1.2608
ENSG00000145623,2.3121,1.1273
ENSG00000145632,-2.0177,1.0964
ENSG00000145675,-0.33129,0.040423
ENSG00000145681,-2.0517,1.0905
ENSG00000145685,2.5033,1.3878
ENSG00000145687,-2.1127,1.0387
ENSG00000145715,0.69286,0.36276
ENSG00000145723,-0.78849,0.44926
ENSG00000145725,0.12389,0.17631
ENSG00000145730,-1.9106,1.1546
ENSG00000145734,1.604,1.0001
ENSG00000145736,0.45622,0.3686
ENSG00000145740,0.7586,0.25647
ENSG00000145741,-2.5022,1.3015
ENSG00000145743,-0.012049,0.075827
ENSG00000145777,3.4875,1.9299
ENSG00000145779,2.2844,1.2903
ENSG00000145780,1.7305,0.94908
ENSG00000145781,0.1874,0.16481
ENSG00000145782,2.372,1.4879
ENSG00000145817,3.0664,1.4851
ENSG00000145819,0.27136,0.25196
ENSG00000145824,-3.35,1.6558
ENSG00000145833,-0.98973,0.47765
ENSG00000145850,-2.9673,1.5301
ENSG00000145860,-1.1677,0.62767
ENSG00000145861,3.5939,1.864
ENSG00000145868,1.926,0.86167
ENSG00000145882,-0.0028121,0.079872
ENSG00000145901,-0.48477,0.28641
ENSG00000145907,3.0257,1.5328
ENSG00000145908,-2.8381,1.4147
ENSG00000145911,0.82116,0.44466
ENSG00000145912,-1.7834,1.0279
ENSG00000145916,-2.4007,1.3281
ENSG00000145919,-0.13107,0.023167
ENSG00000145934,-0.54558,0.39764
ENSG00000145945,-2.5115,1.2051
ENSG00000145979,3.4265,1.8457
ENSG00000145982,-1.7296,0.9561
ENSG00000145990,-0.19605,0.1681
ENSG00000145996,0.18264,0.17785
ENSG00000146007,-2.1964,0.98351
ENSG00000146021,-0.14475,0.024879
ENSG00000146038,-2.438,1.2782
ENSG00000146049,-2.3685,1.231
ENSG00000146054,-1.4683,0.77667
ENSG00000146063,-0.13321,0.12742
ENSG00000146066,-3.2791,1.6737
ENSG00000146067,-3.0889,1.6369
ENSG00000146072,1.3968,0.63028
ENSG00000146083,-1.8632,0.98599
ENSG00000146085,2.3855,1.1536
ENSG00000146094,-1.2456,0.75365
ENSG00000146109,-1.9775,0.99908
ENSG00000146112,-0.90256,0.54738
ENSG00000146122,-2.4761,1.3732
ENSG00000146143,3.3426,1.6962
ENSG00000146151,-3.0431,1.5645
ENSG00000146205,-2.894,1.6614
ENSG00000146223,1.241,0.61252
ENSG00000146232,-0.64036,0.3844
ENSG00000146242,2.2694,1.218
ENSG00000146243,-0.634,0.14912
ENSG00000146247,-1.0491,0.41914
ENSG00000146263,2.3315,1.2926
ENSG00000146267,-2.8687,1.5383
ENSG00000146278,-1.4099,0.62163
ENSG00000146281,1.231,0.81842
ENSG00000146282,-0.31312,0.17543
ENSG00000146350,-1.8349,0.81713
ENSG00000146373,-0.63302,0.16554
ENSG00000146374,2.5204,1.494
ENSG00000146376,3.4396,1.8943
ENSG00000146386,0.51142,0.22323
ENSG00000146409,2.187,1.1613
ENSG00000146410,1.8639,0.99609
ENSG00000146411,0.42006,0.22951
ENSG00000146414,0.62878,0.33274
ENSG00000146416,-2.6476,1.4745
ENSG00000146425,2.1391,1.1194
ENSG00000146426,-1.2637,0.92662
ENSG00000146433,3.1827,1.5495
ENSG00000146457,3.0299,1.6948
ENSG00000146463,0.37141,0.21808
ENSG00000146476,1.9728,1.0384
ENSG00000146477,1.6198,0.82163
ENSG00000146530,-3.1435,1.6552
ENSG00000146535,1.9666,0.97997
ENSG00000146540,-0.98998,0.52795
ENSG00000146555,0.64292,0.21808
ENSG00000146556,-2.4573,1.127
ENSG00000146574,0.62924,0.50738
ENSG00000146576,-1.7647,0.87087
ENSG00000146587,-0.43507,0.24587
ENSG00000146592,-1.141,0.50301
ENSG00000146648,-0.39274,0.30218
ENSG00000146670,2.6558,1.3772
ENSG00000146674,-2.6046,1.4264
ENSG00000146676,1.9386,1.2481
ENSG00000146677,-3.2704,1.6632
ENSG00000146678,1.6946,1.0093
ENSG00000146700,-2.5792,1.4551
ENSG00000146701,0.43458,0.091118
ENSG00000146707,-2.4938,1.2793
ENSG00000146729,0.24828,0.2221
ENSG00000146731,2.0852,1.0494
ENSG00000146733,2.4935,1.3462
ENSG00000146757,0.1612,0.24545
ENSG00000146776,0.47603,0.25891
ENSG00000146802,0.74773,0.20312
ENSG00000146826,0.46883,0.097305
ENSG00000146828,-2.5338,1.4946
ENSG00000146830,-0.56444,0.28958
ENSG00000146833,-2.5193,1.3101
ENSG00000146834,1.4687,0.81504
ENSG00000146842,1.9501,0.84014
ENSG00000146856,0.24292,0.19944
ENSG00000146858,0.55318,0.14558
ENSG00000146859,-1.5861,0.75826
ENSG00000146872,0.46015,0.22936
ENSG00000146904,-1.5268,0.85173
ENSG00000146909,1.0891,0.65593
ENSG00000146918,2.7082,1.4181
ENSG00000146938,-1.3203,0.76289
ENSG00000146950,1.127,0.67316
ENSG00000146963,-0.91939,0.33916
ENSG00000146966,-0.41823,0.18132
ENSG00000147003,-1.7488,0.76193
ENSG00000147010,2.8729,1.6071
ENSG00000147027,1.863,0.90608
ENSG00000147036,1.0789,0.41204
ENSG00000147044,-1.0988,0.69422
ENSG00000147050,1.5823,0.96626
ENSG00000147065,-0.77115,0.50471
ENSG00000147099,-0.5183,0.12115
ENSG00000147100,2.1444,1.0244
ENSG00000147118,2.6403,1.6011
ENSG00000147119,2.4858,1.2653
ENSG00000147121,1.8376,1.2107
ENSG00000147123,-1.451,0.75426
ENSG00000147124,2.0397,1.1285
ENSG00000147130,-2.895,1.576
ENSG00000147133,-2.2477,1.1636
ENSG00000147138,-1.9373,1.159
ENSG00000147140,-0.017667,0.028924
ENSG00000147144,-3.4944,1.8581
ENSG00000147145,-1.525,0.67614
ENSG00000147155,0.86057,0.35918
ENSG00000147162,-0.91333,0.64976
ENSG00000147164,-2.4537,1.3179
ENSG00000147174,-0.41778,0.26934
ENSG00000147180,2.2136,1.1928
ENSG00000147202,2.1426,1.1589
ENSG00000147224,-1.9226,1.0555
ENSG00000147231,-1.6399,0.81322
ENSG00000147234,-2.2345,1.269
ENSG00000147251,-2.7766,1.3237
ENSG00000147274,-0.89256,0.39721
ENSG00000147316,1.7096,1.0933
ENSG00000147324,2.7826,1.5192
ENSG00000147364,-3.0133,1.5381
ENSG00000147383,-0.97599,0.66717
ENSG00000147394,0.55957,0.14114
ENSG00000147400,-0.92607,0.54582
ENSG00000147403,-3.5508,1.8977
ENSG00000147408,3.1451,1.6524
ENSG00000147416,-0.54925,0.38622
ENSG00000147419,-1.0916,0.46952
ENSG00000147421,-2.5368,1.3115
ENSG00000147437,1.7539,0.73391
ENSG00000147439,0.49369,0.25355
ENSG00000147454,2.3913,1.3225
ENSG00000147457,-0.36876,0.19649
ENSG00000147459,2.6849,1.313
ENSG00000147471,-0.1404,0.12328
ENSG00000147475,0.084754,0.13148
ENSG00000147485,-0.0050448,0.048832
ENSG00000147509,3.071,1.7797
ENSG00000147526,1.951,0.97092
ENSG00000147533,1.8531,1.0216
ENSG00000147535,2.4279,1.3111
ENSG00000147536,3.0362,1.6129
ENSG00000147548,1.8502,1.1152
ENSG00000147573,1.4018,0.70043
ENSG00000147576,-0.95623,0.29854
ENSG00000147586,-2.044,1.1521
ENSG00000147592,1.6318,0.83446
ENSG00000147601,2.099,1.1514
ENSG00000147604,-2.6783,1.4726
ENSG00000147614,2.154,1.1788
ENSG00000147642,2.3528,1.1204
ENSG00000147649,0.48218,0.23548
ENSG00000147650,1.7606,0.83381
ENSG00000147654,-1.0216,0.43939
ENSG00000147669,-0.35089,0.039846
ENSG00000147676,-1.8337,0.91868
ENSG00000147677,-1.8849,0.93079
ENSG00000147679,2.0131,1.0416
ENSG00000147684,-2.0065,1.1303
ENSG00000147687,1.1894,0.57656
ENSG00000147789,2.3316,1.1933
ENSG00000147799,0.67912,0.39045
ENSG00000147804,0.7025,0.41952
ENSG00000147813,2.0188,1.1393
ENSG00000147852,-2.8299,1.5502
ENSG00000147853,1.7041,1.0705
ENSG00000147854,2.6753,1.4338
ENSG00000147862,-0.77676,0.31047
ENSG00000147872,1.9548,1.1705
ENSG00000147874,3.034,1.7075
ENSG00000147883,1.3369,0.81429
ENSG00000147889,-2.4776,1.2651
ENSG00000147894,3.4344,1.8354
ENSG00000147905,-1.2086,0.44057
ENSG00000147912,-0.98921,0.64566
ENSG00000147955,0.51309,0.12117
ENSG00000147996,1.6485,0.86124
ENSG00000148019,1.5595,0.78733
ENSG00000148053,3.2455,1.6979
ENSG00000148057,-0.43109,0.18458
ENSG00000148082,2.9832,1.5505
ENSG00000148090,-0.63517,0.23194
ENSG00000148110,1.5983,0.75944
ENSG00000148120,-0.35806,0.11881
ENSG00000148143,-1.2644,0.53774
ENSG00000148153,-1.9734,1.0225
ENSG00000148154,-2.6569,1.3683
ENSG00000148158,-1.2872,0.71766
ENSG00000148175,0.77717,0.39256
ENSG00000148180,-0.023644,0.09903
ENSG00000148187,-1.8085,0.81131
ENSG00000148200,-2.4904,1.2245
ENSG00000148218,-1.5913,0.7015
ENSG00000148219,-3.005,1.6932
ENSG00000148225,1.4742,0.95984
ENSG00000148229,2.8512,1.6045
ENSG00000148248,2.4592,1.1297
ENSG00000148288,-2.914,1.506
ENSG00000148290,-3.3518,1.8007
ENSG00000148291,-1.8438,0.93589
ENSG00000148296,-1.0369,0.59126
ENSG00000148297,0.39012,0.048703
ENSG00000148300,0.97065,0.38305
ENSG00000148303,-3.6492,1.922
ENSG00000148308,-1.2017,0.55317
ENSG00000148331,2.2588,1.0627
ENSG00000148334,0.095581,0.0023347
ENSG00000148335,1.2127,0.52427
ENSG00000148337,-0.33053,0.061831
ENSG00000148339,2.5301,1.3738
ENSG00000148341,0.45128,0.15753
ENSG00000148343,1.5229,0.62507
ENSG00000148344,0.49046,0.30857
ENSG00000148346,3.0819,1.627
ENSG00000148356,-0.1564,0.20349
ENSG00000148358,1.0892,0.47259
ENSG00000148362,-0.20378,0.074405
ENSG00000148384,0.48354,0.25724
ENSG00000148396,2.3548,1.127
ENSG00000148399,1.7329,0.94951
ENSG00000148400,2.0332,0.92602
ENSG00000148411,2.4448,1.2474
ENSG00000148426,-0.021954,0.066359
ENSG00000148429,0.77539,0.61116
ENSG00000148444,-1.8464,0.83761
ENSG00000148450,-2.3972,1.2283
ENSG00000148459,0.56671,0.060472
ENSG00000148468,-2.3928,1.2938
ENSG00000148481,0.67479,0.50942
ENSG00000148484,-0.067124,0.16874
ENSG00000148498,-3.0555,1.5677
ENSG00000148516,2.0527,1.244
ENSG00000148541,-0.98967,0.45931
ENSG00000148572,2.7675,1.5541
ENSG00000148600,3.0902,1.6023
ENSG00000148606,1.4357,0.51357
ENSG00000148634,3.3491,1.7183
ENSG00000148655,0.59296,0.44291
ENSG00000148660,0.6112,0.55326
ENSG00000148671,-3.3992,1.7897
ENSG00000148672,1.4707,0.6631
ENSG00000148677,1.8964,0.95697
ENSG00000148688,0.75159,0.53904
ENSG00000148690,-1.2256,0.60912
ENSG00000148700,2.023,1.1626
ENSG00000148719,-2.6256,1.5767
ENSG00000148730,2.453,1.3857
ENSG00000148737,1.4744,0.89196
ENSG00000148773,2.8087,1.4964
ENSG00000148798,0.80849,0.4393
ENSG00000148803,-3.0923,1.6123
ENSG00000148814,-3.1991,1.6348
ENSG00000148824,-0.25115,0.32645
ENSG00000148832,-2.1792,1.2424
ENSG00000148834,2.7793,1.4035
ENSG00000148835,3.0381,1.6698
ENSG00000148840,2.5576,1.1715
ENSG00000148841,2.1052,1.139
ENSG00000148842,-1.3392,0.63243
ENSG00000148843,0.60969,0.17319
ENSG00000148848,-1.2169,0.8105
ENSG00000148908,-1.4133,0.60513
ENSG00000148925,-0.31047,0.17622
ENSG00000148926,2.4794,1.3711
ENSG00000148943,-0.89674,0.50882
ENSG00000148950,-0.92175,0.59661
ENSG00000148965,3.3008,1.7846
ENSG00000148985,-2.6541,1.245
ENSG00000149016,-1.9894,1.1142
ENSG00000149050,-1.5096,0.82111
ENSG00000149054,-2.222,1.0231
ENSG00000149084,0.48111,0.17142
ENSG00000149089,3.8588,2.0665
ENSG00000149090,-3.5518,1.9326
ENSG00000149091,0.98034,0.46659
ENSG00000149100,-2.3462,1.2864
ENSG00000149115,-0.07593,0.14028
ENSG00000149131,2.7318,1.3122
ENSG00000149136,1.0665,0.52363
ENSG00000149150,2.5534,1.163
ENSG00000149177,-2.3344,1.3418
ENSG00000149179,-3.0301,1.6526
ENSG00000149182,-1.5366,1.0055
ENSG00000149187,-1.4436,0.76061
ENSG00000149196,-0.50422,0.25435
ENSG00000149201,2.3285,1.1097
ENSG00000149212,-2.6643,1.3174
ENSG00000149218,0.57575,0.14746
ENSG00000149231,2.2965,1.2316
ENSG00000149243,1.1779,0.54788
ENSG00000149256,2.6259,1.297
ENSG00000149257,-1.3328,0.82623
ENSG00000149260,-2.7472,1.4531
ENSG00000149262,2.0192,0.98956
ENSG00000149269,-1.1856,0.7547
ENSG00000149273,-3.1037,1.6902
ENSG00000149289,2.4718,1.3696
ENSG00000149292,-1.5484,0.74144
ENSG00000149294,-2.9539,1.5735
ENSG00000149295,2.4184,1.3277
ENSG00000149308,0.91228,0.5732
ENSG00000149311,-0.41951,0.14432
ENSG00000149313,1.2381,0.66762
ENSG00000149346,-0.77408,0.28626
ENSG00000149357,-1.8672,0.91708
ENSG00000149380,1.0397,0.39708
ENSG00000149418,-2.5222,1.2793
ENSG00000149428,-0.47807,0.43164
ENSG00000149474,0.25099,0.14276
ENSG00000149476,-3.6014,2.0055
ENSG00000149480,-2.3933,1.394
ENSG00000149483,1.8392,0.99914
