uniprot,predictive,VIP
P55011,1.5015,0.86212
P55036,1.6885,0.92565
P55039,-0.5617,0.27377
P55060,-2.1307,1.0737
P55081,0.68993,0.33452
P55084,0.11291,0.015107
P55210,0.69904,0.39258
P55212,-2.8828,1.511
P55263,-3.1346,1.5685
P55285,0.26112,0.10325
P55316,2.6333,1.3539
P55327,-0.72226,0.28636
P55735,-1.0242,0.46427
P55786,1.1145,0.53409
P55789,2.276,1.1547
P55795,-0.97594,0.43978
P55809,-3.5562,1.8146
P55884,-0.67703,0.26378
P56159,-1.2486,0.655
P56181,-0.96573,0.51527
P56199,3.4218,1.8136
P56270,0.20677,0.046938
P56277,0.050577,0.06248
P56282,-0.79609,0.43992
P56378,-3.0257,1.5117
P56381,-2.1191,1.099
P56385,-0.94098,0.39101
P56537,-0.99202,0.45913
P56556,-1.3048,0.61593
P56557,2.5173,1.2951
P56589,1.2516,0.64649
P56937,2.7727,1.459
P56962,-0.061112,0.060749
P57060,-2.3373,1.1978
P57071,-0.82891,0.36305
P57077,-2.5932,1.4448
P57081,-1.158,0.53919
P57740,-2.1593,1.1471
P57768,-0.24236,0.060617
P57772,1.1789,0.59138
P58004,0.011015,0.00052283
P58335,3.2003,1.6058
P58397,2.3653,1.1564
P58546,1.227,0.61761
P58557,1.2083,0.64949
P59190,-2.1291,1.178
P59998,-0.008051,0.023267
P60174,3.1787,1.6205
P60228,0.4821,0.2779
P60468,0.93242,0.50752
P60520,-0.098824,0.23137
P60604,-1.1749,0.4932
P60866,1.1261,0.5414
P60880,3.2375,1.6316
P60891,-3.2264,1.663
P60983,1.72,0.96803
P61011,0.72732,0.34879
P61019,0.29092,0.12345
P61020,-1.4,0.72549
P61024,1.4636,0.7284
P61026,-0.16046,0.11699
P61077,2.1269,1.1786
P61081,1.6643,0.77324
P61086,-1.1437,0.5784
P61160,-1.5816,0.8426
P61163,-1.8035,0.86605
P61221,-3.3444,1.6771
P61225,2.7139,1.3618
P61244,1.2214,0.53388
P61247,-1.5362,0.76294
P61254,-1.0226,0.57605
P61289,-0.090128,0.13891
P61457,-2.0322,1.078
P61513,-0.71477,0.34938
P61587,1.8554,0.88337
P61599,2.3909,1.1134
P61604,2.0871,1.0107
P61764,-0.57227,0.26909
P61803,1.0041,0.66434
P61925,0.15054,0.16434
P61927,-1.4704,0.86993
P61956,0.34197,0.23284
P61960,2.4819,1.2802
P61962,0.87773,0.32271
P61964,-0.19645,0.23264
P61966,0.52572,0.29928
P61970,-2.9187,1.4929
P61981,1.3486,0.69083
P62068,1.6047,0.8582
P62070,-3.3056,1.6038
P62072,0.92952,0.36452
P62081,-0.92623,0.50428
P62136,-2.9247,1.4996
P62195,1.2624,0.67227
P62244,-1.692,0.89552
P62249,-2.1229,1.0221
P62253,1.0965,0.47089
P62258,0.25258,0.13489
P62263,-1.8826,0.92991
P62269,-1.6576,0.71563
P62273,-0.2954,0.025645
P62277,-1.3434,0.68485
P62280,-0.72133,0.53703
P62304,-3.425,1.7526
P62312,0.30179,0.052576
P62314,-1.6872,0.76112
P62316,-0.80043,0.41
P62318,-2.458,1.2124
P62330,1.3148,0.66483
P62380,-1.1342,0.55822
P62424,-1.4003,0.61808
P62487,0.39332,0.18021
P62495,-1.606,0.79887
P62633,0.53147,0.2945
P62699,-0.5142,0.30524
P62701,-0.87588,0.43464
P62745,2.3721,1.2921
P62750,-2.0126,1.139
P62760,1.1173,0.56769
P62805,3.2857,1.8314
P62834,-1.0852,0.46671
P62837,-0.41294,0.29083
P62851,-0.24762,0.12088
P62854,-2.0233,1.15
P62875,1.1076,0.44944
P62877,-1.2965,0.76003
P62879,1.1336,0.66197
P62888,0.11857,0.057934
P62906,-2.1027,0.98698
P62917,-2.2311,1.0338
P62979,0.81952,0.29269
P63096,2.4397,1.353
P63104,2.0999,1.1397
P63146,-0.033584,0.036934
P63151,-3.1184,1.5792
P63172,-1.6835,0.93111
P63218,2.4921,1.4182
P63241,2.2236,1.1668
P63272,0.56871,0.52679
P63279,0.19675,0.12663
P67775,-1.9513,0.99437
P67809,-2.5598,1.3098
P67812,-0.12035,0.1167
P68032,-0.93,0.39387
P68366,-2.1371,1.1504
P68431,3.142,1.5443
P68543,-0.64311,0.30156
P78310,-2.4296,1.3433
P78318,0.31414,0.063318
P78332,-0.01754,0.039109
P78345,-1.4862,0.72153
P78346,-2.8575,1.4402
P78356,1.9183,0.92895
P78357,1.4189,0.83924
P78362,0.99796,0.63167
P78368,-1.0999,0.57797
P78371,-1.2592,0.70356
P78406,0.98043,0.32225
P78524,0.89173,0.5425
P78527,-1.544,0.89297
P78537,-0.28256,0.1263
P80217,0.0039078,0.10609
P80723,1.7483,0.88233
P81605,2.0303,1.0056
P81644,2.0138,1.1419
P82650,-3.3087,1.6223
P82663,-2.968,1.4585
P82673,-1.3557,0.61745
P82675,-1.6388,0.77571
P82909,-0.05225,0.02157
P82912,-2.413,1.2081
P82914,0.65453,0.24316
P82930,-1.6648,0.8925
P82932,-2.4142,1.1713
P82933,1.6607,0.86392
P82979,-1.4652,0.71136
P83111,-1.7357,0.82441
P83731,-1.2733,0.86572
P83876,-1.5936,0.82376
P84022,0.43426,0.27053
P84077,0.79501,0.42576
P84085,-2.4887,1.2099
P84098,-1.2143,0.63365
P84101,0.54042,0.25185
P84157,2.5633,1.3018
P84243,2.9202,1.6403
P85037,0.66312,0.30052
P86790,2.284,1.188
P98155,-0.66845,0.42232
P98160,0.22202,0.052651
P98172,0.80755,0.46464
P99999,-0.23112,0.11168
Q00013,0.44696,0.3639
Q00403,1.1159,0.56214
Q00534,-2.7441,1.4465
Q00535,3.011,1.5321
Q00537,0.42877,0.14592
Q00577,1.5813,0.73095
Q00587,-2.7571,1.4672
Q00613,-1.4767,0.70682
Q00653,1.9217,1.1347
Q00688,-0.0013701,0.0089377
Q00765,-1.9128,0.94429
Q00796,1.7905,0.96626
Q00839,0.55599,0.19099
Q00978,-0.071282,0.04728
Q01081,-1.7329,0.93462
Q01085,-2.4085,1.1858
Q01167,3.1023,1.6471
Q01196,0.1001,0.1102
Q01201,2.5332,1.4575
Q01415,1.9697,1.0376
Q01432,3.6326,1.841
Q01469,2.2709,1.0538
Q01484,-1.9656,1.0367
Q01581,0.93336,0.49508
Q01650,-0.98232,0.41571
Q01780,-2.6649,1.41
Q01804,-1.3658,0.70143
Q01813,1.3373,0.76926
Q01844,0.36962,0.2953
Q01850,-1.0124,0.53779
Q01970,-2.039,1.1235
Q02040,-0.63395,0.36987
Q02083,0.57442,0.27756
Q02127,-0.8599,0.3199
Q02218,-0.8043,0.31669
Q02241,-1.328,0.65346
Q02252,1.6946,0.76679
Q02318,0.58801,0.31151
Q02338,0.047599,0.022135
Q02388,2.4142,1.1658
Q02410,2.2434,1.1477
Q02539,3.3973,1.7926
Q02750,2.8057,1.4706
Q02790,1.7209,0.82133
Q02878,-1.1262,0.50669
Q02880,3.1773,1.6172
Q02952,-1.268,0.85902
Q02978,2.481,1.3243
Q03001,-1.204,0.65785
Q03111,-1.2994,0.68621
Q03113,-0.60271,0.35483
Q03135,-2.8814,1.4064
Q03164,-2.6655,1.3209
Q03169,2.2499,1.3393
Q03247,2.274,1.1693
Q03252,-2.0372,0.92617
Q03393,0.57031,0.28151
Q03405,2.4865,1.284
Q03701,-1.8979,0.90007
Q04637,3.3418,1.6662
Q04656,2.5772,1.3791
Q04695,1.4128,0.68549
Q04721,1.4605,0.69004
Q04727,-0.86196,0.59702
Q04837,-1.5392,0.72315
Q04864,0.21385,0.13239
Q05048,0.71157,0.2313
Q05086,0.17495,0.1585
Q05209,3.4248,1.783
Q05513,-2.4901,1.3387
Q05519,0.061526,0.064493
Q05639,-1.7465,0.9831
Q05655,-2.8336,1.4249
Q05707,2.5038,1.2023
Q05932,1.4116,0.6088
Q05BV5,0.83824,0.43786
Q05CN4,0.74631,0.37512
Q05CW7,1.3373,0.73249
Q05D08,0.70868,0.33273
Q05D71,-1.0531,0.59598
Q05DA4,2.2083,1.1285
Q05DF2,-1.7573,0.88407
Q05DH5,2.5173,1.4089
Q05DJ2,-1.4717,0.73975
Q06124,2.9254,1.4861
Q06203,0.8311,0.51398
Q06210,-1.5774,0.70842
Q06330,-1.197,0.58796
Q06481,3.1448,1.5958
Q06547,2.6216,1.2649
Q06609,-2.5117,1.3224
Q06710,3.601,1.9003
Q06830,2.2433,1.0954
Q07021,0.065067,0.10268
Q07092,-1.3973,0.76529
Q07157,-3.7561,1.9388
Q07666,1.7261,0.93179
Q07812,1.4117,0.69215
Q07817,-3.6328,1.8827
Q07864,-0.84786,0.53419
Q07889,2.4872,1.2073
Q07954,2.6069,1.2907
Q07960,-2.5414,1.2588
Q08211,-0.72562,0.37893
Q08257,-1.5017,0.87726
Q08378,1.8323,0.97323
Q08379,2.0517,1.038
Q08426,-2.0701,1.0667
Q08431,-0.87692,0.53419
Q08495,-2.1641,1.1072
Q08623,0.65587,0.31728
Q08629,-0.19593,0.12869
Q08722,2.2934,1.2979
Q08945,-0.60402,0.51403
Q08AD1,3.0552,1.4537
Q08AE8,-1.7212,0.80656
Q08AF3,1.5725,0.8703
Q08AG7,-0.70103,0.40537
Q08AM6,1.2045,0.63266
Q08AM8,-2.5112,1.2883
Q08ES8,-1.0254,0.45806
Q08J23,-2.3942,1.288
Q09028,-0.67953,0.3676
Q09161,-1.8115,0.91029
Q09472,1.2539,0.62556
Q09666,-2.9818,1.5271
Q0D2I6,-0.71122,0.42776
Q0IIM8,2.5376,1.3391
Q0JRZ9,-0.93366,0.45885
Q0MQR4,-1.7317,0.86132
Q0P6H9,-1.4546,0.8119
Q0PNE2,-0.94778,0.40929
Q0VAN5,2.9856,1.6252
Q0VDC6,3.2469,1.6286
Q0VDF9,2.4782,1.3048
Q0VDG5,-2.1995,1.2128
Q0VF96,0.14254,0.001175
Q0VG06,-1.8712,0.9941
Q0VG55,-2.8062,1.3365
Q0ZGT2,-1.1977,0.60576
Q10567,2.836,1.44
Q10570,1.8491,1.0269
Q10589,0.76233,0.44854
Q10713,-3.0396,1.5322
Q11201,3.3879,1.7469
Q12768,-0.15228,0.00010395
Q12769,-0.060087,0.041775
Q12771,-0.2621,0.080004
Q12778,3.2061,1.6812
Q12788,-0.12314,0.12484
Q12789,1.9858,0.9555
Q12792,2.0633,0.9747
Q12797,3.2479,1.6549
Q12800,-1.0358,0.45102
Q12802,2.9198,1.4792
Q12824,-0.27993,0.14892
Q12830,2.1393,1.0621
Q12834,1.2778,0.64574
Q12841,-0.6104,0.40226
Q12846,1.0909,0.59262
Q12849,0.8425,0.3491
Q12872,-0.62632,0.27322
Q12873,-1.2751,0.69928
Q12882,0.18765,0.09516
Q12888,2.5236,1.4144
Q12894,0.61098,0.22379
Q12899,0.38741,0.27508
Q12904,-2.5364,1.2095
Q12906,2.1889,1.1132
Q12913,-2.5242,1.3327
Q12923,-2.9943,1.5036
Q12929,-2.1906,1.2634
Q12933,-3.1387,1.6841
Q12955,-3.1295,1.4766
Q12959,-2.172,1.1712
Q12962,-1.2597,0.65758
Q12965,-0.080065,0.046455
Q12972,-0.20713,0.065311
Q12974,-0.42239,0.11615
Q12980,1.6179,0.71326
Q12981,1.7493,0.85495
Q12983,1.086,0.6788
Q12986,0.22671,0.0062955
Q12996,-0.9184,0.38569
Q12999,1.284,0.73583
Q13011,-2.3391,1.265
Q13017,1.7527,0.87824
Q13033,-1.5151,0.86608
Q13045,-2.6601,1.4469
Q13049,2.6616,1.4424
Q13057,2.8078,1.4453
Q13077,-1.7822,0.87556
Q13084,-1.949,0.95845
Q13085,-2.5281,1.239
Q13088,3.3568,1.7394
Q13098,-0.32904,0.18729
Q13113,2.1926,1.3135
Q13126,-0.17937,0.099564
Q13131,-2.5283,1.3123
Q13136,1.4216,0.69827
Q13137,0.03281,0.010326
Q13144,1.2759,0.46074
Q13148,-3.1363,1.6072
Q13151,1.0301,0.57699
Q13153,-2.8288,1.4196
Q13158,0.70387,0.27711
Q13177,-2.856,1.4624
Q13185,2.7954,1.3323
Q13188,0.80836,0.39259
Q13190,-0.78529,0.28409
Q13200,0.24843,0.016601
Q13206,-2.7356,1.3977
Q13217,3.7003,1.8623
Q13228,1.4131,0.70883
Q13232,-2.7731,1.4362
Q13242,1.8915,0.95613
Q13257,-0.22685,0.12328
Q13263,2.2311,1.0294
Q13268,-1.6398,0.77645
Q13277,0.55683,0.22696
Q13283,-0.34246,0.16595
Q13286,2.6472,1.4049
Q13287,0.38759,0.30174
Q13308,-2.4158,1.1962
Q13315,-2.7967,1.4702
Q13322,3.6612,1.8404
Q13325,0.28414,0.21343
Q13330,1.3443,0.66201
Q13363,0.37033,0.21655
Q13371,-0.18079,0.21272
Q13393,3.1625,1.6265
Q13405,-1.7391,0.81848
Q13415,1.6045,0.71498
Q13424,-0.17575,0.082141
Q13425,-0.36834,0.24479
Q13426,1.058,0.41504
Q13427,0.58256,0.31823
Q13428,-1.7244,0.96186
Q13432,2.7325,1.409
Q13433,-1.2916,0.78362
Q13435,0.47541,0.22811
Q13438,3.7289,1.8796
Q13439,2.375,1.2557
Q13442,-1.5583,0.7918
Q13443,-1.2523,0.64274
Q13445,2.5664,1.3196
Q13451,-0.67622,0.25518
Q13454,3.4303,1.7481
Q13459,-0.57782,0.34429
Q13472,0.79369,0.39017
Q13480,0.63205,0.37194
Q13485,-1.21,0.64819
Q13488,-2.1169,0.88313
Q13501,3.1332,1.6756
Q13503,0.72404,0.39122
Q13509,-2.2961,1.1565
Q13526,0.31538,0.10504
Q13530,2.1046,1.1037
Q13535,0.53789,0.30777
Q13541,-2.1966,1.095
Q13546,-1.3706,0.80577
Q13563,-2.8956,1.5874
Q13564,-0.58723,0.29291
Q13573,-0.05231,0.02279
Q13595,-0.26584,0.079267
Q13596,1.4683,0.68334
Q13601,2.8925,1.5763
Q13608,-0.87149,0.49682
Q13610,-1.0863,0.48689
Q13616,-0.028351,0.080166
Q13618,-1.3613,0.65003
Q13619,0.32508,0.090761
Q13625,0.64962,0.22725
Q13627,3.1229,1.6048
Q13637,-1.784,0.92703
Q13641,3.3851,1.7674
Q13643,-2.2671,1.1969
Q13660,-1.0906,0.47858
Q13686,-0.17504,4.09E-05
Q13724,3.1034,1.5437
Q13740,-3.3231,1.6404
Q13753,-0.38229,0.25108
Q13796,-0.79144,0.48213
Q13813,-1.698,0.78405
Q13823,-2.5878,1.4075
Q13838,-2.6571,1.2271
Q13850,-1.8616,0.87569
Q13867,-0.49003,0.22948
Q13868,-0.1701,0.093994
Q13884,3.7583,1.9117
Q13885,-1.8989,0.98142
Q13888,-0.83133,0.44685
Q13889,0.30314,0.1084
Q13895,-1.6631,0.86758
Q13905,-2.9412,1.6183
Q13907,-0.063444,0.024433
Q13948,1.7736,0.95822
Q13950,3.6242,1.8481
Q13952,-1.2386,0.5791
Q14008,-1.7211,0.82027
Q14011,-0.75576,0.45488
Q14019,-3.4599,1.7772
Q14061,1.4517,0.62639
Q14119,-0.74364,0.41662
Q14123,-3.7716,1.9987
Q14126,-2.2254,1.1279
Q14139,-2.8171,1.4689
Q14142,0.71239,0.39277
Q14149,2.5248,1.3313
Q14151,1.8871,0.89914
Q14152,1.0102,0.65389
Q14157,-1.8216,1.0613
Q14161,1.8132,0.85153
Q14164,2.0344,1.1431
Q14165,2.045,1.1125
Q14181,-1.0645,0.62984
Q14186,-2.2766,1.1909
Q14190,-2.891,1.64
Q14191,-1.6246,0.77227
Q14197,-2.7973,1.3341
Q14201,2.873,1.4717
Q14204,0.05347,0.0074853
Q14232,-2.6134,1.2872
Q14240,-3.1775,1.6264
Q14241,-1.5825,0.87135
Q14254,2.795,1.612
Q14257,2.381,1.1528
Q14258,0.83995,0.52837
Q14315,-3.0991,1.5924
Q14320,0.59176,0.19325
Q14329,-1.1702,0.49183
Q14331,-2.7039,1.5428
Q14344,-0.82069,0.43746
Q14353,-2.7558,1.469
Q14376,0.88825,0.43508
Q14393,-3.0278,1.6584
Q14442,0.79406,0.51227
Q14444,-0.31407,0.18446
Q14469,-1.8676,0.9583
Q14473,2.47,1.3619
Q14498,0.22577,0.085668
Q14527,-1.2744,0.56647
Q14554,2.3066,1.2531
Q14558,-2.7212,1.3959
Q14566,-2.3012,1.18
Q14571,3.0552,1.6053
Q14573,3.2459,1.6489
Q14642,-2.5078,1.2446
Q14643,0.40073,0.22744
Q14644,0.68427,0.31024
Q14651,-2.4832,1.3418
Q14657,0.091617,0.014509
Q14669,2.869,1.4559
Q14677,3.1393,1.6117
Q14680,-0.029118,0.12556
Q14683,0.35493,0.36258
Q14684,-0.13929,0.15649
Q14686,1.7623,0.93562
Q14689,-1.526,0.75105
Q14690,-0.33022,0.0040965
Q14691,1.4675,0.71931
Q14692,-0.37255,0.045995
Q14694,-1.493,0.7295
Q14696,1.8894,0.94822
Q14721,-1.2731,0.52317
Q14728,-0.38729,0.12724
Q14739,0.22384,0.14361
Q14764,-0.74548,0.30668
Q14765,2.8109,1.4885
Q14767,-2.6485,1.5129
Q14781,0.088548,0.010732
Q14789,2.2249,1.1661
Q14790,3.4225,1.7753
Q147X3,1.7444,0.99674
Q14807,1.4471,0.88804
Q14849,1.5249,0.65181
Q14966,-2.2702,1.2825
Q14997,-1.185,0.61858
Q14999,1.6436,0.78685
Q14BN4,0.84253,0.4465
Q14CA1,-0.36579,0.063326
Q14CS0,-0.65036,0.40643
Q14DG0,-0.18732,0.031954
Q14TF0,0.54997,0.27867
Q15003,0.38945,0.24765
Q15004,0.46303,0.17754
Q15006,0.55658,0.41855
Q15007,2.0435,1.2082
Q15008,1.6587,0.94467
Q15011,0.99426,0.58884
Q15013,-0.16603,0.011597
Q15014,3.3176,1.6686
Q15018,-1.3754,0.63708
Q15019,-3.3643,1.6789
Q15020,-0.65541,0.43614
Q15021,-0.8009,0.33712
Q15022,2.1079,1.0723
Q15029,-0.13472,0.060172
Q15031,-3.582,1.8363
Q15032,1.3037,0.52726
Q15036,-2.7258,1.4421
Q15041,-0.11402,0.057995
Q15042,-2.1928,1.2836
Q15043,3.6094,1.9486
Q15046,-1.0595,0.48223
Q15047,0.084364,0.079844
Q15048,1.7278,0.83039
Q15050,-2.5304,1.2289
Q15052,0.50704,0.24541
Q15056,0.38942,0.22823
Q15057,2.9815,1.5272
Q15058,0.65668,0.31366
Q15059,1.6289,0.78466
Q15061,-1.7801,0.90263
Q15072,-1.6557,0.94914
Q15075,-1.1708,0.47318
Q15084,3.2136,1.6193
Q15118,-0.69039,0.28747
Q15120,2.7496,1.3909
Q15124,0.16365,0.16111
Q15126,-1.0777,0.67839
Q15147,-2.2433,1.1863
Q15149,-2.1368,1.0645
Q15154,2.3053,1.1781
Q15170,-0.92537,0.29558
Q15172,-1.2017,0.58388
Q15181,-1.3082,0.64889
Q15182,-1.3782,0.71938
Q15257,-0.79929,0.4116
Q15276,0.14374,0.22433
Q15286,-3.2191,1.6248
Q15293,3.4053,1.7665
Q15311,-1.6995,0.75209
Q15334,-2.5085,1.1409
Q15345,-1.6081,0.80311
Q15363,3.3959,1.801
Q15366,-0.056479,0.043005
Q15369,-1.835,0.89983
Q15370,1.1033,0.48869
Q15386,-0.17925,0.021064
Q15392,-2.0548,1.0499
Q15393,-0.85827,0.38163
Q15397,-3.0536,1.477
Q15398,-1.0573,0.43769
Q15404,-3.2877,1.7066
Q15417,-3.2691,1.7082
Q15418,-2.8124,1.4268
Q15427,2.0079,1.0765
Q15434,-3.2532,1.7376
Q15436,1.4053,0.76734
Q15437,3.104,1.5333
Q15438,-2.9291,1.5364
Q15459,0.54826,0.37398
Q15464,1.855,0.90589
Q15527,-1.4157,0.62016
Q15528,-0.87628,0.485
Q15542,-2.8578,1.4562
Q15545,0.87848,0.39866
Q15554,0.54169,0.46175
Q15555,1.1285,0.54323
Q15582,-1.4966,0.78435
Q15596,1.8918,1.1498
Q155Q3,-2.5205,1.2606
Q15628,-2.7269,1.3769
Q15633,-0.48442,0.1339
Q15642,0.052444,0.090815
Q15643,1.249,0.70058
Q15645,-1.1426,0.5242
Q15648,1.7578,0.96072
Q15650,-3.4276,1.7591
Q15652,-0.66158,0.32742
Q15654,-2.7298,1.3213
Q15678,-3.0258,1.6005
Q15691,-0.19309,0.16787
Q15714,3.1473,1.678
Q15717,1.0477,0.51026
Q15738,3.3681,1.7402
Q15742,2.6413,1.304
Q15746,-3.546,1.7791
Q15758,-2.3324,1.1498
Q15773,-0.32221,0.30238
Q15785,-0.7831,0.43584
Q15786,-0.94107,0.51052
Q15796,0.3119,0.206
Q15800,0.087431,0.19091
Q15813,-1.7395,0.84343
Q15814,-1.4649,0.82204
Q15819,2.3269,1.1695
Q15833,-1.4359,0.60662
Q15843,0.79063,0.3255
Q15853,-0.51679,0.23782
Q15904,2.0905,1.1214
Q15906,-0.044812,0.041194
Q15907,2.6881,1.3969
Q15942,-3.5252,1.8081
Q16181,-3.1261,1.5622
Q16186,1.3805,0.79737
Q16222,-3.7759,1.948
Q16254,1.2889,0.50476
Q16270,-2.3354,1.2538
Q16342,0.2041,0.10638
Q16344,1.6694,0.85541
Q16352,-1.8607,0.94223
Q16394,2.7608,1.4311
Q16401,-1.5056,0.71942
Q16512,-1.8021,1.1381
Q16513,-3.5088,1.8227
Q16514,2.207,1.0627
Q16531,-3.1706,1.6609
Q16537,-1.3273,0.64776
Q16539,0.078909,0.0015461
Q16563,1.9246,1.0483
Q16566,-3.0716,1.5063
Q16576,-0.17884,0.16058
Q16577,0.55387,0.276
Q16585,-0.98813,0.70205
Q16594,0.78167,0.42706
Q16595,-2.5809,1.3521
Q16610,1.3994,0.64675
Q16619,-2.7655,1.5241
Q16626,1.2682,0.60751
Q16629,-0.097488,0.001229
Q16630,-2.613,1.3142
Q16643,3.1219,1.7098
Q16658,-1.4558,0.7136
Q16666,0.81741,0.45249
Q16706,2.8582,1.4587
Q16719,3.3089,1.6784
Q16739,0.1782,0.10566
Q16740,0.36251,0.23106
Q16762,2.3688,1.2169
Q16763,2.6065,1.3055
Q16775,-0.67709,0.44395
Q16777,2.6557,1.5479
Q16795,-2.7692,1.3303
Q16798,-3.5184,1.8263
Q16822,-3.2383,1.6434
Q16831,2.4579,1.2122
Q16851,1.9932,1.0798
Q16864,2.7515,1.3928
Q16880,1.9494,0.89319
Q16890,-2.8517,1.5352
Q16891,-2.4801,1.2143
Q1ED39,-0.79168,0.32984
Q1HBJ4,-2.9318,1.5452
Q1HDL3,0.33576,0.21535
Q1KMD3,0.18395,0.034009
Q1KSF8,-0.38752,0.20417
Q1RMG2,0.14688,0.036487
Q27J81,-2.9078,1.4394
Q29443,2.8341,1.4057
Q2KHR3,-0.26589,0.10183
Q2KHT3,-2.0264,1.0553
Q2KIS7,2.4691,1.3221
Q2KJF1,2.721,1.4012
Q2L6I0,0.42397,0.23161
Q2LE77,3.0851,1.5827
Q2M1P5,-2.3878,1.1434
Q2M1Z3,1.872,0.98486
Q2M2A3,-1.1698,0.62489
Q2M2I8,-0.9116,0.46158
Q2M3G4,-2.4035,1.2354
Q2NKX8,-1.4769,0.74542
Q2NL82,0.95184,0.49361
Q2PEG2,0.49018,0.21052
Q2Q9H2,2.8249,1.5466
Q2T9J0,0.36117,0.17037
Q2TAA2,-2.9722,1.5862
Q2TAA5,2.0782,1.059
Q2TAC2,2.4124,1.2869
Q2TAM5,-2.446,1.2404
Q2TAM9,0.97034,0.36464
Q2TAZ0,3.0357,1.5398
Q2TB10,-1.0657,0.43612
Q2TBE0,-3.3082,1.6861
Q2TSD0,3.3798,1.7193
Q2UVX4,2.7753,1.4189
Q2V2M9,3.5167,1.8087
Q2VPB7,1.6745,0.93585
Q2YD98,0.12098,0.1297
Q32MZ4,-1.9443,1.0637
Q32NC0,-2.3016,1.1124
Q32P28,2.7112,1.3856
Q32P41,-1.9759,1.047
Q32Q12,-1.1049,0.41401
Q32Q14,-2.7382,1.3298
Q3B726,0.66191,0.3622
Q3B7J2,-1.4394,0.64387
Q3B7T1,-1.3352,0.62081
Q3KQV9,2.8981,1.4415
Q3KQZ1,-1.7122,0.83203
Q3KRB4,-2.0235,1.0477
Q3LIB4,1.8989,0.99201
Q3MHD2,1.5626,0.82824
Q3MHN5,2.5957,1.2828
Q3MI98,-3.2359,1.6918
Q3MIH3,0.71516,0.38672
Q3MIT2,-2.0145,0.97669
Q3SZ57,2.8864,1.4669
Q3SZH5,3.2245,1.7052
Q3SZR3,2.2512,1.0724
Q3SZV7,3.1927,1.5505
Q3T052,2.4726,1.2662
Q3T906,1.2326,0.62423
Q3V6T2,1.9253,0.96658
Q3Y5Z3,1.324,0.5115
Q3YEC7,0.56628,0.29339
Q3ZAQ7,0.67553,0.4582
Q3ZBD7,3.0623,1.5762
Q3ZBS7,2.5139,1.3608
Q3ZCW2,-2.4504,1.1888
Q3ZTS5,-1.4251,0.69045
Q460N5,-0.87326,0.32066
Q495G5,-2.225,1.1208
Q496Y1,0.39627,0.25917
Q49A26,0.75865,0.29427
Q49AR2,2.3203,1.1171
Q49B96,1.3207,0.66295
Q4ADV7,-0.12569,0.10107
Q4FZ45,-2.6515,1.3115
Q4G0I0,0.11163,0.0023521
Q4G0J3,-1.3047,0.62824
Q4G0N4,-1.7576,0.8522
Q4G0X4,-1.6126,0.8859
Q4G148,-2.5624,1.3183
Q4G176,-2.5756,1.3013
Q4J6C6,-1.6245,0.92692
Q4KMP7,-1.631,0.87315
Q4KMQ2,-2.3866,1.1208
Q4KWH8,3.5406,1.7959
Q4L180,-3.3536,1.7532
Q4LDG9,3.151,1.5225
Q4LE36,0.33544,0.11115
Q4LE38,-2.0593,1.0846
Q4LE40,-2.7501,1.3991
Q4LE43,3.4951,1.8481
Q4LE48,1.6125,0.88459
Q4LE51,1.0465,0.52951
Q4LE53,-2.4196,1.3072
Q4LE60,-0.92968,0.42321
Q4LE64,-2.5755,1.5204
Q4LE69,0.12538,0.13263
Q4LE70,1.1424,0.55641
Q4U2R6,-3.0039,1.4819
Q4VB24,0.1928,0.21453
Q4VBP4,-1.8034,0.94152
Q4VC05,-1.1502,0.62426
Q4VC31,1.5777,0.7781
Q4VXZ2,-1.274,0.57665
Q4ZIN3,1.5577,0.81773
Q504Q3,2.8133,1.5705
Q504R6,3.4448,1.7803
Q504W7,-1.3391,0.80079
Q52LA3,0.41332,0.31325
Q52LJ0,-2.4429,1.2619
Q52LW3,-2.7647,1.4562
Q53EN2,-0.32536,0.32313
Q53EP0,2.3813,1.2534
Q53ET0,-1.7899,0.92579
Q53ET9,0.49439,0.29967
Q53EW3,1.0219,0.49934
Q53EW4,-1.5657,0.70766
Q53EX5,0.29037,0.3083
Q53EY4,3.4836,1.7812
Q53EY9,-2.7146,1.469
Q53EZ4,-0.51382,0.28281
Q53F19,-2.1023,1.0241
Q53F37,1.2259,0.56451
Q53F47,0.81658,0.50916
Q53F53,-0.1244,0.089386
Q53F64,-0.39137,0.070235
Q53F76,-1.1693,0.55127
Q53FA7,-3.3088,1.6837
Q53FD1,1.109,0.52409
Q53FE5,-3.1475,1.5554
Q53FE7,-2.1083,1.1802
Q53FE8,2.4197,1.1831
Q53FI7,-2.7054,1.4672
Q53FI8,-0.11729,0.0054656
Q53FJ5,3.0291,1.4813
Q53FN7,1.7325,0.82538
Q53FP3,-1.2921,0.59497
Q53FP8,-2.6314,1.4439
Q53FR9,0.14927,0.075849
Q53FT3,-0.30202,0.068191
Q53FV1,0.087608,0.076027
Q53FW8,2.6495,1.4297
Q53FX5,-1.1725,0.63181
Q53G26,0.0048722,0.18565
Q53G85,0.52122,0.16707
Q53G99,-1.6093,0.68179
Q53GA4,-0.86083,0.52874
Q53GE7,-0.98234,0.56096
Q53GF9,3.437,1.791
Q53GG0,-1.2483,0.62838
Q53GG5,2.4608,1.2442
Q53GI2,1.6507,0.80367
