uniprot,predictive,VIP
B2RBX8,0.050741,0.15936
B2RBY4,2.4614,1.2824
B2RC53,0.63298,0.51942
B2RC95,-1.6779,0.79168
B2RCD8,1.6115,0.93375
B2RCE0,3.3491,1.8708
B2RCH7,0.33709,0.19441
B2RCJ8,-0.74204,0.47186
B2RCM2,-0.49322,0.27779
B2RCM6,0.11096,0.14122
B2RCP1,-2.0014,0.97201
B2RCP3,0.6417,0.37262
B2RCX0,-2.4985,1.3104
B2RCZ4,-0.14593,0.17928
B2RD09,-3.3044,1.8062
B2RD27,1.0482,0.65312
B2RD30,0.58584,0.18638
B2RD31,0.65629,0.35481
B2RD46,-1.511,0.86935
B2RD71,1.927,1.1059
B2RDE8,1.0608,0.65766
B2RDK5,0.52938,0.29721
B2RDN3,-2.7989,1.6784
B2RDQ3,-0.73706,0.37427
B2RDR2,0.75575,0.17959
B2RDT8,-0.60049,0.30673
B2RDT9,0.02153,0.054661
B2RDU6,-1.751,1.002
B2RDV7,-0.3739,0.20549
B2RDZ9,-1.6779,0.86066
B2RE30,-0.55906,0.18132
B2RE36,0.72036,0.41434
B2RE40,0.79731,0.56299
B2RE59,0.79237,0.40957
B2RMV2,-0.0034635,0.047992
B2RNB2,0.47141,0.38538
B2RNG4,-2.1446,1.2226
B2RNR6,0.027794,0.017853
B2RUU3,-1.8403,1.0663
B2RWN7,3.482,1.8196
B2Z4U9,0.48873,0.1704
B2ZZ86,2.7702,1.5028
B2ZZ89,2.188,1.2184
B3KM21,-0.13893,0.12337
B3KM34,-1.3598,0.58101
B3KM35,3.0963,1.7096
B3KM36,1.8824,1.0421
B3KM57,-1.5635,0.82738
B3KM68,2.0202,1.1405
B3KM70,-3.1872,1.7823
B3KM95,-2.5543,1.4043
B3KMB7,-2.5184,1.4366
B3KMC9,0.5059,0.30508
B3KME2,-0.9728,0.61081
B3KML9,-1.2655,0.80146
B3KMS0,0.47284,0.17597
B3KMV8,-2.2407,1.3064
B3KMX6,1.2507,0.66992
B3KMZ5,0.94201,0.51684
B3KMZ9,-3.011,1.7182
B3KN09,0.52619,0.34913
B3KN15,2.1263,1.2395
B3KN29,2.2516,1.3245
B3KN49,0.92548,0.4024
B3KN55,1.8353,1.0173
B3KN57,1.8482,0.99198
B3KNA0,-0.85334,0.28267
B3KNC3,-3.5177,1.9548
B3KNI2,1.2845,0.70513
B3KNP2,-2.8655,1.6116
B3KNS8,-3.5078,1.99
B3KNT3,1.7788,0.90049
B3KNU3,1.6202,1.0118
B3KNZ3,1.0718,0.43019
B3KP06,-1.3475,1.0381
B3KP18,0.84708,0.55199
B3KP90,-0.49085,0.22406
B3KPH9,0.29373,0.31094
B3KPM6,2.5886,1.5593
B3KPM8,0.29571,0.28378
B3KPX5,-2.4239,1.3587
B3KQ21,-0.91232,0.29388
B3KQ33,-0.0814,0.043109
B3KQA0,2.1355,1.0979
B3KQF4,2.5557,1.4937
B3KQK4,1.766,0.99694
B3KQK5,-2.7522,1.5542
B3KQL8,0.13061,0.039327
B3KQM6,2.0983,1.1906
B3KQQ9,-1.1815,0.86557
B3KQW3,2.1225,1.2719
B3KQY7,0.91467,0.60085
B3KQZ4,1.6811,0.9104
B3KR97,2.713,1.4933
B3KRJ9,-2.3283,1.2203
B3KRM2,-1.2789,0.88175
B3KRW4,-2.1007,1.1575
B3KS36,-0.6022,0.34482
B3KS98,-0.76186,0.54484
B3KSA1,-0.019708,0.10697
B3KSG7,2.1825,1.2867
B3KSH1,0.11695,0.0094605
B3KSH8,-1.2774,0.75655
B3KSP9,-2.2478,1.3237
B3KSR8,1.6269,0.88272
B3KSZ4,-0.75293,0.34366
B3KT21,2.9153,1.7556
B3KT70,-1.032,0.61412
B3KTJ1,1.2825,0.78364
B3KTJ9,-1.7251,0.86004
B3KTT0,0.36985,0.22551
B3KTT6,-1.2095,0.75114
B3KTX3,1.5602,0.88253
B3KU03,-0.90362,0.57564
B3KU05,2.1368,1.1357
B3KU09,-1.1847,0.50012
B3KU60,1.2781,0.73922
B3KUB6,-1.7894,1.008
B3KUD7,2.2474,1.2526
B3KUH0,-1.2966,0.87395
B3KUZ5,1.1441,0.47481
B3KV24,1.3368,0.8908
B3KV59,-1.3061,0.70288
B3KV72,-2.0082,1.146
B3KVE3,-0.026604,0.0050675
B3KVJ8,2.3431,1.2789
B3KW34,2.4505,1.4092
B3KWH9,3.0643,1.561
B3KWN0,2.0577,1.0239
B3KX18,0.74535,0.31712
B3KX74,-0.13641,0.0083972
B3KX82,0.75099,0.38425
B3KXW5,0.55739,0.37492
B3KY32,1.1788,0.66083
B3KY42,-3.143,1.6679
B3KY51,-0.25842,0.19081
B3KY60,1.1232,0.65971
B3KY79,1.3814,0.67554
B3KY86,-0.5245,0.14996
B4DDB3,-1.1388,0.71242
B4DDI9,-2.7583,1.556
B4DDK9,1.7,0.91669
B4DDR3,-2.1494,1.0078
B4DE15,-0.25104,0.062127
B4DE27,0.91698,0.50947
B4DEE5,-1.3577,0.74667
B4DEE8,-2.585,1.442
B4DEF8,-3.0045,1.6756
B4DF33,-1.5257,0.71482
B4DFH8,-0.2862,0.038235
B4DG31,0.67236,0.33747
B4DG73,-0.80075,0.4974
B4DGC1,2.7752,1.4068
B4DGE7,-0.84765,0.47011
B4DGM9,0.59244,0.28399
B4DHK9,-2.1151,1.2948
B4DHQ3,-0.56633,0.3541
B4DHW9,2.7066,1.5221
B4DI08,-2.8641,1.4752
B4DI41,1.7075,1.0822
B4DIS6,0.69528,0.34333
B4DJ30,0.69972,0.36412
B4DJ36,-1.7221,0.84447
B4DJ38,1.064,0.5821
B4DJL3,-1.0029,0.55136
B4DJL6,0.29708,0.027504
B4DJM0,0.53657,0.099503
B4DJQ5,3.1932,1.7382
B4DJV9,0.34,0.15018
B4DK83,0.77481,0.46417
B4DKM0,-2.0341,1.2495
B4DKP8,-1.3829,0.78913
B4DL86,3.6975,2.1056
B4DLJ5,-0.67728,0.51119
B4DLN7,-1.3861,0.72197
B4DLP0,-1.009,0.61868
B4DLV7,1.1411,0.64865
B4DM10,-2.6874,1.5593
B4DM27,0.59669,0.42627
B4DMT4,-0.3299,0.12113
B4DN31,-1.2788,0.64289
B4DN72,-1.239,0.73697
B4DN96,-2.9951,1.6436
B4DNE0,-0.62912,0.41882
B4DNK0,0.082541,0.028326
B4DNR0,-2.8045,1.5457
B4DNW0,-3.2345,1.7791
B4DP80,0.22442,0.063762
B4DPC0,-2.1236,1.2668
B4DPD5,-2.6862,1.4752
B4DPG9,-1.9684,1.1246
B4DPT4,-0.91141,0.66326
B4DPV7,-1.6955,1.0401
B4DPW5,-0.80726,0.52701
B4DQJ7,-1.5802,0.97274
B4DQL5,-1.3094,0.75378
B4DQM3,-0.58511,0.38953
B4DQZ7,0.91512,0.64804
B4DR36,-1.9256,0.94865
B4DR48,-2.3253,1.2216
B4DR52,1.7288,0.95225
B4DR61,2.7809,1.4944
B4DRE5,-2.0687,1.1899
B4DRM3,-2.4951,1.5005
B4DRS6,1.6665,0.9735
B4DS41,2.0511,1.0201
B4DS66,-2.0443,1.1671
B4DS79,1.0228,0.4422
B4DSN8,2.7731,1.5547
B4DSP0,-1.3769,0.83981
B4DSU5,-0.46138,0.35909
B4DTB1,-2.5415,1.3455
B4DTK7,1.1882,0.72824
B4DTS2,-1.727,1.0413
B4DTU7,-1.9925,1.1401
B4DTZ1,0.67331,0.3349
B4DU42,-2.739,1.5523
B4DU81,-2.7528,1.4924
B4DUA7,0.1336,0.30886
B4DUN9,2.3945,1.3
B4DUQ1,0.17843,0.15979
B4DUT2,-1.5004,0.67622
B4DUT8,-1.7848,0.99033
B4DV95,-1.9752,1.0514
B4DVA7,-0.57777,0.18326
B4DVC8,-2.1648,1.2912
B4DVR4,-2.1887,1.2549
B4DVT8,0.42286,0.11983
B4DW34,-3.3185,1.9279
B4DW52,0.76554,0.45547
B4DWX3,-0.058286,0.14273
B4DXL9,-0.88487,0.4837
B4DY08,-0.031066,0.093035
B4DY32,-0.34881,0.22941
B4DYF4,1.3034,0.74554
B4DYS3,0.98042,0.5665
B4DYU2,3.233,1.9086
B4DYZ7,0.61532,0.35676
B4DZC6,1.2297,0.64854
B4DZC9,1.2572,0.61676
B4DZF2,-0.7155,0.56312
B4DZH6,1.8725,0.97906
B4DZK0,1.6039,1.0058
B4DZR0,-0.43275,0.16656
B4DZS0,-1.0305,0.54258
B4DZX1,2.4805,1.306
B4E0B2,-0.16793,0.1411
B4E0E0,1.1811,0.63411
B4E0N6,0.56598,0.4382
B4E0Q9,-0.65256,0.41675
B4E0T2,-0.31671,0.1132
B4E0X1,1.8677,1.0059
B4E0X8,-1.1455,0.43818
B4E0Y9,-2.234,1.3368
B4E106,1.2995,0.79551
B4E184,-0.48618,0.39132
B4E1C1,-2.8312,1.518
B4E1J2,-1.0431,0.69699
B4E1J8,1.3909,0.74446
B4E1U9,-0.43779,0.29203
B4E1V4,2.6096,1.4216
B4E299,0.29764,0.14375
B4E2A6,-1.9893,1.134
B4E2B5,-1.2275,0.81297
B4E2F2,0.23001,0.11878
B4E2F3,1.1155,0.54577
B4E2I9,3.0074,1.593
B4E2J2,2.8426,1.7268
B4E2P4,-1.4065,0.61252
B4E2Q0,2.8864,1.6141
B4E2S3,0.17397,0.12378
B4E2S7,3.5032,2.053
B4E2U0,3.6249,2.0462
B4E3D4,2.4126,1.1837
B4E3T4,-3.3323,1.8879
B5BU36,2.512,1.4425
B5BU41,-2.1168,1.189
B5BU44,-1.3553,0.70789
B5BUB1,-1.1336,0.6332
B5BUB8,-1.2637,0.79447
B5BUD2,2.4442,1.3561
B5BUI8,-0.86336,0.5313
B5BUJ7,-1.7373,1.0675
B5M450,2.2976,1.2501
B5MC51,2.2122,1.16
B5MCA4,-0.69729,0.36023
B5MD23,2.2766,1.2636
B5MDU6,-1.0263,0.52616
B5ME19,-1.6813,1.0781
B5ME97,-1.2046,0.78447
B6E4X6,1.8943,0.99574
B6ZGU6,-0.17942,0.041432
B7WNH4,-0.46082,0.27883
B7WPE2,2.9114,1.6917
B7WPL0,1.0939,0.60512
B7Z1Z5,0.047005,0.077675
B7Z213,0.0083546,0.12555
B7Z2A4,0.5256,0.314
B7Z2F5,3.3003,1.7925
B7Z2P6,-2.6456,1.5782
B7Z2Q0,-1.9505,1.2178
B7Z2R7,-0.57257,0.51859
B7Z3K9,2.2479,1.3894
B7Z3U1,3.4089,1.7917
B7Z3V5,2.7897,1.5354
B7Z481,1.3084,0.68525
B7Z4C7,-1.7347,1.1488
B7Z4Q0,2.3259,1.3958
B7Z4W5,0.77268,0.51046
B7Z518,-0.13092,0.045031
B7Z5U5,1.5327,0.80627
B7Z5V6,-1.7252,0.97287
B7Z5W1,-2.0281,1.0393
B7Z653,-1.59,0.86584
B7Z6C9,2.7052,1.4047
B7Z6G2,-2.3166,1.2361
B7Z6L7,-1.1505,0.60077
B7Z6M0,-2.8862,1.6268
B7Z6Q5,3.5326,1.9209
B7Z6S9,3.2516,1.87
B7Z765,1.3309,0.99534
B7Z7G4,-2.0316,1.0934
B7Z7P2,0.74784,0.49207
B7Z872,2.6284,1.4083
B7Z8T0,0.17109,0.094438
B7Z8W8,0.62723,0.41047
B7Z8Y7,-1.5972,0.79883
B7Z9B1,1.3773,0.82036
B7Z9C2,-0.63349,0.43757
B7Z9M2,2.6404,1.5949
B7ZAC0,1.1986,0.72484
B7ZB83,-0.79484,0.52734
B7ZC38,1.2967,0.63253
B7ZKM6,3.0214,1.6193
B7ZKS3,0.0021797,0.031257
B7ZKT9,2.5161,1.3369
B7ZKY2,-1.0553,0.51335
B7ZKY6,1.9568,1.146
B7ZKY8,0.69356,0.60088
B7ZL34,-0.83054,0.35662
B7ZLI5,-0.40451,0.24153
B7ZLJ0,2.2414,1.2619
B7ZLK1,-1.7574,0.92068
B7ZLQ5,0.52994,0.23446
B7ZLW0,-1.4883,0.85653
B7ZLW8,3.2954,1.7991
B7ZLZ8,2.0852,1.2146
B7ZM73,-1.3019,0.7584
B7ZM87,1.6007,0.87757
B7ZM99,-0.43191,0.33725
B8ZWD1,2.005,1.1777
B8ZX62,3.3898,1.8976
B8ZZC8,-0.94705,0.6395
B8ZZD4,-2.2494,1.4129
B8ZZN6,-0.34758,0.15796
B9A6K1,-1.8545,0.93129
B9A6K8,0.20832,0.1425
B9EG57,0.73836,0.43527
B9EGI2,-1.1781,0.51025
B9EGL1,-0.020449,0.11892
B9EGR7,-1.8369,1.1391
B9EH95,-1.3598,0.78425
B9EJB6,0.29101,0.068236
B9EK46,0.94233,0.50332
B9EK47,-0.30183,0.18572
C0JYY2,-1.9465,1.0806
C0LQF2,1.3207,0.8914
C1IDX9,-1.2124,0.60413
C3VMY8,-1.3664,0.78376
C4B7M4,0.79184,0.40275
C5H6M8,1.1216,0.74218
C7DJS2,1.4136,0.73605
C9J2C0,-2.8951,1.4957
C9J2R5,-0.3621,0.26002
C9J542,-2.5357,1.3807
C9J6P4,-1.4713,0.93234
C9JA08,-2.0489,1.2383
C9JA93,-1.1781,0.7271
C9JC87,1.8393,1.1077
C9JCC6,-0.56447,0.4143
C9JE79,-0.97499,0.67508
C9JEH3,-0.30853,0.0012911
C9JEJ2,0.26167,0.25081
C9JIF9,-1.0001,0.5943
C9JJN9,-1.9162,1.0848
C9JN61,-1.0935,0.67457
C9JRZ6,-2.3838,1.3416
C9JTK4,-0.47004,0.28004
C9JWF7,-3.0131,1.8584
C9JXA7,1.4813,0.74987
C9JY58,-2.2954,1.2049
C9JZG2,-1.6267,0.92941
C9K0J5,1.8841,1.1059
C9WEP3,3.0168,1.6539
D0EKE5,1.2545,0.69946
D1MI96,0.94557,0.67114
D2CFK9,-0.52032,0.24934
D2CVN5,1.7673,1.0804
D3DNI2,-0.99668,0.48304
D3DP46,-1.283,0.72214
D3DP78,-1.0655,0.54962
D3DPA6,1.5836,0.81248
D3DPK5,2.3144,1.3104
D3DPS3,-0.057831,0.31407
D3DPU2,-0.43141,0.31308
D3DQ48,0.96108,0.5618
D3DQH8,-2.0694,1.2115
D3DQM9,0.62365,0.26589
D3DQR0,1.5416,0.85249
D3DQS4,0.27174,0.13411
D3DQU2,-0.13745,0.13447
D3DQX7,3.2957,1.9334
D3DR24,2.4587,1.3639
D3DR40,0.14464,0.0032693
D3DR62,0.49629,0.38598
D3DR65,0.36569,0.27764
D3DRP5,-1.8302,1.1053
D3DRR6,3.0621,1.7546
D3DS14,-1.8233,1.1028
D3DS77,-1.2122,0.62637
D3DSM5,-3.4355,1.8972
D3DSQ1,0.59299,0.29218
D3DSW3,-1.1173,0.62187
D3DSY9,0.32739,0.30886
D3DT72,0.84561,0.32129
D3DTH7,-2.8475,1.5675
D3DTX6,0.34203,0.2316
D3DTX7,-2.7126,1.6194
D3DU01,3.0784,1.722
D3DU51,0.87528,0.76065
D3DU92,-0.15166,0.12634
D3DUK1,0.88393,0.37145
D3DUL8,0.29812,0.13103
D3DUP1,3.1483,1.7683
D3DUW5,1.5413,0.85857
D3DUW7,-1.0273,0.64575
D3DV26,-2.1736,1.2544
D3DVC4,0.13917,0.20544
D3DVW9,3.1447,1.7673
D3DVZ8,2.1278,1.1211
D3DW56,-0.88285,0.49805
D3DWY7,2.2904,1.2277
D3TTZ3,2.3779,1.3395
D3VVD8,-0.57659,0.40933
D3YTA9,-0.6053,0.38649
D3YTI2,-1.0681,0.60536
D4QEZ8,-2.7338,1.5562
D6RAA8,-1.3649,0.82672
D6RAN1,-2.8655,1.6157
D6RBW1,2.5622,1.4947
D6RDG3,0.68372,0.2772
D6REM4,-0.046154,0.09854
D6RER5,-2.6062,1.4751
D6REX3,-0.49258,0.055352
D6RF44,2.0172,1.0667
D6RFG8,-0.17305,0.022825
D6RGV5,-3.804,2.0673
D6RH06,-0.87468,0.60113
D6RIF6,0.83212,0.46774
D6W4Z6,2.7485,1.5883
D6W551,2.3245,1.4153
D6W5K2,0.3585,0.25997
D6W5T3,-1.7247,1.031
D7RF68,1.8973,1.1736
D9HTE9,-1.392,0.84117
D9IAI1,-0.70222,0.49726
D9ZGF8,-3.2512,1.9078
E1NZA1,-2.8811,1.6256
E2DRY6,-3.0774,1.6939
E2QRB9,-0.8513,0.4573
E3W994,-1.5022,0.92822
E5KLM1,-2.632,1.4928
E5KMT5,-2.3077,1.3419
E5KN59,-0.17237,0.022111
E5KND5,-1.1598,0.7417
E5KND7,-1.2031,0.68584
E5KNL5,-2.4647,1.326
E5KNW2,-1.755,1.1566
E5KNY5,-2.4235,1.3941
E5KRP5,-2.7087,1.5446
E5KRX5,-1.1354,0.5667
E5KS55,-2.4621,1.3955
E5KS95,-2.25,1.2565
E5KSE7,-2.7482,1.4627
E5KSL5,-1.5574,0.96043
E5KSX8,-2.495,1.3822
E5KT65,-2.7857,1.6213
E5RIH3,-0.37408,0.18845
E5RIM7,2.2312,1.2049
E5RJD8,3.0061,1.7063
E5RJF8,0.88096,0.45353
E5RJR5,-0.15049,0.017375
E5RJT0,-2.314,1.2805
E5RJU9,0.74909,0.51676
E7D7X9,-1.1962,0.72666
E7EN19,3.139,1.7289
E7EPN9,1.3166,0.68578
E7EPT4,-3.5709,1.9537
E7EQL5,-0.17947,0.23797
E7EQN9,1.9637,1.0918
E7EQR4,-0.39416,0.30369
E7EQR8,2.7893,1.5765
E7EQT4,0.65089,0.46704
E7EQY1,-2.5263,1.3074
E7EQZ4,1.6826,0.97173
E7ESA6,-0.25758,0.12889
E7ESZ7,-3.6654,2.0538
E7ET40,2.1782,1.1815
E7ETB3,-0.093653,0.035388
E7ETU9,0.88281,0.51575
E7EUI8,-0.099243,0.05477
E7EV01,-1.663,0.70052
E7EVA0,-2.8287,1.6144
E7EVJ5,0.92179,0.41252
E7EW49,-1.5819,1.0027
E7EWQ4,0.98226,0.4653
E7EWW0,-1.8721,1.0556
E7EX44,-0.11733,0.10574
E7EX59,-2.6388,1.5583
E7EX73,1.6312,0.86657
E7EX90,-1.2984,0.73192
E9KL30,-0.95822,0.47098
E9KL35,0.88942,0.50823
E9KL44,-1.7927,1.0643
E9KL48,-2.9495,1.6844
E9KL49,-1.9748,1.1225
E9LCZ2,-1.0392,0.44532
E9LUH4,2.5904,1.3666
E9PAJ1,3.6305,1.9737
E9PAU2,-0.96947,0.48844
E9PAV3,-1.4202,1.0771
E9PB61,0.64244,0.50729
E9PBY3,-1.5361,0.95252
E9PC47,1.0587,0.50915
E9PCH4,1.7364,1.099
E9PD50,1.4254,0.64025
E9PEJ6,0.26732,0.17854
E9PES4,2.0916,1.0996
E9PF32,-1.2735,0.61042
E9PF82,-0.87976,0.56774
E9PFD3,-0.81498,0.54835
E9PG19,1.0825,0.6239
E9PGC8,3.1923,1.7756
E9PGF5,-2.5566,1.5561
E9PGT1,-0.57232,0.20649
E9PHG5,-3.0244,1.6881
E9PHY5,2.7067,1.5665
E9PJD7,1.7926,0.92595
E9PK54,-0.16705,0.20194
E9PL24,1.5183,0.70279
E9PLY5,-0.074607,0.1367
E9PMS6,0.85167,0.51488
E9PN81,-0.4671,0.17708
E9PNI7,-0.53773,0.26875
E9PNP3,0.46669,0.25105
E9PNQ8,-0.053874,0.01946
E9PR17,2.7809,1.518
E9PR30,1.4313,0.80031
E9PSG9,-1.0068,0.59541
E9PSH0,-0.74886,0.62622
ENSEMBL:ENSBTAP00000007350,3.1821,1.8252
ENSEMBL:ENSBTAP00000016046,2.6851,1.4686
ENSEMBL:ENSBTAP00000024146,3.3273,1.9104
ENSEMBL:ENSBTAP00000024462,3.323,1.9432
ENSEMBL:ENSBTAP00000032840,1.296,0.76056
ENSEMBL:ENSBTAP00000034412,3.0709,1.701
ENSEMBL:ENSBTAP00000037665,2.7003,1.4535
ENSEMBL:ENSBTAP00000038329,2.8302,1.5633
F1CME6,-2.4665,1.2899
F1D8R0,1.3881,0.69843
F1JVV5,0.62994,0.36705
F1LJ00,-0.54171,0.39571
F1T0I1,3.1471,1.7071
F1T0L5,-2.1368,1.2089
F2Z2U4,1.35,0.79184
F2Z2W7,0.11674,0.13499
F2Z2X4,-3.5071,1.9044
F4ZW62,-2.6252,1.4526
F4ZW66,-1.9108,0.96962
F5GX28,-3.0657,1.7762
F5GX99,-0.53907,0.48055
F5GXJ1,-1.084,0.65926
F5GXV7,-2.3749,1.3606
F5GY05,-1.383,0.76292
F5GYQ1,2.3876,1.3199
F5H0R1,2.4555,1.4022
F5H134,-1.9135,1.1374
F5H199,0.086092,0.063319
F5H1D4,-0.22147,0.06119
F5H1S1,0.56377,0.3743
F5H2A4,3.9759,2.2887
F5H2X7,-0.84267,0.52059
F5H5P2,-0.89232,0.59251
F5H5R8,-1.322,0.69261
F5H619,1.2939,0.59871
F5H6T1,-1.2212,0.65046
F5H7W8,-0.46416,0.1505
F5H8L0,0.073274,0.039258
F6IQY8,0.70384,0.47493
F6QMI7,2.2986,1.3903
F6SYF8,1.1338,0.50089
F6TB26,-2.1588,1.2534
F6UJY1,-2.3023,1.2451
F6WQW2,2.3035,1.3479
F8RHE1,1.043,0.63613
F8VNR3,0.17902,0.11834
F8VQD4,-1.2943,0.44765
F8VQZ7,2.7318,1.5527
F8VRH0,0.52903,0.3231
F8VU11,-1.4343,0.87132
F8VU51,-1.7108,0.79786
F8VVA7,0.047417,0.11921
F8VWL3,2.8535,1.4332
F8VX04,1.8521,1.0071
F8VXC8,1.0987,0.64652
F8VXU5,2.6493,1.5419
F8W0Q9,1.8974,1.1397
F8W6C2,0.86283,0.66167
F8W727,1.8264,1.0017
F8W7C6,-0.33526,0.097106
F8W7U8,-0.60941,0.32733
F8W8D3,1.73,0.97159
F8W8Z9,-1.8137,1.0409
F8W914,0.055514,0.0026275
F8W930,-0.89173,0.38407
F8WA39,1.9849,1.2081
F8WAB8,-1.1144,0.5997
F8WAL6,-1.6598,0.86325
F8WB05,2.6942,1.3191
F8WBA3,-3.2356,1.9013
F8WCT1,-1.0742,0.63157
F8WD59,0.35577,0.086816
F8WEC0,0.98968,0.49508
F8WES2,0.2233,0.24098
G0XQ39,2.9923,1.6833
G0Z349,-1.2693,0.66821
G1UCX3,2.459,1.4133
G1UI16,0.35709,0.28116
G3V180,-1.6247,1.0326
G3V1A6,0.45815,0.223
G3V1B8,-1.4524,0.82592
G3V1S3,1.0548,0.5503
G3V1V0,-1.9631,1.0672
G3V2U7,3.6457,2.0697
G3V3D1,-0.20792,0.046534
G3V3H3,1.3573,0.95723
G3V4K3,2.4525,1.4256
G3V4T6,-1.0581,0.5273
G3V5N8,-1.3947,0.71382
G3V5R9,0.91818,0.4342
G3V5T9,2.9621,1.647
G3V5Z7,-0.3115,0.057295
G3XAI2,3.4203,1.84
G3XAN8,-1.0664,0.54513
G4U4J3,-0.99492,0.36501
G5E9D4,-0.034025,0.10316
G5E9G6,-0.54772,0.29095
G5E9P3,2.2362,1.1559
G5E9T8,2.5264,1.4612
G5E9Z2,-0.61086,0.4513
G5EA09,0.2288,0.27589
G5EA30,-1.5932,0.77173
G5EA36,1.4369,0.78154
G8JLB6,-0.13462,0.020053
G8JLH6,2.1461,1.2337
G8XV63,2.2546,1.1622
G9BXQ3,-2.1325,1.3048
G9I2K8,1.0362,0.66996
G9J6Q6,1.6149,0.86959
H0UI05,0.45132,0.20149
H0UI63,-0.31028,0.19282
H0UI66,-2.87,1.5295
H0UI80,-2.8492,1.5163
H0UI97,-0.87235,0.31488
H0UIA5,0.85545,0.44259
H0Y2S1,-2.0933,1.3303
H0Y368,-0.60146,0.29368
H0Y4B0,-2.8072,1.5625
H0Y4E8,-1.0459,0.58647
H0Y5B0,2.5211,1.2577
H0Y5K5,1.4393,0.91824
H0Y7A7,2.3616,1.3452
H0Y886,-2.8264,1.5747
H0Y8C4,-2.4761,1.2742
H0Y8P4,-0.5669,0.30841
H0Y8X4,0.40482,0.26167
H0Y944,-2.021,1.2184
H0Y990,1.3913,0.76116
H0Y9P0,-2.6349,1.4634
H0Y9X1,0.1495,0.15876
H0Y9Z5,-0.2285,0.041312
H0Y9Z7,0.11342,0.11274
H0YAV1,2.6179,1.5185
H0YBA3,-0.98151,0.44659
H0YBQ0,0.052444,0.00028935
H0YCI3,0.16741,0.00995
H0YCX6,-3.1934,1.7988
H0YDD8,-0.033419,0.071345
H0YEH1,-1.0894,0.59591
H0YGM0,0.2888,0.11878
H0YIV9,0.84789,0.41078
H0YJ75,0.80814,0.45005
H0YJE4,-0.2021,0.20446
H0YK48,-2.0098,1.079
H0YK59,1.3962,0.66432
H0YL33,0.24996,0.17489
H0YL70,2.575,1.4794
H0YMK0,3.2288,1.822
H0YMT9,-2.5652,1.3688
H0YMV8,-0.41258,0.28582
H0YN33,0.92726,0.56554
H0YNC7,-2.3471,1.3215
H0YNJ6,-1.6905,1.0311
H3BLU2,1.0616,0.61719
H3BM74,-0.51615,0.27448
H3BMD8,-1.1358,0.59148
H3BMF4,1.0688,0.68659
H3BNT4,-0.94506,0.36597
H3BP13,-1.7865,1.1213
H3BQK0,-2.0425,1.0201
H3BQK9,-1.9317,1.21
H3BRJ5,-2.2744,1.3896
H3BRN3,-2.5247,1.4429
H3BRN4,0.27381,0.18949
H3BSH7,-0.057827,0.20716
H3BST1,-1.3258,0.68901
H3BSW6,1.0487,0.66079
H3BTN5,-0.18224,0.15582
H6QX63,-1.1011,0.40706
H6VRG2,0.41344,0.43952
H7BXI1,1.825,1.0468
H7BXR3,-1.3337,0.69909
H7BY49,-3.3669,1.8016
H7BY55,2.2417,1.2465
H7BY58,3.1195,1.763
H7BYK4,0.044823,0.065102
H7BYT1,-0.65296,0.41662
H7BZJ3,1.6307,0.89799
H7C1M2,-3.1588,1.723
H7C1U7,-0.71921,0.60725
H7C1Z7,0.77,0.47846
H7C286,-0.88765,0.53863
H7C2I1,0.19039,0.067752
H7C2Q8,-2.202,1.1475
H7C2U6,-1.4737,0.79711
H7C3C4,1.5328,0.7957
H7C3D8,-3.4598,1.9256
H7C4X9,-1.2015,0.56002
H7C561,1.2732,0.7092
H7C5Q2,-0.69518,0.40836
H9KV75,-2.3731,1.332
H9NIM5,0.066189,0.0082793
H9ZYJ2,2.3193,1.3687
I1VE18,2.8715,1.6606
I3L0A0,2.0126,1.0679
I3L0E3,-2.4955,1.3911
I3L0L0,-1.3987,0.79332
I3L1J9,-1.5491,0.88029
I3L1Q2,-1.516,0.686
I3L2B0,-1.0741,0.73589
I3L2J0,-0.022676,0.012658
I3L356,-2.0273,1.212
I3L3D5,-1.3498,0.72577
I3L448,0.22744,0.0051052
I3L4Q0,0.25177,0.073309
I3NI02,3.3878,1.9262
I3VM53,1.5547,0.95843
I4DCY7,0.94088,0.62118
I6L975,3.1017,1.7559
I6L976,1.9718,1.2709
I6L9I9,3.3027,1.8677
I6NLS4,-1.4416,0.97462
I6TRR8,1.4826,0.76449
I7GQD9,-3.6822,2.0381
J3JSM9,0.75425,0.41378
J3KMZ9,-0.044613,0.16594
J3KN01,0.90674,0.44964
J3KN16,-1.1198,0.67213
J3KN59,-0.46183,0.27404
J3KN66,1.8236,0.93562
J3KN67,-0.694,0.34619
J3KNA0,1.0338,0.54876
J3KNF5,2.7502,1.5283
J3KNF8,-0.74271,0.42229
J3KNN3,-0.47451,0.34486
J3KNN5,1.8055,1.0023
J3KNP4,0.45293,0.31641
J3KNQ4,-1.5706,0.90055
J3KNS1,-2.7439,1.6029
J3KPD3,1.1254,0.67796
J3KPF0,-0.57057,0.41788
J3KPF3,0.84965,0.49792
J3KPJ3,-1.5043,0.88898
J3KPL8,0.73616,0.29912
J3KPP4,0.2073,0.32765
J3KPS0,1.8588,0.97078
J3KPT4,2.2969,1.2774
J3KPV1,1.0138,0.49342
J3KQ18,1.564,0.81346
J3KQ32,-2.2643,1.2952
J3KQ40,-1.7772,1.0678
J3KQ42,-0.1924,0.0072218
