ensembl,predictive,VIP
ENSG00000122870,-1.8436,1.0429
ENSG00000122873,0.39858,0.38717
ENSG00000122877,2.1945,1.2944
ENSG00000122882,2.0145,1.0817
ENSG00000122884,2.1674,1.0117
ENSG00000122912,-0.91529,0.51007
ENSG00000122952,-0.44606,0.24691
ENSG00000122958,0.79276,0.39924
ENSG00000122965,2.459,1.5013
ENSG00000122966,1.4126,0.77994
ENSG00000122970,2.3847,1.3377
ENSG00000122971,-3.5022,1.8778
ENSG00000123064,2.4361,1.5261
ENSG00000123066,-1.8689,1.0723
ENSG00000123080,-2.306,1.0116
ENSG00000123091,0.064553,0.048338
ENSG00000123094,2.1352,1.1789
ENSG00000123095,2.9435,1.6064
ENSG00000123096,0.18542,0.31358
ENSG00000123104,1.0227,0.47932
ENSG00000123106,-0.32848,0.15636
ENSG00000123124,1.5803,0.67312
ENSG00000123130,3.0878,1.6184
ENSG00000123131,2.2414,1.1261
ENSG00000123136,0.23467,0.16505
ENSG00000123143,-2.3853,1.2434
ENSG00000123144,-1.1871,0.52902
ENSG00000123146,2.4225,1.3261
ENSG00000123154,-0.26746,0.11245
ENSG00000123159,-1.8373,0.98696
ENSG00000123178,1.0451,0.35675
ENSG00000123179,-0.21764,0.029893
ENSG00000123191,2.1099,0.96364
ENSG00000123200,-1.2298,0.5844
ENSG00000123201,1.2802,0.52309
ENSG00000123213,-1.8271,0.98516
ENSG00000123219,-1.2842,0.75798
ENSG00000123240,0.40295,0.09548
ENSG00000123243,-1.4937,0.98865
ENSG00000123268,2.0264,1.0529
ENSG00000123297,0.79547,0.64368
ENSG00000123342,-1.6521,1.0174
ENSG00000123349,-2.2268,1.1202
ENSG00000123352,-2.9286,1.6342
ENSG00000123353,0.30724,0.25393
ENSG00000123358,-2.0743,1.2057
ENSG00000123364,-1.5975,1.022
ENSG00000123374,-0.99586,0.58056
ENSG00000123384,-0.24282,0.25967
ENSG00000123388,-0.68189,0.36153
ENSG00000123395,1.1247,0.5498
ENSG00000123411,0.075646,0.046428
ENSG00000123415,-1.8338,1.0423
ENSG00000123416,1.0252,0.63288
ENSG00000123427,-1.2494,0.52374
ENSG00000123444,0.41247,0.14571
ENSG00000123472,-0.79916,0.27226
ENSG00000123473,1.7762,0.99106
ENSG00000123485,2.488,1.4065
ENSG00000123496,3.1195,1.7548
ENSG00000123505,2.6216,1.4249
ENSG00000123545,2.035,1.139
ENSG00000123552,0.52324,0.17339
ENSG00000123562,3.1899,1.6522
ENSG00000123570,-2.491,1.3821
ENSG00000123572,-0.11769,0.10868
ENSG00000123575,1.919,0.98499
ENSG00000123595,1.0049,0.53891
ENSG00000123600,0.31021,0.26938
ENSG00000123607,1.2869,0.78582
ENSG00000123609,1.4107,0.86919
ENSG00000123610,3.3613,1.8312
ENSG00000123636,-0.96531,0.44228
ENSG00000123643,1.7813,0.86273
ENSG00000123684,2.028,0.99234
ENSG00000123685,2.3746,1.5203
ENSG00000123689,3.2319,1.7519
ENSG00000123700,2.2033,1.2799
ENSG00000123728,2.1541,1.1027
ENSG00000123737,-0.48806,0.067137
ENSG00000123739,0.01933,0.16452
ENSG00000123810,2.3754,1.2771
ENSG00000123815,-0.60297,0.20276
ENSG00000123836,2.5712,1.4367
ENSG00000123870,0.74715,0.41497
ENSG00000123892,2.9981,1.5569
ENSG00000123908,1.6444,0.90294
ENSG00000123933,-1.9796,1.0249
ENSG00000123965,0.055313,0.0066452
ENSG00000123975,1.6102,0.99619
ENSG00000123977,2.8907,1.5196
ENSG00000123983,-1.7643,1.0525
ENSG00000123989,0.7477,0.47486
ENSG00000123992,2.7966,1.5714
ENSG00000124006,-1.7541,0.85292
ENSG00000124067,-0.77834,0.6209
ENSG00000124074,-0.70285,0.30758
ENSG00000124097,0.16303,0.15272
ENSG00000124098,-1.5868,0.89778
ENSG00000124102,3.4175,1.8762
ENSG00000124104,-0.46628,0.20717
ENSG00000124116,-2.1219,1.0788
ENSG00000124120,1.8029,0.96083
ENSG00000124126,2.9644,1.645
ENSG00000124134,-2.1413,1.2172
ENSG00000124140,-2.3592,1.2603
ENSG00000124143,0.16274,0.017219
ENSG00000124145,-1.3137,0.93983
ENSG00000124151,2.2534,1.2431
ENSG00000124155,2.3669,1.1617
ENSG00000124160,1.583,0.8881
ENSG00000124164,0.24971,0.065057
ENSG00000124171,-3.2921,1.7969
ENSG00000124172,-0.65582,0.28511
ENSG00000124177,1.3639,0.79892
ENSG00000124181,1.0503,0.49783
ENSG00000124191,0.72604,0.44692
ENSG00000124193,0.42102,0.068
ENSG00000124198,2.1959,1.1139
ENSG00000124201,3.0925,1.6368
ENSG00000124207,1.5964,0.84263
ENSG00000124209,2.4538,1.3109
ENSG00000124212,-3.5315,1.9298
ENSG00000124214,1.8407,0.91571
ENSG00000124216,-1.9551,1.1687
ENSG00000124217,2.1377,1.1348
ENSG00000124222,0.82215,0.45826
ENSG00000124224,1.6634,0.83052
ENSG00000124225,-0.56088,0.37214
ENSG00000124226,0.46379,0.17436
ENSG00000124228,1.2177,0.76309
ENSG00000124243,-1.0763,0.50266
ENSG00000124249,-1.0465,0.6778
ENSG00000124257,-1.3721,0.70989
ENSG00000124275,2.5019,1.327
ENSG00000124279,1.7987,0.95747
ENSG00000124299,-2.3941,1.1693
ENSG00000124313,1.1297,0.47545
ENSG00000124356,-0.87699,0.54788
ENSG00000124357,-1.0149,0.52001
ENSG00000124370,-1.3302,0.65741
ENSG00000124374,0.038537,0.087699
ENSG00000124380,-0.48741,0.24652
ENSG00000124383,1.3102,0.77265
ENSG00000124406,-0.90028,0.64912
ENSG00000124422,0.35021,0.23326
ENSG00000124444,-0.06147,0.05952
ENSG00000124459,1.6165,0.76693
ENSG00000124466,-1.154,0.601
ENSG00000124467,-2.1996,1.2882
ENSG00000124486,1.6619,0.90265
ENSG00000124496,2.6719,1.5466
ENSG00000124508,2.9739,1.5557
ENSG00000124523,-1.9347,1.1139
ENSG00000124532,0.59429,0.31251
ENSG00000124535,1.6609,0.83966
ENSG00000124541,2.912,1.7203
ENSG00000124549,3.3758,1.798
ENSG00000124562,2.1202,1.302
ENSG00000124564,0.45438,0.15748
ENSG00000124570,-1.7528,0.92396
ENSG00000124571,1.0999,0.6028
ENSG00000124574,3.1019,1.6633
ENSG00000124587,-1.3653,0.85909
ENSG00000124588,0.3325,0.24918
ENSG00000124593,-0.76993,0.43747
ENSG00000124596,-0.31323,0.038141
ENSG00000124608,2.1224,1.0445
ENSG00000124613,-1.3234,0.8427
ENSG00000124614,-1.3115,0.58586
ENSG00000124615,-0.52295,0.077777
ENSG00000124635,2.546,1.4185
ENSG00000124641,-1.5739,0.90957
ENSG00000124659,-1.4111,0.67844
ENSG00000124688,1.983,0.97742
ENSG00000124702,-0.99117,0.33566
ENSG00000124731,3.738,2.0123
ENSG00000124733,-0.87394,0.3354
ENSG00000124762,-1.0048,0.68952
ENSG00000124766,-2.5837,1.3661
ENSG00000124767,-0.31229,0.21429
ENSG00000124782,1.6372,0.84294
ENSG00000124783,2.8669,1.4568
ENSG00000124784,1.0013,0.6704
ENSG00000124785,-0.43047,0.36345
ENSG00000124786,1.7516,0.77179
ENSG00000124787,3.0175,1.7489
ENSG00000124788,-1.6147,0.9766
ENSG00000124789,1.177,0.59972
ENSG00000124795,-2.2543,1.1776
ENSG00000124802,-0.92572,0.57509
ENSG00000124813,-3.3567,1.8087
ENSG00000124831,-2.0424,1.0827
ENSG00000124839,-2.245,1.321
ENSG00000124875,2.7008,1.4416
ENSG00000124882,3.7662,2.0671
ENSG00000124920,-2.9236,1.6912
ENSG00000124942,-1.8984,1.0747
ENSG00000125037,2.6194,1.5012
ENSG00000125089,3.2228,1.8346
ENSG00000125107,0.73394,0.36487
ENSG00000125122,-1.0949,0.70383
ENSG00000125124,2.9546,1.4427
ENSG00000125148,2.0681,1.1191
ENSG00000125149,-1.0563,0.73516
ENSG00000125166,1.6041,0.81364
ENSG00000125170,-2.384,1.3828
ENSG00000125246,-3.4104,1.8541
ENSG00000125247,-1.1257,0.73313
ENSG00000125249,1.8186,0.93238
ENSG00000125257,-1.9737,1.1078
ENSG00000125266,2.376,1.3634
ENSG00000125304,1.3321,0.52735
ENSG00000125319,0.84854,0.43312
ENSG00000125347,2.0518,1.037
ENSG00000125351,-1.1379,0.46008
ENSG00000125352,1.7305,0.89406
ENSG00000125354,-0.3856,0.028514
ENSG00000125355,-2.2662,1.1707
ENSG00000125356,-1.246,0.61699
ENSG00000125375,0.65143,0.5355
ENSG00000125378,-2.4414,1.3228
ENSG00000125384,2.5809,1.4102
ENSG00000125386,-0.21749,0.11406
ENSG00000125388,-1.7999,0.8794
ENSG00000125398,2.9276,1.5098
ENSG00000125430,2.8038,1.4499
ENSG00000125434,-2.5564,1.3851
ENSG00000125445,1.8039,0.94566
ENSG00000125447,2.0102,1.0136
ENSG00000125449,-2.6944,1.4979
ENSG00000125450,-0.20013,0.039912
ENSG00000125454,-0.82202,0.28226
ENSG00000125457,-2.2476,1.2238
ENSG00000125458,-1.5506,0.76771
ENSG00000125459,2.5615,1.4448
ENSG00000125482,-2.4803,1.2985
ENSG00000125484,2.0906,1.1492
ENSG00000125485,1.0692,0.58087
ENSG00000125503,0.23291,0.092445
ENSG00000125505,2.1125,1.1097
ENSG00000125510,-1.4713,0.86241
ENSG00000125520,-2.7898,1.443
ENSG00000125534,-2.2941,1.176
ENSG00000125538,3.3676,1.8652
ENSG00000125611,-1.2118,0.58326
ENSG00000125618,-0.38515,0.26634
ENSG00000125629,2.6597,1.418
ENSG00000125630,1.6616,0.95816
ENSG00000125633,1.871,0.99798
ENSG00000125637,2.9909,1.5995
ENSG00000125648,-3.2746,1.7119
ENSG00000125650,-2.3561,1.4182
ENSG00000125651,0.46789,0.40799
ENSG00000125652,-0.83948,0.45655
ENSG00000125656,0.94297,0.6544
ENSG00000125657,0.0021028,0.03794
ENSG00000125675,3.1839,1.833
ENSG00000125676,-0.2554,0.033469
ENSG00000125686,1.7513,0.9937
ENSG00000125691,-2.7241,1.3781
ENSG00000125703,-0.33828,0.16035
ENSG00000125726,-0.53094,0.11802
ENSG00000125730,1.4268,0.6444
ENSG00000125731,-2.1052,1.1982
ENSG00000125733,-2.6545,1.4054
ENSG00000125734,0.18056,0.052165
ENSG00000125735,-0.19451,0.24161
ENSG00000125740,1.0139,0.60417
ENSG00000125741,1.5022,1.0612
ENSG00000125743,-1.0914,0.48065
ENSG00000125744,-2.8406,1.5398
ENSG00000125746,0.36141,0.079254
ENSG00000125753,0.10222,0.19678
ENSG00000125755,2.0447,1.2447
ENSG00000125772,-0.2695,0.44254
ENSG00000125779,2.6611,1.4769
ENSG00000125812,2.6024,1.4123
ENSG00000125814,-0.23286,0.40149
ENSG00000125816,-2.6555,1.4861
ENSG00000125817,-1.0906,0.51971
ENSG00000125818,2.2666,1.3105
ENSG00000125821,-1.8019,0.83931
ENSG00000125826,0.65442,0.35113
ENSG00000125827,2.2082,1.1751
ENSG00000125834,2.6412,1.3119
ENSG00000125835,-1.1905,0.48586
ENSG00000125841,-2.0184,1.0034
ENSG00000125843,0.2878,0.37159
ENSG00000125844,1.1499,0.63561
ENSG00000125845,2.2125,0.98424
ENSG00000125846,-1.2862,0.58526
ENSG00000125848,2.3268,1.3977
ENSG00000125863,2.7666,1.4879
ENSG00000125864,-2.2777,1.2437
ENSG00000125868,-1.8182,1.0841
ENSG00000125870,-0.076988,0.051607
ENSG00000125871,0.41294,0.19879
ENSG00000125872,-0.87355,0.51994
ENSG00000125875,1.2544,0.61047
ENSG00000125877,-1.5983,0.83963
ENSG00000125885,1.3244,0.91886
ENSG00000125898,0.60767,0.49188
ENSG00000125901,-0.60188,0.09128
ENSG00000125912,3.1134,1.6162
ENSG00000125944,1.2705,0.80749
ENSG00000125945,-2.5417,1.3422
ENSG00000125952,-0.57516,0.14341
ENSG00000125962,0.43107,0.1818
ENSG00000125965,-2.3764,1.3377
ENSG00000125966,-2.9019,1.6014
ENSG00000125967,-1.0275,0.64118
ENSG00000125968,0.97315,0.37904
ENSG00000125970,-2.4492,1.2658
ENSG00000125971,-1.8831,0.97337
ENSG00000125977,3.2325,1.7322
ENSG00000125991,-0.70447,0.29722
ENSG00000125995,-1.1551,0.52387
ENSG00000126001,-0.47329,0.24901
ENSG00000126003,1.6365,0.90934
ENSG00000126005,-2.5382,1.4182
ENSG00000126012,2.2659,1.2737
ENSG00000126016,-0.8014,0.5311
ENSG00000126062,1.6767,0.91054
ENSG00000126067,0.63757,0.50011
ENSG00000126070,0.97207,0.5329
ENSG00000126088,2.3219,1.4731
ENSG00000126091,-1.1906,0.45037
ENSG00000126106,0.26219,0.15603
ENSG00000126107,-0.51863,0.093946
ENSG00000126214,1.0029,0.67568
ENSG00000126215,-1.8098,0.87028
ENSG00000126216,-0.15358,0.036629
ENSG00000126217,-2.2699,1.317
ENSG00000126226,0.23932,0.023511
ENSG00000126243,1.4321,0.86936
ENSG00000126246,-1.0624,0.47398
ENSG00000126247,-2.3937,1.2637
ENSG00000126249,1.5716,1.0069
ENSG00000126254,0.56386,0.45333
ENSG00000126261,1.1895,0.71491
ENSG00000126267,-1.402,0.67757
ENSG00000126351,-0.49481,0.078837
ENSG00000126353,1.8784,1.0676
ENSG00000126368,-0.26967,0.090907
ENSG00000126391,-0.83349,0.57527
ENSG00000126432,-1.9361,1.0765
ENSG00000126453,0.23589,0.35518
ENSG00000126456,0.76875,0.49648
ENSG00000126457,2.1354,1.3127
ENSG00000126458,-2.0159,1.0254
ENSG00000126460,-1.7953,1.0533
ENSG00000126461,-0.1584,0.023133
ENSG00000126464,0.86947,0.57632
ENSG00000126522,1.9651,0.86409
ENSG00000126524,0.51919,0.20117
ENSG00000126561,-0.30256,0.15932
ENSG00000126562,0.046372,0.0098778
ENSG00000126581,2.2785,1.2121
ENSG00000126602,1.1937,0.66493
ENSG00000126603,-3.1565,1.6438
ENSG00000126653,-0.1602,0.011609
ENSG00000126698,-1.586,0.71248
ENSG00000126705,-2.8931,1.6391
ENSG00000126709,3.4072,1.9325
ENSG00000126746,-0.68338,0.2887
ENSG00000126749,2.1534,1.3319
ENSG00000126756,-1.2126,0.54784
ENSG00000126767,2.4947,1.406
ENSG00000126768,-1.8388,0.97648
ENSG00000126773,2.7692,1.446
ENSG00000126775,-0.046158,0.13628
ENSG00000126777,1.64,0.81347
ENSG00000126778,1.1733,0.79697
ENSG00000126787,2.0035,1.1253
ENSG00000126790,1.124,0.71922
ENSG00000126803,-1.9902,1.1067
ENSG00000126804,2.1152,1.1033
ENSG00000126814,1.3298,0.86957
ENSG00000126821,1.6464,0.91195
ENSG00000126822,-0.69719,0.61778
ENSG00000126858,0.61433,0.36187
ENSG00000126860,1.0014,0.73122
ENSG00000126870,-0.4887,0.24793
ENSG00000126878,-2.8518,1.5705
ENSG00000126882,-0.0040065,0.075096
ENSG00000126883,-1.8145,0.99054
ENSG00000126903,-1.0981,0.67775
ENSG00000126934,-0.35469,0.053511
ENSG00000126945,0.82757,0.3507
ENSG00000126947,-0.87545,0.52522
ENSG00000126950,-0.17871,0.21322
ENSG00000126953,1.4326,0.8387
ENSG00000126970,-3.0888,1.7437
ENSG00000127022,2.7407,1.3492
ENSG00000127054,-0.812,0.37917
ENSG00000127080,1.8355,0.97456
ENSG00000127081,1.2866,0.72157
ENSG00000127124,1.3231,0.75591
ENSG00000127125,-0.10613,0.074228
ENSG00000127129,-2.7812,1.539
ENSG00000127152,3.2114,1.5691
ENSG00000127184,-2.3251,1.2131
ENSG00000127191,0.60939,0.32439
ENSG00000127220,0.073356,0.21852
ENSG00000127311,0.86087,0.57899
ENSG00000127314,2.2672,1.1842
ENSG00000127325,-0.96731,0.61
ENSG00000127328,-3.4792,1.7603
ENSG00000127329,-2.101,1.2005
ENSG00000127334,-2.7671,1.5158
ENSG00000127337,-2.2032,1.1428
ENSG00000127364,-2.4042,1.2249
ENSG00000127399,-1.9706,1.1054
ENSG00000127415,-1.2242,0.66763
ENSG00000127418,-2.8163,1.5685
ENSG00000127419,-0.6218,0.34412
ENSG00000127423,-0.11024,0.080585
ENSG00000127445,-0.94655,0.40344
ENSG00000127452,-2.1651,1.1908
ENSG00000127463,1.9007,0.97875
ENSG00000127481,2.3073,1.2552
ENSG00000127483,0.69491,0.32848
ENSG00000127507,3.2348,1.7235
ENSG00000127511,1.1639,0.61645
ENSG00000127526,1.7166,0.94566
ENSG00000127527,1.6584,0.8817
ENSG00000127528,1.8897,1.1457
ENSG00000127533,-0.52444,0.35479
ENSG00000127540,-2.3126,1.1218
ENSG00000127554,-1.2201,0.65722
ENSG00000127561,1.2733,0.61182
ENSG00000127564,-0.85274,0.47913
ENSG00000127580,0.65166,0.31552
ENSG00000127585,-1.258,0.86631
ENSG00000127586,-0.73225,0.28926
ENSG00000127589,0.41509,0.37454
ENSG00000127603,0.15598,0.036027
ENSG00000127616,-1.4285,0.56208
ENSG00000127663,-0.66118,0.57714
ENSG00000127666,-0.55931,0.39368
ENSG00000127720,0.92394,0.43305
ENSG00000127774,0.81233,0.41662
ENSG00000127804,0.020437,0.14231
ENSG00000127824,3.4636,1.9507
ENSG00000127837,2.0627,1.2414
ENSG00000127838,1.261,0.67054
ENSG00000127863,-2.6549,1.5141
ENSG00000127870,2.3383,1.1363
ENSG00000127884,-0.92501,0.52782
ENSG00000127914,-1.1156,0.56312
ENSG00000127920,2.0747,1.1725
ENSG00000127922,-0.71307,0.35115
ENSG00000127946,-1.6637,1.0298
ENSG00000127947,2.5618,1.3201
ENSG00000127948,1.559,0.73445
ENSG00000127952,-2.4143,1.3489
ENSG00000127955,1.605,0.7156
ENSG00000127957,0.82935,0.32052
ENSG00000127980,1.1184,0.49573
ENSG00000127989,0.65343,0.30797
ENSG00000127990,-2.2164,1.2209
ENSG00000127993,-0.29784,0.34127
ENSG00000127995,-2.1787,1.1973
ENSG00000128000,1.2623,0.75511
ENSG00000128016,-1.296,0.75561
ENSG00000128039,-0.2506,0.27142
ENSG00000128045,-2.5818,1.5072
ENSG00000128050,-0.64401,0.28892
ENSG00000128059,1.564,0.85092
ENSG00000128159,1.92,1.0765
ENSG00000128165,1.8952,0.92128
ENSG00000128185,-1.6325,0.72922
ENSG00000128191,1.3209,0.83856
ENSG00000128203,2.4363,1.3371
ENSG00000128228,2.2843,1.2773
ENSG00000128245,-1.2719,0.66249
ENSG00000128266,-1.4927,0.7866
ENSG00000128268,-2.7238,1.5922
ENSG00000128272,1.2972,0.79023
ENSG00000128274,0.10931,0.053835
ENSG00000128283,-2.462,1.2477
ENSG00000128284,3.3974,1.8747
ENSG00000128285,0.35827,0.019752
ENSG00000128294,-1.4374,0.66643
ENSG00000128298,-1.1866,0.45368
ENSG00000128309,-2.1072,1.0497
ENSG00000128311,-0.11144,0.11326
ENSG00000128335,2.6527,1.4446
ENSG00000128340,1.5977,0.79675
ENSG00000128342,2.5839,1.3055
ENSG00000128394,2.3245,1.4386
ENSG00000128408,-0.74463,0.45175
ENSG00000128422,-1.7369,0.94808
ENSG00000128463,-0.49709,0.23841
ENSG00000128487,-2.1193,1.2401
ENSG00000128510,-1.5179,0.9079
ENSG00000128512,3.2189,1.7608
ENSG00000128513,0.4949,0.23543
ENSG00000128524,-0.65726,0.38371
ENSG00000128534,-1.3085,0.65341
ENSG00000128536,-2.6287,1.4973
ENSG00000128563,-1.7659,0.95536
ENSG00000128564,2.4549,1.3865
ENSG00000128567,-0.50807,0.41705
ENSG00000128573,-2.9608,1.5232
ENSG00000128578,2.1236,1.0723
ENSG00000128581,0.50684,0.24639
ENSG00000128585,1.7159,0.88827
ENSG00000128590,1.2031,0.45571
ENSG00000128591,-1.6652,0.98679
ENSG00000128595,2.4239,1.2055
ENSG00000128596,-1.5392,0.65536
ENSG00000128602,-3.3745,1.8303
ENSG00000128604,-2.1349,1.2443
ENSG00000128606,2.1306,1.0325
ENSG00000128607,0.29608,0.080034
ENSG00000128609,-0.11361,0.055315
ENSG00000128626,-0.12208,0.034882
ENSG00000128641,3.0025,1.5798
ENSG00000128645,-2.781,1.4564
ENSG00000128652,0.73772,0.47412
ENSG00000128654,-0.0017757,0.066885
ENSG00000128655,-2.2621,1.1748
ENSG00000128656,-0.52727,0.21808
ENSG00000128683,1.6897,0.89227
ENSG00000128692,2.5021,1.4508
ENSG00000128694,1.0848,0.70988
ENSG00000128699,1.0056,0.57877
ENSG00000128708,1.5823,0.90771
ENSG00000128709,0.35563,0.37158
ENSG00000128710,2.333,1.26
ENSG00000128713,1.9318,1.1371
ENSG00000128731,2.0791,1.1259
ENSG00000128739,-0.80269,0.39893
ENSG00000128789,-0.56268,0.15539
ENSG00000128791,-0.88827,0.54974
ENSG00000128805,3.3806,1.8562
ENSG00000128829,1.2417,0.5885
ENSG00000128833,-1.9808,1.079
ENSG00000128849,-3.1968,1.7406
ENSG00000128872,0.72466,0.26973
ENSG00000128881,-1.676,0.81528
ENSG00000128891,0.70359,0.32495
ENSG00000128908,2.7368,1.5375
ENSG00000128915,-1.3195,0.7183
ENSG00000128923,-2.8195,1.5069
ENSG00000128928,1.5456,0.81472
ENSG00000128944,2.1641,1.1958
ENSG00000128951,-2.5594,1.2899
ENSG00000128965,1.9523,1.0123
ENSG00000128973,-2.0808,1.1238
ENSG00000128989,0.51725,0.37743
ENSG00000129003,0.69457,0.26574
ENSG00000129028,0.48806,0.23922
ENSG00000129038,-3.401,1.8419
ENSG00000129048,1.3043,0.73814
ENSG00000129055,-2.8993,1.575
ENSG00000129071,3.5232,1.9243
ENSG00000129083,2.1956,1.0789
ENSG00000129084,0.070433,0.089555
ENSG00000129103,-1.7962,1.1766
ENSG00000129116,-1.6549,0.9673
ENSG00000129128,0.79309,0.42943
ENSG00000129158,-2.4439,1.2794
ENSG00000129173,-0.99395,0.41628
ENSG00000129187,1.3385,0.79914
ENSG00000129194,-1.9595,1.132
ENSG00000129195,2.2215,1.2272
ENSG00000129197,-2.0966,1.1313
ENSG00000129219,-2.5393,1.4241
ENSG00000129235,2.168,1.2197
ENSG00000129244,0.64425,0.23969
ENSG00000129245,2.1771,1.059
ENSG00000129250,-0.45106,0.27229
ENSG00000129255,1.0978,0.76791
ENSG00000129292,-0.055713,0.0021487
ENSG00000129295,-2.353,1.3601
ENSG00000129315,1.8387,0.97598
ENSG00000129317,1.5232,0.87608
ENSG00000129347,1.3928,0.91156
ENSG00000129351,2.0356,1.167
ENSG00000129353,-2.032,1.1537
ENSG00000129354,-2.1694,1.216
ENSG00000129355,0.44273,0.20218
ENSG00000129422,-3.0386,1.6779
ENSG00000129460,1.3998,0.96306
ENSG00000129472,0.81419,0.61674
ENSG00000129473,3.0649,1.7682
ENSG00000129474,-2.4278,1.2876
ENSG00000129480,0.54857,0.51428
ENSG00000129484,0.26642,0.35035
ENSG00000129493,2.3002,1.0991
ENSG00000129514,-0.18107,0.1694
ENSG00000129515,1.1612,0.61909
ENSG00000129518,-3.3214,1.6943
ENSG00000129521,1.5943,0.70601
ENSG00000129534,1.2133,0.73623
ENSG00000129535,-1.4587,0.87089
ENSG00000129559,-1.2056,0.58699
ENSG00000129562,1.2692,0.81702
ENSG00000129566,2.1742,1.2724
ENSG00000129595,-2.282,1.2979
ENSG00000129625,2.4017,1.253
ENSG00000129636,-0.45262,0.48208
ENSG00000129646,0.72162,0.48283
ENSG00000129657,1.7585,0.86872
ENSG00000129667,1.1885,0.44069
ENSG00000129675,1.9352,0.94677
ENSG00000129680,-3.1163,1.7161
ENSG00000129691,1.1129,0.65001
ENSG00000129696,-1.3375,0.50342
ENSG00000129749,-0.22286,0.33112
ENSG00000129757,-2.9511,1.6267
ENSG00000129810,1.4678,0.93876
ENSG00000129824,-2.8335,1.4526
ENSG00000129911,1.0058,0.4709
ENSG00000129925,-0.82692,0.55552
ENSG00000129932,-0.73816,0.37303
ENSG00000129933,0.68805,0.46618
ENSG00000129946,-2.4889,1.3705
ENSG00000129951,-2.1362,1.2462
ENSG00000129968,0.10304,0.15216
ENSG00000129988,2.4771,1.3835
ENSG00000130005,-2.1563,1.1742
ENSG00000130021,-2.0221,1.1908
ENSG00000130023,-1.6085,0.75896
ENSG00000130024,-1.7162,0.88263
ENSG00000130038,-1.2694,0.64805
ENSG00000130045,-2.786,1.5379
ENSG00000130052,-0.59457,0.23887
ENSG00000130066,0.98495,0.4255
ENSG00000130119,1.8341,1.243
ENSG00000130147,-3.216,1.8086
ENSG00000130150,0.95076,0.42681
ENSG00000130158,-0.26295,0.090543
ENSG00000130159,-0.95472,0.39688
ENSG00000130164,2.4773,1.2966
ENSG00000130165,-0.64224,0.22787
ENSG00000130175,-2.4524,1.3314
ENSG00000130176,-3.3099,1.8176
ENSG00000130177,-1.0922,0.73738
ENSG00000130193,-2.8908,1.5353
ENSG00000130202,-2.763,1.4986
ENSG00000130203,-1.4241,0.80976
ENSG00000130204,0.70216,0.51821
ENSG00000130208,-0.97564,0.45201
ENSG00000130222,1.9902,1.0174
ENSG00000130224,1.8982,1.1372
ENSG00000130227,0.76299,0.4516
ENSG00000130244,-2.0615,1.1068
ENSG00000130254,0.019193,0.14287
ENSG00000130255,-1.2948,0.55683
ENSG00000130270,-0.16812,0.05844
ENSG00000130299,1.1596,0.79558
ENSG00000130303,3.4088,1.974
ENSG00000130304,-1.7719,0.93109
ENSG00000130305,-1.6565,0.97025
ENSG00000130309,0.62891,0.25769
ENSG00000130311,-0.43684,0.31909
ENSG00000130312,-1.1316,0.57781
ENSG00000130313,-2.5127,1.3234
ENSG00000130332,-0.38464,0.052639
ENSG00000130338,1.4378,0.73954
ENSG00000130340,0.14026,0.096673
ENSG00000130347,1.8622,1.0234
ENSG00000130348,0.86997,0.54428
ENSG00000130349,0.90863,0.76555
ENSG00000130363,0.85736,0.36584
ENSG00000130382,-0.24784,0.091965
ENSG00000130396,0.92803,0.56706
ENSG00000130402,-3.2226,1.7397
ENSG00000130413,-1.1682,0.61306
ENSG00000130414,-1.1351,0.65286
ENSG00000130429,-0.97438,0.568
ENSG00000130449,1.0884,0.42293
ENSG00000130479,-0.77529,0.40159
ENSG00000130508,-0.11425,0.18497
ENSG00000130511,-2.5069,1.3242
ENSG00000130513,1.7776,0.86006
ENSG00000130517,-0.677,0.35306
ENSG00000130518,-3.4841,1.9396
ENSG00000130520,-1.298,0.62881
ENSG00000130522,-1.6589,0.8329
ENSG00000130529,-0.42948,0.38499
ENSG00000130540,-0.1616,0.31983
ENSG00000130544,1.409,0.96416
ENSG00000130545,-2.6256,1.4816
ENSG00000130559,1.4615,0.68486
ENSG00000130560,1.7639,1.0734
ENSG00000130584,-2.9274,1.7176
ENSG00000130589,3.5912,1.9677
ENSG00000130590,-2.2821,1.2167
ENSG00000130635,1.9375,0.83747
ENSG00000130638,-2.1928,1.2357
ENSG00000130640,2.1459,1.177
ENSG00000130653,-2.4936,1.3172
ENSG00000130669,2.7427,1.4958
ENSG00000130675,-3.0198,1.6327
ENSG00000130684,-0.92041,0.64052
ENSG00000130695,-0.027084,0.063921
ENSG00000130699,-2.1955,1.3621
ENSG00000130702,-2.5187,1.4474
ENSG00000130703,2.4803,1.1993
ENSG00000130706,0.1346,0.14931
ENSG00000130707,2.0887,0.95269
ENSG00000130713,1.9061,1.1818
ENSG00000130714,0.1405,0.022365
ENSG00000130717,-2.4654,1.2131
ENSG00000130720,2.5909,1.405
ENSG00000130723,1.026,0.48548
ENSG00000130724,-0.81782,0.36775
ENSG00000130725,2.1359,1.1624
ENSG00000130726,-0.74385,0.29318
ENSG00000130731,-1.2662,0.69417
ENSG00000130733,-0.39834,0.16161
ENSG00000130734,0.90283,0.5735
ENSG00000130741,-0.61125,0.33633
ENSG00000130748,-2.3541,1.1799
ENSG00000130749,0.41501,0.44051
ENSG00000130751,-1.7795,0.84905
