ensembl,predictive,VIP
ENSG00000111335,1.6004,0.66187
ENSG00000111339,-3.4177,1.2256
ENSG00000111341,-4.4789,1.9388
ENSG00000111344,1.1695,0.2019
ENSG00000111348,-0.34932,0.14871
ENSG00000111358,1.4349,0.70115
ENSG00000111361,3.4304,1.3887
ENSG00000111364,-1.0975,1.0546
ENSG00000111371,0.66222,0.34006
ENSG00000111412,0.90226,0.47943
ENSG00000111424,2.3585,0.95398
ENSG00000111445,-2.3712,1.0152
ENSG00000111450,-1.7115,0.54769
ENSG00000111481,2.2575,0.94545
ENSG00000111490,0.7622,0.18929
ENSG00000111530,-0.52612,0.063481
ENSG00000111540,-0.46204,0.209
ENSG00000111554,-1.6506,0.56364
ENSG00000111581,-1.4602,0.64768
ENSG00000111596,1.5278,0.93387
ENSG00000111602,-2.9585,1.1432
ENSG00000111605,0.58416,0.50946
ENSG00000111615,1.2291,0.70668
ENSG00000111639,0.67624,0.077447
ENSG00000111640,2.1769,0.86701
ENSG00000111641,-0.50248,0.43611
ENSG00000111642,-1.2902,0.37307
ENSG00000111647,0.26946,0.29279
ENSG00000111652,1.3997,0.42619
ENSG00000111653,-2.8824,1.4563
ENSG00000111664,-2.124,1.3037
ENSG00000111665,-1.1414,0.66887
ENSG00000111666,1.5298,0.99753
ENSG00000111667,4.0605,1.9296
ENSG00000111669,3.0024,1.1644
ENSG00000111670,-0.43634,0.056404
ENSG00000111671,1.8946,0.90382
ENSG00000111674,-2.6342,1.1633
ENSG00000111676,-2.022,1.0724
ENSG00000111678,0.42372,0.29723
ENSG00000111679,1.4949,0.48808
ENSG00000111684,1.622,0.4126
ENSG00000111696,-3.9286,1.943
ENSG00000111707,-1.2507,0.39088
ENSG00000111711,1.2062,0.81297
ENSG00000111716,3.8402,1.6912
ENSG00000111725,-0.20512,0.2491
ENSG00000111726,2.2853,1.1144
ENSG00000111727,-0.82753,0.26314
ENSG00000111728,0.90959,0.46464
ENSG00000111731,-2.9538,1.2317
ENSG00000111737,0.91032,0.69078
ENSG00000111752,-2.1288,0.57061
ENSG00000111775,2.0082,0.60206
ENSG00000111785,1.3611,0.68453
ENSG00000111786,4.1015,1.7108
ENSG00000111788,-2.3471,1.1225
ENSG00000111790,0.20366,0.4878
ENSG00000111799,-2.0515,0.94621
ENSG00000111801,-0.75015,0.16813
ENSG00000111802,0.66408,0.53932
ENSG00000111817,2.793,1.5196
ENSG00000111832,2.855,1.4213
ENSG00000111843,0.62339,0.58179
ENSG00000111845,3.6875,1.7092
ENSG00000111846,1.04,0.46171
ENSG00000111850,-1.3069,0.22192
ENSG00000111859,-0.29595,0.24861
ENSG00000111860,-0.29389,0.13971
ENSG00000111863,2.9366,1.4777
ENSG00000111875,0.60982,0.4544
ENSG00000111877,-2.7272,1.2784
ENSG00000111879,0.16734,0.30893
ENSG00000111880,0.69097,0.41113
ENSG00000111885,3.0182,1.4906
ENSG00000111897,-2.1047,0.67695
ENSG00000111906,3.2764,1.5348
ENSG00000111911,0.80526,0.55747
ENSG00000111912,-0.3904,0.016732
ENSG00000111913,-2.6525,1.262
ENSG00000111961,0.85546,0.67157
ENSG00000111962,0.98977,0.36796
ENSG00000111981,2.5414,0.84095
ENSG00000112029,-0.94613,0.17708
ENSG00000112031,3.2464,1.6709
ENSG00000112033,-2.2737,1.1557
ENSG00000112039,-2.8581,1.5049
ENSG00000112062,-0.10215,0.11874
ENSG00000112078,-2.6915,0.99929
ENSG00000112079,-0.97001,0.58539
ENSG00000112081,1.5239,0.89784
ENSG00000112096,3.9662,1.9947
ENSG00000112110,3.2478,1.3804
ENSG00000112118,-1.6976,0.65253
ENSG00000112130,-3.3621,1.8298
ENSG00000112137,3.1845,1.7276
ENSG00000112139,0.50069,0.057338
ENSG00000112144,-3.4758,1.3787
ENSG00000112146,-1.8642,0.67461
ENSG00000112149,-0.056831,0.26828
ENSG00000112159,1.496,0.78997
ENSG00000112167,-5.3541,2.8755
ENSG00000112183,-2.4341,1.3858
ENSG00000112186,1.1134,0.42131
ENSG00000112200,-1.5545,0.49567
ENSG00000112208,-1.1637,0.41411
ENSG00000112210,-0.8807,0.070558
ENSG00000112234,0.24554,0.27076
ENSG00000112237,0.67226,0.53769
ENSG00000112242,-0.46184,0.077131
ENSG00000112245,-0.56546,0.018213
ENSG00000112246,-3.3006,1.3588
ENSG00000112249,0.77758,0.59835
ENSG00000112276,1.0957,0.86008
ENSG00000112282,-1.128,0.40314
ENSG00000112290,1.2846,0.88894
ENSG00000112294,-2.1569,1.1205
ENSG00000112297,0.3197,0.25173
ENSG00000112299,3.345,1.6971
ENSG00000112304,0.042486,0.081516
ENSG00000112305,0.11448,0.17387
ENSG00000112306,0.56825,0.16273
ENSG00000112308,0.045122,0.33338
ENSG00000112312,-0.32213,0.017005
ENSG00000112320,-4.1511,2.2137
ENSG00000112335,3.4898,1.7307
ENSG00000112339,-0.14738,0.14624
ENSG00000112343,-2.0383,1.1313
ENSG00000112357,0.10229,0.058961
ENSG00000112365,0.43451,0.42782
ENSG00000112367,-3.9094,1.9966
ENSG00000112378,-0.24082,0.099575
ENSG00000112379,-2.2411,0.98041
ENSG00000112394,0.49103,0.0206
ENSG00000112406,-1.1907,0.24494
ENSG00000112414,-3.6224,1.494
ENSG00000112419,-1.4215,0.51891
ENSG00000112425,-2.9992,1.2875
ENSG00000112473,2.2093,1.0679
ENSG00000112511,-0.53712,0.39068
ENSG00000112514,1.5504,0.49614
ENSG00000112531,-0.16866,0.20445
ENSG00000112541,2.2456,1.2973
ENSG00000112559,1.652,1.1231
ENSG00000112561,-0.11068,0.35368
ENSG00000112576,1.0685,0.28609
ENSG00000112578,3.9485,1.5762
ENSG00000112584,-0.028859,0.011939
ENSG00000112592,-3.9121,2.1436
ENSG00000112624,-3.1273,1.2083
ENSG00000112640,-0.48432,0.46184
ENSG00000112651,2.3108,0.95055
ENSG00000112655,-2.7557,1.0079
ENSG00000112658,2.7028,1.4879
ENSG00000112659,-1.4805,1.0284
ENSG00000112667,2.8437,1.0683
ENSG00000112679,-1.8124,0.54037
ENSG00000112685,1.7434,0.83257
ENSG00000112695,3.326,1.4688
ENSG00000112697,1.3086,0.92195
ENSG00000112699,4.1569,1.9734
ENSG00000112701,-1.605,0.49857
ENSG00000112715,3.0295,1.2688
ENSG00000112739,-1.2713,0.49438
ENSG00000112742,-0.77216,0.17978
ENSG00000112759,-0.9095,0.47098
ENSG00000112763,1.5161,0.8097
ENSG00000112769,0.55286,0.48661
ENSG00000112773,2.3521,1.027
ENSG00000112787,1.5006,0.54494
ENSG00000112818,-1.5215,1.0274
ENSG00000112837,-2.9243,1.159
ENSG00000112851,-2.1202,0.73336
ENSG00000112855,0.40966,0.031662
ENSG00000112874,-1.5482,0.59889
ENSG00000112877,-2.8246,1.4569
ENSG00000112893,0.71185,0.60836
ENSG00000112902,2.9315,1.6771
ENSG00000112936,-4.4463,2.3426
ENSG00000112941,-1.1271,0.63812
ENSG00000112964,0.049194,0.27776
ENSG00000112972,2.5877,1.2921
ENSG00000112977,0.78464,0.27397
ENSG00000112981,1.4512,1.0266
ENSG00000112983,-2.3479,1.1967
ENSG00000112984,-0.26251,0.3933
ENSG00000112992,-1.7749,0.5955
ENSG00000112996,1.6705,0.83791
ENSG00000113013,3.0382,1.3676
ENSG00000113048,-1.0055,0.33839
ENSG00000113068,0.11452,0.13885
ENSG00000113070,1.8016,0.79602
ENSG00000113083,-0.695,0.012063
ENSG00000113108,-2.4166,1.3448
ENSG00000113119,-0.56707,0.27196
ENSG00000113140,0.26163,0.30954
ENSG00000113141,-0.94502,0.6549
ENSG00000113161,1.3104,0.58797
ENSG00000113163,0.31986,0.33439
ENSG00000113194,1.1758,0.74212
ENSG00000113240,-1.7742,0.93604
ENSG00000113269,-1.834,0.8604
ENSG00000113272,0.011646,0.28828
ENSG00000113273,2.1458,1.1076
ENSG00000113282,0.16544,0.22517
ENSG00000113300,0.63209,0.55569
ENSG00000113312,-0.10762,0.39465
ENSG00000113318,-0.72995,0.08004
ENSG00000113328,-0.15952,0.13195
ENSG00000113356,-1.1063,0.29419
ENSG00000113360,-1.1031,0.33706
ENSG00000113368,-0.91306,0.28354
ENSG00000113369,-2.8872,1.1151
ENSG00000113384,-1.6208,0.40943
ENSG00000113387,3.5899,1.8422
ENSG00000113389,-1.1207,0.5552
ENSG00000113391,-1.6148,0.48917
ENSG00000113407,2.5527,1.222
ENSG00000113441,0.37135,0.37695
ENSG00000113448,-1.1034,0.18124
ENSG00000113456,-0.99895,0.3053
ENSG00000113460,1.9744,0.89924
ENSG00000113494,1.1025,0.75563
ENSG00000113504,2.008,0.87045
ENSG00000113522,0.63301,0.48827
ENSG00000113552,-0.046709,0.46797
ENSG00000113555,3.2236,1.5465
ENSG00000113558,-0.055543,0.077653
ENSG00000113569,-0.36045,0.13135
ENSG00000113575,1.4229,0.92673
ENSG00000113578,-2.0777,0.8937
ENSG00000113580,0.28685,0.38639
ENSG00000113583,1.9962,1.2394
ENSG00000113593,-3.4184,1.3987
ENSG00000113594,-0.15505,0.089839
ENSG00000113595,-0.57023,0.058531
ENSG00000113597,-0.045464,0.22939
ENSG00000113615,0.26682,0.27995
ENSG00000113621,-0.013328,0.18122
ENSG00000113638,-0.74824,0.16011
ENSG00000113643,2.1438,1.0094
ENSG00000113645,2.5723,1.0454
ENSG00000113648,-0.18576,0.08248
ENSG00000113649,-0.56908,0.076912
ENSG00000113657,-2.1108,0.63247
ENSG00000113658,-0.75015,0.1429
ENSG00000113712,-0.89139,0.2198
ENSG00000113716,1.5907,0.59863
ENSG00000113719,1.7968,0.69312
ENSG00000113721,-1.6387,0.49175
ENSG00000113732,1.5424,0.494
ENSG00000113734,-0.74189,0.75402
ENSG00000113739,4.0344,1.7071
ENSG00000113742,-0.22393,0.10712
ENSG00000113758,2.8358,1.0343
ENSG00000113761,-3.6933,2.0329
ENSG00000113790,-1.868,0.61507
ENSG00000113810,-0.37409,0.059641
ENSG00000113811,2.1013,1.0443
ENSG00000113812,0.16992,0.27072
ENSG00000113838,-0.9944,0.33981
ENSG00000113845,3.5383,1.4066
ENSG00000113851,-1.0813,0.30037
ENSG00000113916,-1.0006,0.3474
ENSG00000113946,1.1596,0.83321
ENSG00000113966,1.6119,0.98186
ENSG00000113971,0.49507,0.15776
ENSG00000114019,-3.7716,1.6903
ENSG00000114021,3.7809,1.6481
ENSG00000114023,2.8978,1.1768
ENSG00000114026,-0.51358,0.53295
ENSG00000114030,0.019401,0.1223
ENSG00000114054,2.3677,0.84948
ENSG00000114062,0.054154,0.12012
ENSG00000114098,-1.1898,0.44443
ENSG00000114107,-2.8474,1.3791
ENSG00000114120,-0.55595,0.06121
ENSG00000114125,3.4866,1.5
ENSG00000114126,-3.0927,1.3044
ENSG00000114127,-1.1051,0.24757
ENSG00000114166,-0.41059,0.031051
ENSG00000114200,-1.077,0.0077558
ENSG00000114209,0.61583,0.53725
ENSG00000114251,2.9278,1.5959
ENSG00000114268,0.23638,0.13721
ENSG00000114270,-1.1104,0.51981
ENSG00000114279,-0.13148,0.34921
ENSG00000114302,2.846,1.3215
ENSG00000114315,1.296,0.82885
ENSG00000114316,-3.6987,1.4774
ENSG00000114331,0.052506,0.26559
ENSG00000114346,0.020696,0.24278
ENSG00000114353,1.5719,0.71114
ENSG00000114354,1.6388,0.87825
ENSG00000114378,0.83348,0.30308
ENSG00000114383,2.299,0.8046
ENSG00000114388,1.2587,0.22149
ENSG00000114391,0.69435,0.22137
ENSG00000114395,1.9005,0.57562
ENSG00000114405,2.583,1.5173
ENSG00000114416,-1.1581,0.27092
ENSG00000114423,0.75675,0.52751
ENSG00000114439,-1.5692,0.47923
ENSG00000114446,4.286,2.1551
ENSG00000114450,0.26279,0.34495
ENSG00000114473,-2.1053,0.71043
ENSG00000114480,0.21685,0.39495
ENSG00000114491,3.1722,1.2312
ENSG00000114503,0.75177,0.51609
ENSG00000114520,-0.015525,0.11655
ENSG00000114529,0.78467,0.58599
ENSG00000114541,0.13274,0.247
ENSG00000114544,-0.60053,0.39021
ENSG00000114547,1.234,0.54558
ENSG00000114554,3.6002,1.9205
ENSG00000114573,0.21734,0.28823
ENSG00000114626,-3.5208,1.7523
ENSG00000114631,2.069,0.64991
ENSG00000114648,2.1101,0.83995
ENSG00000114650,2.3028,0.93381
ENSG00000114656,0.53262,0.049234
ENSG00000114670,-0.31932,0.24499
ENSG00000114686,2.9181,1.5105
ENSG00000114698,-3.2685,1.1725
ENSG00000114735,-1.5121,1.0597
ENSG00000114737,-2.8503,1.1274
ENSG00000114738,2.6459,1
ENSG00000114739,-1.54,0.41466
ENSG00000114742,-2.865,1.1009
ENSG00000114744,-1.2621,0.31467
ENSG00000114745,1.203,0.4541
ENSG00000114767,3.9861,1.539
ENSG00000114770,-0.68719,0.48434
ENSG00000114771,3.8536,1.6071
ENSG00000114779,-0.68079,0.62124
ENSG00000114784,1.248,0.71912
ENSG00000114790,-1.5976,0.83594
ENSG00000114796,-2.4383,0.86621
ENSG00000114841,-4.0896,1.9352
ENSG00000114850,3.2464,1.6839
ENSG00000114853,-0.89636,0.59938
ENSG00000114857,-1.8013,1.0156
ENSG00000114859,1.6746,0.67162
ENSG00000114861,-2.9348,1.0677
ENSG00000114867,0.68956,0.37615
ENSG00000114902,2.5216,1.1042
ENSG00000114904,-1.2719,0.41819
ENSG00000114923,-0.099018,0.29429
ENSG00000114933,0.15857,0.11225
ENSG00000114942,-0.90661,0.45911
ENSG00000114948,-3.8567,1.5803
ENSG00000114956,1.8232,0.72051
ENSG00000114978,0.41639,0.4585
ENSG00000114982,-3.5132,1.6522
ENSG00000114988,4.4545,1.9653
ENSG00000114993,0.66946,0.0042847
ENSG00000114999,-1.7617,0.63526
ENSG00000115008,4.4669,2.0152
ENSG00000115009,4.8684,2.3392
ENSG00000115020,0.060632,0.20997
ENSG00000115041,-0.38525,0.33044
ENSG00000115042,-0.096177,0.18102
ENSG00000115053,2.8897,1.4017
ENSG00000115073,-2.6072,1.2151
ENSG00000115084,-1.0274,0.28536
ENSG00000115091,1.9136,1.1974
ENSG00000115107,2.8472,1.1664
ENSG00000115109,-0.88378,0.27651
ENSG00000115128,2.7543,1.1841
ENSG00000115129,0.5072,0.092036
ENSG00000115137,-1.4167,0.55555
ENSG00000115145,-0.45311,0.0096947
ENSG00000115159,-1.18,0.29975
ENSG00000115163,0.4586,0.28505
ENSG00000115170,0.14542,0.21764
ENSG00000115183,-0.7546,0.045554
ENSG00000115204,1.0005,0.14342
ENSG00000115207,0.79372,0.10099
ENSG00000115211,0.42107,0.13629
ENSG00000115216,1.5442,0.74681
ENSG00000115226,0.96367,0.18806
ENSG00000115232,-2.0359,0.74295
ENSG00000115233,3.3424,1.6873
ENSG00000115234,0.84776,0.11637
ENSG00000115239,-4.4131,2.0838
ENSG00000115241,2.2336,0.83903
ENSG00000115252,-3.0452,1.2572
ENSG00000115255,1.1076,0.47157
ENSG00000115257,0.77215,0.28095
ENSG00000115267,-0.082729,0.11007
ENSG00000115268,0.63262,0.13551
ENSG00000115271,-1.5337,0.54067
ENSG00000115275,3.746,1.5908
ENSG00000115282,0.73777,0.24896
ENSG00000115286,2.078,0.69238
ENSG00000115289,1.5824,0.4411
ENSG00000115290,1.7214,1.0332
ENSG00000115295,-0.79253,0.28603
ENSG00000115306,0.58227,0.52066
ENSG00000115307,3.0383,1.217
ENSG00000115310,-0.14706,0.18916
ENSG00000115317,0.98341,0.2329
ENSG00000115325,0.12163,0.2172
ENSG00000115350,3.0446,1.3361
ENSG00000115355,0.29158,0.21767
ENSG00000115363,2.5643,1.4836
ENSG00000115364,1.36,0.78718
ENSG00000115365,-1.7061,0.66989
ENSG00000115368,1.5738,0.69281
ENSG00000115380,-4.0297,1.6336
ENSG00000115392,-1.9553,0.80998
ENSG00000115414,-3.1474,1.149
ENSG00000115415,-0.49835,0.13932
ENSG00000115419,-0.66342,0.16954
ENSG00000115421,-0.99911,0.41666
ENSG00000115425,-1.683,0.58691
ENSG00000115446,-0.26,0.19853
ENSG00000115457,-4.3185,2.0882
ENSG00000115459,-2.5049,1.4004
ENSG00000115461,3.9205,1.8786
ENSG00000115464,-2.0271,0.76715
ENSG00000115468,-3.3481,1.7635
ENSG00000115484,3.3162,1.6545
ENSG00000115486,-0.13959,0.3705
ENSG00000115504,-1.8566,0.72489
ENSG00000115507,1.1689,0.70797
ENSG00000115514,2.5093,1.4791
ENSG00000115520,4.4388,2.3488
ENSG00000115524,-1.246,0.41361
ENSG00000115525,-3.2011,1.748
ENSG00000115526,-0.9519,0.040434
ENSG00000115539,2.8051,1.1334
ENSG00000115540,1.5074,1
ENSG00000115541,4.1688,1.7002
ENSG00000115548,-1.6882,0.70463
ENSG00000115556,-2.0596,1.1286
ENSG00000115561,-0.79422,0.47674
ENSG00000115568,-1.013,0.59643
ENSG00000115594,3.0162,1.485
ENSG00000115602,2.0545,0.94733
ENSG00000115604,1.995,0.88719
ENSG00000115641,-2.7632,1.3034
ENSG00000115648,-2.2399,1.114
ENSG00000115649,1.0677,0.25414
ENSG00000115652,2.8482,1.2259
ENSG00000115661,-0.37313,0.44611
ENSG00000115677,-1.0422,0.21689
ENSG00000115685,2.118,0.8404
ENSG00000115687,-1.659,0.60329
ENSG00000115694,1.0689,0.16563
ENSG00000115705,-0.91156,0.63088
ENSG00000115738,-3.8543,1.5146
ENSG00000115750,-0.61447,0.042489
ENSG00000115756,2.0289,0.7157
ENSG00000115758,4.2242,1.8639
ENSG00000115760,0.074268,0.23119
ENSG00000115761,2.4517,0.90025
ENSG00000115762,3.8827,1.8914
ENSG00000115806,-1.2829,0.25349
ENSG00000115808,-0.15656,0.15288
ENSG00000115816,1.1708,0.71285
ENSG00000115825,0.66482,0.52117
ENSG00000115827,-1.1465,0.39742
ENSG00000115828,3.4395,1.8077
ENSG00000115839,-2.3845,0.88134
ENSG00000115840,2.1985,1.1243
ENSG00000115841,-0.80287,0.1417
ENSG00000115866,1.9165,1.1717
ENSG00000115875,3.1571,1.8975
ENSG00000115884,4.0545,1.8755
ENSG00000115896,1.8498,1.3521
ENSG00000115902,-1.9712,0.75081
ENSG00000115904,-0.40976,0.058207
ENSG00000115919,4.6579,2.2357
ENSG00000115935,-0.032185,0.41966
ENSG00000115942,-1.0043,0.50423
ENSG00000115944,3.9021,1.8036
ENSG00000115946,4.5947,2.1682
ENSG00000115947,0.12582,0.075861
ENSG00000115963,1.1534,0.34123
ENSG00000115966,0.63897,0.50111
ENSG00000115970,3.2425,1.4123
ENSG00000115977,-1.4211,0.55315
ENSG00000115993,-1.7336,0.47858
ENSG00000115998,-1.0345,0.68878
ENSG00000116001,-1.3169,0.36192
ENSG00000116005,0.42647,0.42865
ENSG00000116016,1.8904,1.1719
ENSG00000116017,4.8603,2.5082
ENSG00000116030,1.9149,1.2411
ENSG00000116044,-0.9942,0.20462
ENSG00000116062,-1.0864,0.32105
ENSG00000116095,0.89984,0.59044
ENSG00000116096,2.61,0.9297
ENSG00000116106,-5.146,2.4015
ENSG00000116117,-3.4873,1.4616
ENSG00000116120,3.2967,1.4761
ENSG00000116127,-1.691,0.61792
ENSG00000116128,-3.2038,1.5227
ENSG00000116133,1.1008,0.30238
ENSG00000116138,0.98261,0.44876
ENSG00000116151,0.17763,0.29487
ENSG00000116157,-0.65861,0.25578
ENSG00000116161,1.5582,0.80716
ENSG00000116171,-1.2244,0.23776
ENSG00000116191,-3.4164,1.4899
ENSG00000116198,0.42119,0.21228
ENSG00000116199,-2.1478,0.89538
ENSG00000116205,-2.1914,0.92282
ENSG00000116209,-1.0062,0.16087
ENSG00000116212,-2.6687,1.2626
ENSG00000116213,-0.12854,0.37748
ENSG00000116221,2.9323,1.2387
ENSG00000116237,-1.5317,0.63875
ENSG00000116251,-0.9694,0.32356
ENSG00000116260,3.3991,1.359
ENSG00000116266,0.5335,0.50228
ENSG00000116273,-2.1159,0.74978
ENSG00000116285,-2.5587,0.92855
ENSG00000116288,2.6721,1.1616
ENSG00000116299,-0.69225,0.47529
ENSG00000116337,2.9683,1.1579
ENSG00000116350,-1.898,0.92222
ENSG00000116353,2.6374,0.91386
ENSG00000116396,1.7072,0.6042
ENSG00000116406,1.2676,0.78566
ENSG00000116455,2.9391,0.98371
ENSG00000116459,3.7537,1.681
ENSG00000116473,1.5816,1.0461
ENSG00000116478,1.9855,0.76087
ENSG00000116489,4.1021,1.9715
ENSG00000116497,-2.7497,1.316
ENSG00000116514,0.091174,0.12433
ENSG00000116521,1.5295,0.53039
ENSG00000116525,-4.0944,1.9561
ENSG00000116539,-2.0815,0.77127
ENSG00000116560,-0.78912,0.37173
ENSG00000116580,-2.5898,1.096
ENSG00000116584,3.4753,1.5086
ENSG00000116586,2.1129,0.89345
ENSG00000116604,0.515,0.6205
ENSG00000116641,-0.36189,0.023702
ENSG00000116649,2.723,1.0205
ENSG00000116663,2.4242,0.82976
ENSG00000116667,-4.0734,2.0108
ENSG00000116668,0.53478,0.6258
ENSG00000116670,1.6025,0.84668
ENSG00000116675,-2.2385,0.9045
ENSG00000116678,-2.7114,1.1251
ENSG00000116679,-0.79217,0.018344
ENSG00000116685,2.7306,1.1085
ENSG00000116688,1.9191,0.83494
ENSG00000116691,1.9923,0.75759
ENSG00000116698,-0.49991,0.26508
ENSG00000116701,3.0438,1.4938
ENSG00000116704,-0.74397,0.14144
ENSG00000116711,2.0661,1.025
ENSG00000116717,2.1369,0.88507
ENSG00000116729,2.6561,1.5134
ENSG00000116731,-0.63179,0.054208
ENSG00000116741,4.0142,1.8949
ENSG00000116747,0.61772,0.54305
ENSG00000116750,1.5556,0.85648
ENSG00000116752,0.78347,0.33583
ENSG00000116754,-0.79746,0.35583
ENSG00000116761,3.4955,1.7758
ENSG00000116771,2.3407,0.88374
ENSG00000116774,-2.7763,1.2681
ENSG00000116786,1.1696,0.25441
ENSG00000116791,1.681,1.1156
ENSG00000116793,-0.34222,0.1856
ENSG00000116809,1.0649,0.27368
ENSG00000116815,1.5931,0.7876
ENSG00000116830,0.49975,0.22425
ENSG00000116852,1.4013,0.85331
ENSG00000116857,2.5691,1.0115
ENSG00000116863,0.063476,0.24429
ENSG00000116871,2.4231,1.0375
ENSG00000116874,0.54413,0.21306
ENSG00000116883,-2.1751,1.1731
ENSG00000116885,3.3768,1.405
ENSG00000116898,2.8912,1.1235
ENSG00000116903,-0.23713,0.16763
ENSG00000116906,1.6504,1.1513
ENSG00000116918,1.1609,0.82193
ENSG00000116922,0.44967,0.1734
ENSG00000116954,2.1079,0.57922
ENSG00000116962,0.031082,0.2267
ENSG00000116977,-1.352,0.24917
ENSG00000116984,-1.6511,0.59572
ENSG00000116991,0.28255,0.3928
ENSG00000117000,-1.954,0.63473
ENSG00000117009,2.3063,1.3079
ENSG00000117010,-0.12273,0.33151
ENSG00000117013,1.5794,0.89142
ENSG00000117020,-2.3774,0.8308
ENSG00000117036,0.82159,0.72944
ENSG00000117054,-0.21474,0.23335
ENSG00000117114,0.16156,0.28282
ENSG00000117115,1.8956,1.1212
ENSG00000117118,4.4527,1.9721
ENSG00000117122,-0.25007,0.10347
ENSG00000117133,2.3732,1.1526
ENSG00000117139,-0.50035,0.23868
ENSG00000117143,-1.3587,0.7271
ENSG00000117151,-1.2918,0.40022
ENSG00000117152,-3.594,1.7394
ENSG00000117153,-2.87,1.1648
ENSG00000117155,-1.6216,0.63808
ENSG00000117174,0.62527,0.080602
ENSG00000117222,-0.058123,0.0861
ENSG00000117226,1.5636,0.90348
ENSG00000117228,1.0428,0.79734
ENSG00000117242,1.847,1.0629
ENSG00000117245,-0.70215,0.66951
ENSG00000117262,0.20238,0.18114
ENSG00000117280,2.5956,0.97545
ENSG00000117298,2.3871,1.3172
ENSG00000117305,1.0339,0.33737
ENSG00000117308,0.69317,0.10357
ENSG00000117318,-1.2894,0.58223
ENSG00000117335,0.090472,0.32247
ENSG00000117360,-2.4455,1.2184
ENSG00000117362,0.12835,0.092752
ENSG00000117385,2.3473,1.1676
ENSG00000117394,-2.3709,1.334
ENSG00000117395,3.4057,1.4308
ENSG00000117399,0.62088,0.0041609
ENSG00000117408,2.939,1.0156
ENSG00000117410,2.8185,1.0946
ENSG00000117411,0.37833,0.063602
ENSG00000117419,2.7549,1.1347
ENSG00000117448,0.18296,0.029694
ENSG00000117450,2.5044,1.0873
ENSG00000117461,2.5475,0.92624
ENSG00000117472,-0.89042,0.53883
ENSG00000117475,1.0157,0.64349
ENSG00000117479,1.1945,0.76404
ENSG00000117481,-0.47314,0.22887
ENSG00000117500,1.5327,0.96399
ENSG00000117505,0.76769,0.7427
ENSG00000117519,-4.0322,1.7312
ENSG00000117523,2.6811,1.43
ENSG00000117525,2.8138,1.4791
ENSG00000117528,-0.56314,0.037981
ENSG00000117533,0.60176,0.55382
ENSG00000117543,1.7694,0.93639
ENSG00000117569,-3.8331,1.6083
ENSG00000117586,-2.257,0.79328
ENSG00000117592,-0.39801,0.34005
ENSG00000117593,0.82079,0.46829
ENSG00000117594,4.8182,2.2729
ENSG00000117595,-3.6899,1.5322
ENSG00000117597,-0.23723,0.11354
ENSG00000117598,-3.3081,1.4152
ENSG00000117600,-3.1842,1.3131
ENSG00000117602,-1.0745,0.3415
ENSG00000117614,1.5588,0.80123
ENSG00000117616,-1.4474,0.91786
ENSG00000117620,-1.8273,0.58426
ENSG00000117625,-2.0097,0.73691
ENSG00000117632,-2.9647,1.3595
ENSG00000117640,0.068387,0.080329
ENSG00000117643,-0.45064,0.33965
ENSG00000117650,0.085164,0.20416
ENSG00000117676,1.9699,0.56073
ENSG00000117682,-0.95039,0.76152
ENSG00000117691,0.39233,0.096011
ENSG00000117697,-0.82952,0.19546
ENSG00000117713,0.28991,0.16661
ENSG00000117724,-2.0198,0.87104
ENSG00000117748,-1.4431,0.62808
ENSG00000117751,-1.4667,0.27938
ENSG00000117758,2.3083,1.2971
ENSG00000117791,-3.3206,1.437
ENSG00000117859,-3.6143,1.4548
ENSG00000117862,3.9929,1.9336
ENSG00000117868,-2.6741,0.95025
ENSG00000117877,-0.97001,0.74469
ENSG00000117899,3.6712,1.8021
ENSG00000117906,0.46242,0.52048
ENSG00000117984,1.2729,0.32445
ENSG00000118007,-1.4856,0.4359
ENSG00000118046,0.86048,0.21651
ENSG00000118058,-1.7198,0.63413
ENSG00000118096,-0.2327,0.038084
ENSG00000118162,0.94152,0.1597
ENSG00000118181,-0.33823,0.229
ENSG00000118193,0.1915,0.11257
ENSG00000118197,-0.17669,0.012229
ENSG00000118200,-0.4404,0.059011
ENSG00000118217,0.88364,0.60481
ENSG00000118242,1.6892,0.58395
ENSG00000118246,1.3661,0.67178
ENSG00000118257,3.3869,1.6342
ENSG00000118260,-1.2274,0.39168
ENSG00000118263,-1.4341,0.31494
ENSG00000118276,-0.87875,0.12846
ENSG00000118292,-3.1366,1.2489
ENSG00000118308,-2.4781,1.3953
ENSG00000118363,0.50144,0.41977
ENSG00000118369,1.7241,0.58512
ENSG00000118402,0.13333,0.42049
ENSG00000118412,-2.4026,0.96019
ENSG00000118418,0.16323,0.13234
ENSG00000118420,2.3799,1.1122
ENSG00000118432,-3.6731,1.5201
ENSG00000118454,-0.60014,0.079425
ENSG00000118473,-4.296,1.8839
ENSG00000118482,-2.0643,0.71619
ENSG00000118495,-2.7517,1.2836
ENSG00000118496,0.052402,0.29968
ENSG00000118503,4.4611,2.175
ENSG00000118507,-1.7484,0.73841
ENSG00000118508,4.2282,2.0094
ENSG00000118513,-4.3025,1.9312
ENSG00000118515,-4.4976,2.1455
ENSG00000118518,-0.098752,0.026772
ENSG00000118523,-4.3493,1.8461
ENSG00000118564,-1.952,0.61692
ENSG00000118579,-3.9475,1.8917
ENSG00000118596,-0.33538,0.048064
