#ncbi_taxid	child_cluster_id	parent_cluster_id
9606	CL:23750	CL:23748
9606	CL:23752	CL:23750
9606	CL:23754	CL:23752
9606	CL:23757	CL:23754
9606	CL:2376	CL:2374
9606	CL:23780	CL:23754
9606	CL:23802	CL:23752
9606	CL:23831	CL:23748
9606	CL:23841	CL:23747
9606	CL:23850	CL:23746
9606	CL:23852	CL:23850
9606	CL:23854	CL:23852
9606	CL:23856	CL:23854
9606	CL:23878	CL:23852
9606	CL:23893	CL:23850
9606	CL:23895	CL:23893
9606	CL:2390	CL:2374
9606	CL:23907	CL:23893
9606	CL:23921	CL:23745
9606	CL:23923	CL:23921
9606	CL:23925	CL:23923
9606	CL:23926	CL:23925
9606	CL:23939	CL:23925
9606	CL:23980	CL:23743
9606	CL:24001	CL:23742
9606	CL:24003	CL:24001
9606	CL:24005	CL:24003
9606	CL:24008	CL:24005
9606	CL:24010	CL:24008
9606	CL:2402	CL:2190
9606	CL:24022	CL:24008
9606	CL:2403	CL:2402
9606	CL:24049	CL:24003
9606	CL:2405	CL:2403
9606	CL:2406	CL:2405
9606	CL:2407	CL:2406
9606	CL:24074	CL:23741
9606	CL:24077	CL:24074
9606	CL:2410	CL:2407
9606	CL:24109	CL:21001
9606	CL:24111	CL:24109
9606	CL:24114	CL:24111
9606	CL:24139	CL:24109
9606	CL:24150	CL:21000
9606	CL:24152	CL:24150
9606	CL:24154	CL:24152
9606	CL:24164	CL:24152
9606	CL:24180	CL:24150
9606	CL:24189	CL:20999
9606	CL:24191	CL:24189
9606	CL:24218	CL:20998
9606	CL:24219	CL:24218
9606	CL:2422	CL:2407
9606	CL:24220	CL:24219
9606	CL:24221	CL:24220
9606	CL:24222	CL:24221
9606	CL:24223	CL:24222
9606	CL:24224	CL:24223
9606	CL:24225	CL:24224
9606	CL:24226	CL:24225
9606	CL:24227	CL:24226
9606	CL:24228	CL:24227
9606	CL:24229	CL:24228
9606	CL:24230	CL:24229
9606	CL:24233	CL:24230
9606	CL:24236	CL:24233
9606	CL:24237	CL:24236
9606	CL:24246	CL:24236
9606	CL:24261	CL:24233
9606	CL:24281	CL:24229
9606	CL:24283	CL:24281
9606	CL:24284	CL:24283
9606	CL:24293	CL:24283
9606	CL:24314	CL:24228
9606	CL:24324	CL:24227
9606	CL:24326	CL:24324
9606	CL:2435	CL:2406
9606	CL:24351	CL:24226
9606	CL:24354	CL:24351
9606	CL:24378	CL:24225
9606	CL:24379	CL:24378
9606	CL:24381	CL:24379
9606	CL:24383	CL:24381
9606	CL:24385	CL:24383
9606	CL:24388	CL:24385
9606	CL:24411	CL:24383
9606	CL:24427	CL:24381
9606	CL:24439	CL:24379
9606	CL:24448	CL:24378
9606	CL:24450	CL:24448
9606	CL:24477	CL:24224
9606	CL:2449	CL:2405
9606	CL:24491	CL:24223
9606	CL:24492	CL:24491
9606	CL:24494	CL:24492
9606	CL:24513	CL:24491
9606	CL:2452	CL:2449
9606	CL:24522	CL:24222
9606	CL:24523	CL:24522
9606	CL:24525	CL:24523
9606	CL:24526	CL:24525
9606	CL:24527	CL:24526
9606	CL:24529	CL:24527
9606	CL:24543	CL:24527
9606	CL:24552	CL:24526
9606	CL:24568	CL:24525
9606	CL:24571	CL:24568
9606	CL:24587	CL:24568
9606	CL:24605	CL:24523
9606	CL:24607	CL:24605
9606	CL:24631	CL:24522
9606	CL:24646	CL:24221
9606	CL:24648	CL:24646
9606	CL:24650	CL:24648
9606	CL:24651	CL:24650
9606	CL:24664	CL:24650
9606	CL:24686	CL:24646
9606	CL:24702	CL:24220
9606	CL:24703	CL:24702
9606	CL:24704	CL:24703
9606	CL:24706	CL:24704
9606	CL:24707	CL:24706
9606	CL:24710	CL:24707
9606	CL:24730	CL:24706
9606	CL:24749	CL:24703
9606	CL:24758	CL:24702
9606	CL:24759	CL:24758
9606	CL:24770	CL:24758
9606	CL:24779	CL:24219
9606	CL:24781	CL:24779
9606	CL:2479	CL:2403
9606	CL:24795	CL:24779
9606	CL:24807	CL:24218
9606	CL:24808	CL:24807
9606	CL:2481	CL:2479
9606	CL:2482	CL:2481
9606	CL:24821	CL:24807
9606	CL:24831	CL:20997
9606	CL:24832	CL:24831
9606	CL:24833	CL:24832
9606	CL:24834	CL:24833
9606	CL:24835	CL:24834
9606	CL:24836	CL:24835
9606	CL:24837	CL:24836
9606	CL:2484	CL:2482
9606	CL:24840	CL:24837
9606	CL:24842	CL:24840
9606	CL:24845	CL:24842
9606	CL:24861	CL:24842
9606	CL:24872	CL:24840
9606	CL:24874	CL:24872
9606	CL:24898	CL:24836
9606	CL:24907	CL:24835
9606	CL:24911	CL:24907
9606	CL:24928	CL:24834
9606	CL:24939	CL:24833
9606	CL:24940	CL:24939
9606	CL:24941	CL:24940
9606	CL:24942	CL:24941
9606	CL:24955	CL:24941
9606	CL:24966	CL:24940
9606	CL:24969	CL:24966
9606	CL:24988	CL:24939
9606	CL:24990	CL:24988
9606	CL:25	CL:20
9606	CL:25017	CL:24832
9606	CL:25037	CL:24831
9606	CL:25038	CL:25037
9606	CL:25039	CL:25038
9606	CL:25040	CL:25039
9606	CL:25042	CL:25040
9606	CL:25044	CL:25042
9606	CL:25046	CL:25044
9606	CL:2506	CL:2481
9606	CL:25089	CL:25039
9606	CL:25093	CL:25089
9606	CL:25114	CL:25038
9606	CL:25116	CL:25114
9606	CL:25126	CL:25114
9606	CL:25135	CL:25037
9606	CL:25136	CL:25135
9606	CL:25138	CL:25136
9606	CL:25165	CL:25135
9606	CL:25178	CL:122
9606	CL:25179	CL:25178
9606	CL:25180	CL:25179
9606	CL:25181	CL:25180
9606	CL:25184	CL:25181
9606	CL:25186	CL:25184
9606	CL:25209	CL:25181
9606	CL:25218	CL:25180
9606	CL:25221	CL:25218
9606	CL:25237	CL:25179
9606	CL:25238	CL:25237
9606	CL:25240	CL:25238
9606	CL:25259	CL:25237
9606	CL:2526	CL:2402
9606	CL:25268	CL:25178
9606	CL:25269	CL:25268
9606	CL:2527	CL:2526
9606	CL:25270	CL:25269
9606	CL:25273	CL:25270
9606	CL:25278	CL:25273
9606	CL:2528	CL:2527
9606	CL:25280	CL:25278
9606	CL:2530	CL:2528
9606	CL:25318	CL:25269
9606	CL:25335	CL:25268
9606	CL:25347	CL:121
9606	CL:25348	CL:25347
9606	CL:25349	CL:25348
9606	CL:25352	CL:25349
9606	CL:25367	CL:25349
9606	CL:25376	CL:25348
9606	CL:25385	CL:25347
9606	CL:25388	CL:25385
9606	CL:25404	CL:25385
9606	CL:25420	CL:120
9606	CL:25421	CL:25420
9606	CL:25422	CL:25421
9606	CL:25424	CL:25422
9606	CL:25425	CL:25424
9606	CL:25428	CL:25425
9606	CL:25452	CL:25424
9606	CL:25468	CL:25422
9606	CL:25479	CL:25421
9606	CL:25480	CL:25479
9606	CL:2549	CL:2527
9606	CL:25494	CL:25479
9606	CL:25506	CL:25420
9606	CL:25507	CL:25506
9606	CL:25509	CL:25507
9606	CL:25510	CL:25509
9606	CL:25512	CL:25510
9606	CL:25515	CL:25512
9606	CL:25543	CL:25509
9606	CL:25559	CL:25507
9606	CL:25569	CL:25506
9606	CL:25583	CL:119
9606	CL:25584	CL:25583
9606	CL:25585	CL:25584
9606	CL:25586	CL:25585
9606	CL:25588	CL:25586
9606	CL:2560	CL:2526
9606	CL:25602	CL:25586
9606	CL:25617	CL:25585
9606	CL:25619	CL:25617
9606	CL:2562	CL:2560
9606	CL:25636	CL:25584
9606	CL:25638	CL:25636
9606	CL:25657	CL:25636
9606	CL:25669	CL:25583
9606	CL:25670	CL:25669
9606	CL:25671	CL:25670
9606	CL:25672	CL:25671
9606	CL:25675	CL:25672
9606	CL:25693	CL:25671
9606	CL:25704	CL:25670
9606	CL:25713	CL:25669
9606	CL:25716	CL:25713
9606	CL:25731	CL:25713
9606	CL:25740	CL:118
9606	CL:25742	CL:25740
9606	CL:25743	CL:25742
9606	CL:25744	CL:25743
9606	CL:25746	CL:25744
9606	CL:25758	CL:25744
9606	CL:25771	CL:25743
9606	CL:25782	CL:25742
9606	CL:25784	CL:25782
9606	CL:25786	CL:25784
9606	CL:2581	CL:2189
9606	CL:25818	CL:25740
9606	CL:25819	CL:25818
9606	CL:2582	CL:2581
9606	CL:25821	CL:25819
9606	CL:2583	CL:2582
9606	CL:25835	CL:25819
9606	CL:2584	CL:2583
9606	CL:25845	CL:25818
9606	CL:2586	CL:2584
9606	CL:25861	CL:117
9606	CL:25862	CL:25861
9606	CL:25863	CL:25862
9606	CL:25864	CL:25863
9606	CL:25865	CL:25864
9606	CL:25867	CL:25865
9606	CL:25870	CL:25867
9606	CL:2589	CL:2586
9606	CL:25896	CL:25864
9606	CL:25906	CL:25863
9606	CL:25922	CL:25862
9606	CL:25923	CL:25922
9606	CL:25925	CL:25923
9606	CL:2594	CL:2589
9606	CL:25943	CL:25923
9606	CL:25958	CL:25922
9606	CL:25960	CL:25958
9606	CL:2597	CL:2594
9606	CL:25981	CL:25861
9606	CL:25983	CL:25981
9606	CL:25997	CL:25981
9606	CL:2600	CL:2597
9606	CL:26006	CL:116
9606	CL:26007	CL:26006
9606	CL:26008	CL:26007
9606	CL:26009	CL:26008
9606	CL:26010	CL:26009
9606	CL:26013	CL:26010
9606	CL:26017	CL:26013
9606	CL:26043	CL:26009
9606	CL:26053	CL:26008
9606	CL:26067	CL:26007
9606	CL:26069	CL:26067
9606	CL:26088	CL:26006
9606	CL:26089	CL:26088
9606	CL:26090	CL:26089
9606	CL:26092	CL:26090
9606	CL:26104	CL:26090
9606	CL:26113	CL:26089
9606	CL:26124	CL:26088
9606	CL:26135	CL:115
9606	CL:26136	CL:26135
9606	CL:26137	CL:26136
9606	CL:26139	CL:26137
9606	CL:26141	CL:26139
9606	CL:26166	CL:26137
9606	CL:26178	CL:26136
9606	CL:26180	CL:26178
9606	CL:26200	CL:26178
9606	CL:26215	CL:26135
9606	CL:26216	CL:26215
9606	CL:26218	CL:26216
9606	CL:26221	CL:26218
9606	CL:26240	CL:26216
9606	CL:26253	CL:26215
9606	CL:26255	CL:26253
9606	CL:26278	CL:114
9606	CL:26279	CL:26278
9606	CL:26280	CL:26279
9606	CL:26281	CL:26280
9606	CL:26283	CL:26281
9606	CL:26297	CL:26281
9606	CL:263	CL:142
9606	CL:26307	CL:26280
9606	CL:26323	CL:26279
9606	CL:26324	CL:26323
9606	CL:26325	CL:26324
9606	CL:26336	CL:26324
9606	CL:26345	CL:26323
9606	CL:26356	CL:26278
9606	CL:26357	CL:26356
9606	CL:26358	CL:26357
9606	CL:26359	CL:26358
9606	CL:26372	CL:26358
9606	CL:26381	CL:26357
9606	CL:26382	CL:26381
9606	CL:26391	CL:26381
9606	CL:26401	CL:26356
9606	CL:26417	CL:113
9606	CL:26418	CL:26417
9606	CL:26419	CL:26418
9606	CL:26420	CL:26419
9606	CL:26421	CL:26420
9606	CL:26422	CL:26421
9606	CL:26424	CL:26422
9606	CL:26441	CL:26421
9606	CL:26454	CL:26420
9606	CL:26470	CL:26419
9606	CL:26472	CL:26470
9606	CL:26474	CL:26472
9606	CL:2648	CL:2584
9606	CL:2649	CL:2648
9606	CL:26516	CL:26418
9606	CL:26517	CL:26516
9606	CL:26518	CL:26517
9606	CL:2652	CL:2649
9606	CL:26520	CL:26518
9606	CL:26536	CL:26518
9606	CL:26549	CL:26517
9606	CL:26561	CL:26516
9606	CL:26579	CL:26417
9606	CL:26580	CL:26579
9606	CL:26581	CL:26580
9606	CL:26592	CL:26580
9606	CL:26601	CL:26579
9606	CL:26614	CL:112
9606	CL:26615	CL:26614
9606	CL:26616	CL:26615
9606	CL:26617	CL:26616
9606	CL:26619	CL:26617
9606	CL:26620	CL:26619
9606	CL:26621	CL:26620
9606	CL:26622	CL:26621
9606	CL:26623	CL:26622
9606	CL:26624	CL:26623
9606	CL:26626	CL:26624
9606	CL:26627	CL:26626
9606	CL:26629	CL:26627
9606	CL:26650	CL:26626
9606	CL:26662	CL:26624
9606	CL:26665	CL:26662
9606	CL:26679	CL:26662
9606	CL:2668	CL:2648
9606	CL:26689	CL:26623
9606	CL:26698	CL:26622
9606	CL:26713	CL:26621
9606	CL:26726	CL:26620
9606	CL:26727	CL:26726
9606	CL:26740	CL:26726
9606	CL:26749	CL:26619
9606	CL:26751	CL:26749
9606	CL:2677	CL:2583
9606	CL:26776	CL:26617
9606	CL:26792	CL:26616
9606	CL:26793	CL:26792
9606	CL:26795	CL:26793
9606	CL:2680	CL:2677
9606	CL:26809	CL:26793
9606	CL:26821	CL:26792
9606	CL:26839	CL:26615
9606	CL:26840	CL:26839
9606	CL:26841	CL:26840
9606	CL:26843	CL:26841
9606	CL:26863	CL:26840
9606	CL:26877	CL:26839
9606	CL:26879	CL:26877
9606	CL:26898	CL:26877
9606	CL:26913	CL:26614
9606	CL:26925	CL:111
9606	CL:26926	CL:26925
9606	CL:26927	CL:26926
9606	CL:26928	CL:26927
9606	CL:26929	CL:26928
9606	CL:26930	CL:26929
9606	CL:26931	CL:26930
9606	CL:26932	CL:26931
9606	CL:26933	CL:26932
9606	CL:26934	CL:26933
9606	CL:26935	CL:26934
9606	CL:26940	CL:26935
9606	CL:26945	CL:26940
9606	CL:26946	CL:26945
9606	CL:26950	CL:26946
9606	CL:26955	CL:26950
9606	CL:26957	CL:26955
9606	CL:26973	CL:26955
9606	CL:26997	CL:26945
9606	CL:27020	CL:26934
9606	CL:27021	CL:27020
9606	CL:27022	CL:27021
9606	CL:27024	CL:27022
9606	CL:2704	CL:2582
9606	CL:27041	CL:27021
9606	CL:27052	CL:27020
9606	CL:27054	CL:27052
9606	CL:27077	CL:26933
9606	CL:27080	CL:27077
9606	CL:27083	CL:27080
9606	CL:27096	CL:27080
9606	CL:27109	CL:27077
9606	CL:27111	CL:27109
9606	CL:27128	CL:27109
9606	CL:27142	CL:26932
9606	CL:27157	CL:26931
9606	CL:27159	CL:27157
9606	CL:27178	CL:26930
9606	CL:2718	CL:2581
9606	CL:27192	CL:26929
9606	CL:2720	CL:2718
9606	CL:27212	CL:26928
9606	CL:27214	CL:27212
9606	CL:27230	CL:27212
9606	CL:27239	CL:26927
9606	CL:27241	CL:27239
9606	CL:27257	CL:27239
9606	CL:27266	CL:26926
9606	CL:27267	CL:27266
9606	CL:27268	CL:27267
9606	CL:27269	CL:27268
9606	CL:27270	CL:27269
9606	CL:27271	CL:27270
9606	CL:27275	CL:27271
9606	CL:27291	CL:27271
9606	CL:27301	CL:27270
9606	CL:27314	CL:27269
9606	CL:27317	CL:27314
9606	CL:27338	CL:27268
9606	CL:27340	CL:27338
9606	CL:27341	CL:27340
9606	CL:27344	CL:27341
9606	CL:27357	CL:27341
9606	CL:27367	CL:27340
9606	CL:27380	CL:27338
9606	CL:27391	CL:27267
9606	CL:27393	CL:27391
9606	CL:27420	CL:27266
9606	CL:27429	CL:26925
9606	CL:27430	CL:27429
9606	CL:27432	CL:27430
9606	CL:27451	CL:27430
9606	CL:2746	CL:2188
9606	CL:27467	CL:27429
9606	CL:27468	CL:27467
9606	CL:2747	CL:2746
9606	CL:2748	CL:2747
9606	CL:27483	CL:27467
9606	CL:27494	CL:110
9606	CL:27495	CL:27494
9606	CL:27496	CL:27495
9606	CL:27497	CL:27496
9606	CL:27499	CL:27497
9606	CL:275	CL:141
9606	CL:2750	CL:2748
9606	CL:2751	CL:2750
9606	CL:27522	CL:27496
9606	CL:2753	CL:2751
9606	CL:27537	CL:27495
9606	CL:27538	CL:27537
9606	CL:2754	CL:2753
9606	CL:27540	CL:27538
9606	CL:2755	CL:2754
9606	CL:27563	CL:27537
9606	CL:27578	CL:27494
9606	CL:27579	CL:27578
9606	CL:2758	CL:2755
9606	CL:27580	CL:27579
9606	CL:27582	CL:27580
9606	CL:276	CL:275
9606	CL:2760	CL:2758
9606	CL:27603	CL:27579
9606	CL:27612	CL:27578
9606	CL:27614	CL:27612
9606	CL:27635	CL:109
9606	CL:27636	CL:27635
9606	CL:27638	CL:27636
9606	CL:27639	CL:27638
9606	CL:27641	CL:27639
9606	CL:27657	CL:27639
9606	CL:27666	CL:27638
9606	CL:27668	CL:27666
9606	CL:27688	CL:27636
9606	CL:27689	CL:27688
9606	CL:27692	CL:27689
9606	CL:277	CL:276
9606	CL:27708	CL:27688
9606	CL:27721	CL:27635
9606	CL:27722	CL:27721
9606	CL:27724	CL:27722
9606	CL:27725	CL:27724
9606	CL:27728	CL:27725
9606	CL:27746	CL:27724
9606	CL:27764	CL:27722
9606	CL:2777	CL:2758
9606	CL:27775	CL:27721
9606	CL:27777	CL:27775
9606	CL:27795	CL:27775
9606	CL:278	CL:277
9606	CL:27806	CL:108
9606	CL:27807	CL:27806
9606	CL:27808	CL:27807
9606	CL:27809	CL:27808
9606	CL:27810	CL:27809
9606	CL:27811	CL:27810
9606	CL:27814	CL:27811
9606	CL:27816	CL:27814
9606	CL:27848	CL:27810
9606	CL:27850	CL:27848
9606	CL:27853	CL:27850
9606	CL:27877	CL:27809
9606	CL:27880	CL:27877
9606	CL:279	CL:278
9606	CL:27904	CL:27808
9606	CL:27905	CL:27904
9606	CL:27916	CL:27904
9606	CL:27927	CL:27807
9606	CL:27948	CL:27806
9606	CL:27949	CL:27948
9606	CL:27950	CL:27949
9606	CL:27952	CL:27950
9606	CL:27964	CL:27950
9606	CL:2797	CL:2755
9606	CL:27975	CL:27949
9606	CL:27990	CL:27948
9606	CL:27992	CL:27990
9606	CL:28004	CL:27990
9606	CL:28015	CL:107
9606	CL:28016	CL:28015
9606	CL:28017	CL:28016
9606	CL:28018	CL:28017
9606	CL:28032	CL:28017
9606	CL:28042	CL:28016
9606	CL:28056	CL:28015
9606	CL:28068	CL:106
9606	CL:28069	CL:28068
9606	CL:28070	CL:28069
9606	CL:28071	CL:28070
9606	CL:28072	CL:28071
9606	CL:28074	CL:28072
9606	CL:2808	CL:2754
9606	CL:28094	CL:28071
9606	CL:2810	CL:2808
9606	CL:28112	CL:28070
9606	CL:28113	CL:28112
9606	CL:2812	CL:2810
9606	CL:28128	CL:28112
9606	CL:28137	CL:28069
9606	CL:28138	CL:28137
9606	CL:28140	CL:28138
9606	CL:28152	CL:28138
9606	CL:28162	CL:28137
9606	CL:28176	CL:28068
9606	CL:28177	CL:28176
9606	CL:28179	CL:28177
9606	CL:28195	CL:28177
9606	CL:28207	CL:28176
9606	CL:28217	CL:105
9606	CL:28218	CL:28217
9606	CL:28219	CL:28218
9606	CL:28221	CL:28219
9606	CL:28222	CL:28221
9606	CL:28223	CL:28222
9606	CL:28225	CL:28223
9606	CL:28227	CL:28225
9606	CL:28258	CL:28223
9606	CL:28274	CL:28222
9606	CL:28275	CL:28274
9606	CL:28288	CL:28274
9606	CL:28301	CL:28221
9606	CL:28319	CL:28219
9606	CL:28320	CL:28319
9606	CL:28321	CL:28320
9606	CL:28324	CL:28321
9606	CL:28339	CL:28321
9606	CL:28351	CL:28320
9606	CL:28367	CL:28319
9606	CL:28378	CL:28218
9606	CL:28379	CL:28378
9606	CL:28380	CL:28379
9606	CL:28381	CL:28380
9606	CL:2839	CL:2753
9606	CL:28394	CL:28380
9606	CL:28405	CL:28379
9606	CL:28415	CL:28378
9606	CL:28416	CL:28415
9606	CL:28427	CL:28415
9606	CL:28439	CL:28217
9606	CL:28440	CL:28439
9606	CL:28442	CL:28440
9606	CL:28444	CL:28442
9606	CL:28464	CL:28440
9606	CL:28475	CL:28439
9606	CL:28477	CL:28475
9606	CL:28494	CL:28475
9606	CL:28510	CL:104
9606	CL:28511	CL:28510
9606	CL:28512	CL:28511
9606	CL:28514	CL:28512
9606	CL:28516	CL:28514
9606	CL:28519	CL:28516
9606	CL:28552	CL:28512
9606	CL:28554	CL:28552
9606	CL:28568	CL:28552
9606	CL:28580	CL:28511
9606	CL:28582	CL:28580
9606	CL:28604	CL:28580
9606	CL:28606	CL:28604
9606	CL:2861	CL:2750
9606	CL:2862	CL:2861
9606	CL:28624	CL:28510
9606	CL:28625	CL:28624
9606	CL:28626	CL:28625
9606	CL:28630	CL:28626
9606	CL:28649	CL:28625
9606	CL:28660	CL:28624
9606	CL:28662	CL:28660
9606	CL:28680	CL:28660
9606	CL:28691	CL:103
9606	CL:28692	CL:28691
9606	CL:28693	CL:28692
9606	CL:28695	CL:28693
9606	CL:28716	CL:28692
9606	CL:28731	CL:28691
9606	CL:28733	CL:28731
9606	CL:28749	CL:28731
9606	CL:2876	CL:2861
9606	CL:28762	CL:102
9606	CL:28763	CL:28762
9606	CL:28764	CL:28763
9606	CL:28765	CL:28764
9606	CL:28768	CL:28765
9606	CL:28787	CL:28764
9606	CL:288	CL:278
9606	CL:28800	CL:28763
9606	CL:28803	CL:28800
9606	CL:28822	CL:28762
9606	CL:28823	CL:28822
9606	CL:28825	CL:28823
9606	CL:28847	CL:28822
9606	CL:28863	CL:101
9606	CL:28864	CL:28863
9606	CL:28865	CL:28864
9606	CL:28867	CL:28865
9606	CL:28871	CL:28867
9606	CL:28896	CL:28864
9606	CL:28911	CL:28863
9606	CL:28912	CL:28911
9606	CL:28915	CL:28912
9606	CL:28928	CL:28912
9606	CL:28937	CL:28911
9606	CL:28938	CL:28937
9606	CL:28947	CL:28937
9606	CL:28956	CL:100
9606	CL:28957	CL:28956
9606	CL:28958	CL:28957
9606	CL:28959	CL:28958
9606	CL:28960	CL:28959
9606	CL:28962	CL:28960
9606	CL:2897	CL:2748
9606	CL:28981	CL:28959
9606	CL:2899	CL:2897
9606	CL:28992	CL:28958
9606	CL:28993	CL:28992
9606	CL:29006	CL:28992
9606	CL:29015	CL:28957
9606	CL:29016	CL:29015
9606	CL:29018	CL:29016
9606	CL:29036	CL:29016
9606	CL:2904	CL:2899
9606	CL:29049	CL:29015
9606	CL:29050	CL:29049
9606	CL:29061	CL:29049
9606	CL:29070	CL:28956
9606	CL:29071	CL:29070
9606	CL:29072	CL:29071
9606	CL:29074	CL:29072
9606	CL:29088	CL:29072
9606	CL:29100	CL:29071
9606	CL:29114	CL:29070
9606	CL:29129	CL:99
9606	CL:29130	CL:29129
9606	CL:29131	CL:29130
9606	CL:29133	CL:29131
9606	CL:29152	CL:29130
9606	CL:29162	CL:29129
9606	CL:29180	CL:98
9606	CL:29181	CL:29180
9606	CL:29182	CL:29181
9606	CL:29183	CL:29182
9606	CL:29184	CL:29183
9606	CL:29187	CL:29184
9606	CL:29202	CL:29184
9606	CL:29215	CL:29183
9606	CL:29216	CL:29215
9606	CL:29231	CL:29215
9606	CL:29244	CL:29182
9606	CL:29245	CL:29244
9606	CL:29247	CL:29245
9606	CL:29249	CL:29247
9606	CL:29275	CL:29245
9606	CL:29285	CL:29244
9606	CL:29297	CL:29181
9606	CL:29298	CL:29297
9606	CL:29301	CL:29298
9606	CL:29320	CL:29298
9606	CL:29335	CL:29297
9606	CL:29339	CL:29335
9606	CL:29341	CL:29339
9606	CL:2935	CL:2747
9606	CL:2936	CL:2935
9606	CL:29368	CL:29180
9606	CL:29369	CL:29368
9606	CL:29371	CL:29369
9606	CL:29373	CL:29371
9606	CL:29374	CL:29373
9606	CL:29376	CL:29374
9606	CL:2938	CL:2936
9606	CL:29397	CL:29373
9606	CL:29409	CL:29371
9606	CL:2941	CL:2938
9606	CL:29412	CL:29409
9606	CL:2944	CL:2941
9606	CL:29441	CL:29369
9606	CL:29443	CL:29441
9606	CL:2945	CL:2944
9606	CL:29462	CL:29368
9606	CL:29464	CL:29462
9606	CL:29467	CL:29464
9606	CL:2948	CL:2945
9606	CL:29485	CL:29462
9606	CL:29497	CL:97
9606	CL:29498	CL:29497
9606	CL:29499	CL:29498
9606	CL:2950	CL:2948
9606	CL:29500	CL:29499
9606	CL:29501	CL:29500
9606	CL:29502	CL:29501
9606	CL:29504	CL:29502
9606	CL:29506	CL:29504
9606	CL:29509	CL:29506
9606	CL:29530	CL:29504
9606	CL:2954	CL:2950
9606	CL:29548	CL:29502
9606	CL:29559	CL:29501
9606	CL:29575	CL:29500
9606	CL:29592	CL:29499
9606	CL:29594	CL:29592
9606	CL:29595	CL:29594
9606	CL:29597	CL:29595
9606	CL:29611	CL:29595
9606	CL:29622	CL:29594
9606	CL:29640	CL:29592
9606	CL:29642	CL:29640
9606	CL:29662	CL:29498
9606	CL:29663	CL:29662
9606	CL:29664	CL:29663
9606	CL:29665	CL:29664
9606	CL:29666	CL:29665
9606	CL:29667	CL:29666
9606	CL:29682	CL:29666
9606	CL:29691	CL:29665
9606	CL:297	CL:277
9606	CL:29700	CL:29664
9606	CL:29710	CL:29663
9606	CL:29732	CL:29662
9606	CL:29734	CL:29732
9606	CL:29749	CL:29732
9606	CL:29761	CL:29497
9606	CL:29762	CL:29761
9606	CL:29764	CL:29762
9606	CL:2977	CL:2948
9606	CL:29783	CL:29762
9606	CL:29796	CL:29761
9606	CL:29816	CL:96
9606	CL:29817	CL:29816
9606	CL:29818	CL:29817
9606	CL:29819	CL:29818
9606	CL:29821	CL:29819
9606	CL:29824	CL:29821
9606	CL:29843	CL:29819
9606	CL:29854	CL:29818
9606	CL:29856	CL:29854
9606	CL:29875	CL:29817
9606	CL:29877	CL:29875
9606	CL:29879	CL:29877
9606	CL:29901	CL:29875
9606	CL:29910	CL:29816
9606	CL:29911	CL:29910
9606	CL:29913	CL:29911
9606	CL:29914	CL:29913
9606	CL:29927	CL:29913
9606	CL:29942	CL:29911
9606	CL:29960	CL:29910
9606	CL:29961	CL:29960
9606	CL:29972	CL:29960
9606	CL:29981	CL:95
9606	CL:29982	CL:29981
9606	CL:29983	CL:29982
9606	CL:29984	CL:29983
9606	CL:29986	CL:29984
9606	CL:29989	CL:29986
9606	CL:30	CL:25
9606	CL:30009	CL:29984
9606	CL:30021	CL:29983
9606	CL:30032	CL:29982
9606	CL:30033	CL:30032
9606	CL:30035	CL:30033
9606	CL:30048	CL:30033
9606	CL:3005	CL:2944
9606	CL:30060	CL:30032
9606	CL:30062	CL:30060
9606	CL:30079	CL:29981
9606	CL:30080	CL:30079
9606	CL:30082	CL:30080
9606	CL:30096	CL:30080
9606	CL:30112	CL:30079
9606	CL:30128	CL:94
9606	CL:30129	CL:30128
9606	CL:30131	CL:30129
9606	CL:30132	CL:30131
9606	CL:30145	CL:30131
9606	CL:30162	CL:30129
9606	CL:30182	CL:30128
9606	CL:30183	CL:30182
9606	CL:30185	CL:30183
9606	CL:30206	CL:30182
9606	CL:30217	CL:93
9606	CL:30218	CL:30217
9606	CL:30220	CL:30218
9606	CL:30239	CL:30218
9606	CL:30253	CL:30217
9606	CL:30255	CL:30253
9606	CL:30269	CL:30253
9606	CL:30282	CL:92
9606	CL:30283	CL:30282
9606	CL:30284	CL:30283
9606	CL:30285	CL:30284
9606	CL:30286	CL:30285
9606	CL:30288	CL:30286
9606	CL:30290	CL:30288
9606	CL:30310	CL:30286
9606	CL:30312	CL:30310
9606	CL:30324	CL:30310
9606	CL:30333	CL:30285
9606	CL:30334	CL:30333
9606	CL:30345	CL:30333
9606	CL:30354	CL:30284
9606	CL:30355	CL:30354
9606	CL:30356	CL:30355
9606	CL:30358	CL:30356
9606	CL:30375	CL:30355
9606	CL:30386	CL:30354
9606	CL:30395	CL:30283
9606	CL:30397	CL:30395
9606	CL:30417	CL:30395
9606	CL:3042	CL:2936
9606	CL:30428	CL:30282
9606	CL:30429	CL:30428
9606	CL:3043	CL:3042
9606	CL:30430	CL:30429
9606	CL:30431	CL:30430
9606	CL:30433	CL:30431
9606	CL:3044	CL:3043
9606	CL:30450	CL:30430
9606	CL:30459	CL:30429
9606	CL:3046	CL:3044
9606	CL:30461	CL:30459
9606	CL:3048	CL:3046
9606	CL:30482	CL:30428
9606	CL:30483	CL:30482
9606	CL:30485	CL:30483
9606	CL:30500	CL:30483
9606	CL:30513	CL:30482
9606	CL:30529	CL:91
9606	CL:30530	CL:30529
